,roc_auc
993,"[0.7230838697164746, 0.7033265387010927, 0.7324329926941867, 0.7321728937728937, 0.7317446945798681]"
994,"[0.6918624362928452, 0.7022276239886804, 0.741683014078006, 0.7227381603959581, 0.7531167108753316]"
995,"[0.7314399646076954, 0.7208775675051928, 0.7180657748049051, 0.7206635894586909, 0.7220199644210141]"
996,"[0.7668790936448929, 0.704621809798538, 0.6948209548303387, 0.7413344531103176, 0.7100979631704444]"
997,"[0.7396976408604317, 0.7467776367412878, 0.6998349953368247, 0.6897610881413269, 0.7416400142146411]"
998,"[0.7032383201214369, 0.727119844220216, 0.7321386946386946, 0.7371840846994534, 0.7254762312319656]"
999,"[0.7297559860563461, 0.7709850849809227, 0.7162686131386862, 0.721298620709108, 0.6795047387887193]"
1000,"[0.7283268679372576, 0.7170189781021897, 0.7313139520886001, 0.7211528004350191, 0.7252770407830148]"
1001,"[0.7209078604427441, 0.6877662599974463, 0.7503705773716951, 0.7398970710140923, 0.7166548211324332]"
1002,"[0.7220249661426132, 0.7193734015345269, 0.7057866611385598, 0.7571772912885663, 0.7178367435885672]"
1003,"[0.7090546999468932, 0.7326224328593998, 0.7291083977718759, 0.7191314690183337, 0.7258911735655921]"
1004,"[0.7160024000266669, 0.7051011195377392, 0.729011446165417, 0.7237294703269842, 0.7390157717831595]"
1005,"[0.7256231248557582, 0.7350454316002019, 0.7155416237260965, 0.7143347911289551, 0.7219933688335176]"
1006,"[0.7463421591328568, 0.7158233541350425, 0.7089401439605902, 0.7190081332816934, 0.7265093494984517]"
1007,"[0.7102354027232864, 0.7260588187105759, 0.7150253092698157, 0.7186448708836769, 0.7471650899868091]"
1008,"[0.7112457946899436, 0.7366466041187231, 0.6879180602006689, 0.734393253504673, 0.744820540156361]"
1009,"[0.7283283226501788, 0.7374726772745435, 0.7208409485384555, 0.7285399630062305, 0.6997012296214423]"
1010,"[0.7513212329913671, 0.695721683522747, 0.7412645687645688, 0.7071457466481739, 0.7268288067165207]"
1011,"[0.7205764565219914, 0.6848631569376251, 0.7448908972480053, 0.7382018164661476, 0.7331782909084462]"
1012,"[0.7098363176195094, 0.7460400046248121, 0.7403068819420587, 0.7223098705501619, 0.7016772950514476]"
1013,"[0.7465896927876842, 0.7350948509485093, 0.6977549367435175, 0.7261557787389931, 0.7088872802603624]"
1014,"[0.734345960193289, 0.7118893204575418, 0.7166498004160342, 0.7376742031914446, 0.7211531597982298]"
1015,"[0.7154713487418576, 0.7090541966867054, 0.704210372960373, 0.7480021393433958, 0.7458732513401222]"
1016,"[0.7309672138352341, 0.6980368702504925, 0.7131488141524106, 0.7195666949361531, 0.7615731563676061]"
1017,"[0.7245351041502108, 0.7367932919051129, 0.7256328933081891, 0.7202646556462432, 0.7088092531442285]"
1018,"[0.6832687384440335, 0.7187811968624869, 0.7610703298530687, 0.7021166035250543, 0.7486783516019015]"
1019,"[0.7032368558289481, 0.7206097546227431, 0.7342155261298209, 0.7131096196868009, 0.7492834436395852]"
1020,"[0.7284520209919021, 0.7220274834758944, 0.7454336604458563, 0.7104519605976968, 0.7073433085933298]"
1021,"[0.699242424242424, 0.7392068447219331, 0.7190365588803088, 0.7222759509993553, 0.7304627801150511]"
1022,"[0.7479488806831294, 0.734302809751423, 0.725714888996139, 0.695466231719791, 0.7177685185185185]"
1023,"[0.7126040582726325, 0.7416319234104217, 0.7190496599805704, 0.7206654020137166, 0.7237402844020492]"
1024,"[0.7164340254983934, 0.7122189359655061, 0.747399241585288, 0.7148335702440181, 0.7287579957356077]"
1025,"[0.7074064026044492, 0.6915617715617715, 0.7030812810729564, 0.7523933828923558, 0.758312809657567]"
1026,"[0.743536012824917, 0.6943061355605525, 0.715241916023166, 0.7283708517057321, 0.7254794025816674]"
1027,"[0.6888670386804715, 0.7226978400357251, 0.7300910985612478, 0.7246739926739925, 0.7539604953125782]"
1028,"[0.7278372308098824, 0.7249623358921014, 0.7208723551855706, 0.7187794043009403, 0.7249064201451905]"
1029,"[0.7001374950055232, 0.7071984993804781, 0.768610600655785, 0.7475186583642466, 0.697708775173564]"
1030,"[0.7310782036391792, 0.7574402645427393, 0.7178112582397851, 0.6973260263348484, 0.7150405697203728]"
1031,"[0.7595503806331986, 0.7191375291375292, 0.7008837285825086, 0.7382489420691668, 0.7009805059178464]"
1032,"[0.7363621406914707, 0.7097404916374024, 0.7076229769048917, 0.7383794871794871, 0.7281105461231291]"
1033,"[0.7552817523405758, 0.702328667953668, 0.7120793527342798, 0.714416015162284, 0.735917903197315]"
1034,"[0.7129917184265011, 0.729560276071904, 0.7216626130053692, 0.7400106343768315, 0.7170586306596322]"
1035,"[0.7285242225762673, 0.7220194161466592, 0.7384422972301724, 0.71575737452817, 0.7157956360993674]"
1036,"[0.7174005323298611, 0.7097571088000553, 0.7255811290507271, 0.7506424288569524, 0.7150590082801942]"
1037,"[0.7536384976525822, 0.7319201631701632, 0.6966907138662864, 0.722116527263586, 0.716967032967033]"
1038,"[0.7405257874262768, 0.7317474991703409, 0.7034974295061536, 0.7368081265140088, 0.7007313217642053]"
1039,"[0.710315805326753, 0.7289442467378409, 0.7449096880131362, 0.7127569715427811, 0.7229097737637485]"
1040,"[0.7377401459854014, 0.71160721709487, 0.7194439682267559, 0.713051090061988, 0.7350983179341389]"
1041,"[0.7192908632918151, 0.7154238200564079, 0.7128389554980094, 0.717738660640195, 0.7415794871794872]"
1042,"[0.714628023733455, 0.6929380248726539, 0.7558100233100231, 0.7504105090311987, 0.7078751138433516]"
1043,"[0.7168150154798761, 0.725011930326891, 0.7005985401459853, 0.7390286482928365, 0.7274691623021666]"
1044,"[0.7238499055827802, 0.7168618756311885, 0.7439964157706093, 0.7368774166210562, 0.7015467678389027]"
1045,"[0.7137302788750385, 0.7107172895071832, 0.7361006651467789, 0.7234961075725407, 0.733873423539889]"
1046,"[0.7327897368993259, 0.6953276806217983, 0.739177755152196, 0.7178902758239998, 0.7231146891104809]"
1047,"[0.7149752364304603, 0.6890953834724367, 0.7285195015001154, 0.7477010989010989, 0.7325249425343572]"
1048,"[0.6996227610780303, 0.7215381952457881, 0.745825036742047, 0.7188846861811978, 0.7335327765300393]"
1049,"[0.7192808880308881, 0.7364409211564675, 0.717585848074922, 0.7281767337807606, 0.7128338822335144]"
1050,"[0.7069106418515867, 0.7205770367339516, 0.7299188477763602, 0.7256645862228388, 0.7263580232226136]"
1051,"[0.7363559244836146, 0.6959877573734001, 0.7072073673730621, 0.7429972117535313, 0.7401699633699634]"
1052,"[0.7068577318637783, 0.7477333377080735, 0.6934699473710098, 0.7483607838234835, 0.7188955196889552]"
1053,"[0.7303167551350104, 0.7134331993667031, 0.705352740800502, 0.7231750573787594, 0.7460430334449696]"
1054,"[0.7190325161437796, 0.7063866941486316, 0.7083953125566883, 0.7405140189632421, 0.7511067617316743]"
1055,"[0.7269004078705572, 0.7043470499487497, 0.7387241299572205, 0.7368549553894382, 0.7062153474811204]"
1056,"[0.7138022151009165, 0.7499751620675095, 0.7019164915783486, 0.7232440277909964, 0.7295501481547992]"
1057,"[0.7401365529113452, 0.7226786049347969, 0.7348447612025887, 0.6990441029163447, 0.7215252433090024]"
1058,"[0.7170546127145413, 0.720087591240876, 0.7470947274043932, 0.7008020759613116, 0.7307110822779456]"
1059,"[0.7197604235452217, 0.7390753548900515, 0.7370549515737118, 0.7155283876724721, 0.7020830476712829]"
1060,"[0.6918312513085352, 0.7351714167699298, 0.7396073231442063, 0.7492031553268398, 0.7030296351552963]"
1061,"[0.7076453782512946, 0.7364023360540388, 0.7227065693430657, 0.7454300366300366, 0.7063813190266679]"
1062,"[0.7195285784074253, 0.7271713657125093, 0.7553030039736326, 0.7194562396791697, 0.6993004823287168]"
1063,"[0.7208611330320205, 0.7244811620090723, 0.7186244247390281, 0.714274896313901, 0.7410885743470014]"
1064,"[0.7453521987449174, 0.7053404140372657, 0.7187536131344663, 0.7454457711382385, 0.709387048013723]"
1065,"[0.7151908697363242, 0.7195963526267237, 0.7135519279482128, 0.7382450253972692, 0.7323897145553198]"
1066,"[0.7388816805684276, 0.7041422368898407, 0.7285612046261308, 0.724353098166628, 0.7255572640747059]"
1067,"[0.7095519026489177, 0.6932287268974575, 0.7331714067008184, 0.7294976659283675, 0.750809264061522]"
1068,"[0.7235889727154121, 0.7364442567567568, 0.7252321981424149, 0.7328402806343983, 0.7023441886580573]"
1069,"[0.725576042066304, 0.73129183014078, 0.7740411455178231, 0.6925185657925272, 0.7015402447184781]"
1070,"[0.7401400569723278, 0.6975930841523782, 0.7062169691752157, 0.7255012741514975, 0.7433089199330892]"
1071,"[0.7450696020850599, 0.7224512553644443, 0.6911400024076081, 0.7220936387800154, 0.7338376245066718]"
1072,"[0.7294421163824626, 0.7469239899405362, 0.6887304972499719, 0.7138508682328908, 0.7325303663161937]"
1073,"[0.7188764973151589, 0.7106081627933866, 0.718007154396492, 0.7351676263443417, 0.7294037661684719]"
1074,"[0.7406867845993756, 0.7324343062374977, 0.695010630842509, 0.7165824170097452, 0.7314262023217247]"
1075,"[0.7124590722306458, 0.7244645069923881, 0.7089550492106403, 0.7430998382031027, 0.73271257527961]"
1076,"[0.7066625750136388, 0.7283175628894532, 0.747993987744248, 0.7138846171769421, 0.7244213503948718]"
1077,"[0.7097200493054567, 0.7268441438316569, 0.7346697980378243, 0.7409529732290926, 0.7055326007326006]"
1078,"[0.7023534993213947, 0.7292517553118258, 0.6934977422313023, 0.7692301050013816, 0.7200044181679718]"
1079,"[0.7439990455738488, 0.7488958722609139, 0.6778612765143363, 0.7133195861876135, 0.7284938725000997]"
1080,"[0.7385525461733637, 0.7117195405035414, 0.7445732294798425, 0.725029971420617, 0.7021440129449839]"
1081,"[0.7084868638702244, 0.7117272040936162, 0.762947347257374, 0.7186348273578016, 0.7183120879120879]"
1082,"[0.7134424360853281, 0.7277141209959284, 0.7297010108391183, 0.7146237805467015, 0.7369166001306524]"
1083,"[0.744468255328876, 0.7022999228368402, 0.7497594697644585, 0.7036719641136873, 0.720239025830771]"
1084,"[0.7142115817618914, 0.720518648018648, 0.7067795620437957, 0.7365310077519379, 0.7401848667479146]"
1085,"[0.7241668037699485, 0.7439334889278496, 0.72263515600865, 0.7271776864904176, 0.7030417582417583]"
1086,"[0.7190234124083549, 0.7276922005409358, 0.7541219279408256, 0.6777970250876655, 0.7370553042463155]"
1087,"[0.7293250656123633, 0.732785401459854, 0.6968065926908136, 0.715089083327085, 0.7505354361370717]"
1088,"[0.7051420311137625, 0.7481905422592207, 0.7304474541402366, 0.7064108245263663, 0.7295715084579897]"
1089,"[0.742876960534511, 0.7461175672038292, 0.7182238393724224, 0.7037835570469799, 0.7086446971455094]"
1090,"[0.7215193271295633, 0.7244071158195166, 0.7298657340136745, 0.7218806416075948, 0.7169822682020462]"
1091,"[0.7192259781439331, 0.7439540795115752, 0.7084845418382302, 0.714587775408671, 0.7366129218677762]"
1092,"[0.713640209650504, 0.6951531755636232, 0.7211578960408304, 0.7530462696852047, 0.7412550343520493]"
1093,"[0.7310789187953598, 0.7134365339152573, 0.7325910069304822, 0.7163176190065789, 0.7314361857476636]"
1094,"[0.7310698583292624, 0.7507358804765926, 0.7058266488413548, 0.6951958236685909, 0.7299146772386452]"
1095,"[0.7313809989066463, 0.7318747228779944, 0.7095986488033896, 0.7168236703627138, 0.7298693953105718]"
1096,"[0.7044745414023658, 0.7113772954924875, 0.7408026359455744, 0.7343195366769136, 0.73284947369093]"
1097,"[0.6997165075523284, 0.7051938572594456, 0.7643205761561812, 0.7361389924481408, 0.7116366300366301]"
1098,"[0.6901365792330991, 0.7069743254846473, 0.7122677907150836, 0.7576668185514802, 0.7487990661024368]"
1099,"[0.7479862215156334, 0.6764488368965981, 0.7488240744040195, 0.7340029591228151, 0.7144423334289265]"
1100,"[0.7078506185686206, 0.7263854014598541, 0.7272010430188335, 0.7121624087054268, 0.7436569523820782]"
1101,"[0.7214131386861313, 0.73235056542811, 0.7315606213574412, 0.7224394479207209, 0.7147191400832178]"
1102,"[0.7489252222628182, 0.723129023020705, 0.7224535902879852, 0.7203598279325755, 0.7107739460854603]"
1103,"[0.7577159749034749, 0.7367958947081288, 0.7207789619913005, 0.6839515540639136, 0.7239740579223976]"
1104,"[0.7355018587360596, 0.7121707928053982, 0.7243240774570697, 0.7086787899681117, 0.7429013075552119]"
1105,"[0.7226257789060696, 0.7411574831787598, 0.7167255490784903, 0.7245229370895593, 0.7159554266275223]"
1106,"[0.7380434782608695, 0.7444564194043903, 0.7360998958443048, 0.6889621902919776, 0.7116558366210257]"
1107,"[0.7245526127415891, 0.7229217337432885, 0.7241239482310005, 0.7095611079246726, 0.7416264737406215]"
1108,"[0.7079611277828181, 0.7047745585462026, 0.7330472003163746, 0.7247815260289419, 0.7530382480858301]"
1109,"[0.7210179209047184, 0.6949834995336824, 0.7177709356711401, 0.7342343124822671, 0.7535414327157028]"
1110,"[0.7300892570327199, 0.7284519813931579, 0.7565874667591629, 0.6872186950430714, 0.7176046424775203]"
1111,"[0.708397388830251, 0.7073492235464067, 0.7455055986416411, 0.7277639449357487, 0.7339820686638968]"
1112,"[0.7367855850967625, 0.7158129410525575, 0.7214097948454197, 0.6979811078328734, 0.7440788100986616]"
1113,"[0.7391679524544259, 0.6952625212273478, 0.7330280702973853, 0.720493051318168, 0.7312717024502372]"
1114,"[0.7056789454676778, 0.7375613578926905, 0.7051386025974611, 0.7373871695680205, 0.7276634791847775]"
1115,"[0.7152905109489051, 0.7322379903945972, 0.7201064839934888, 0.7392129098556542, 0.7095531908551671]"
1116,"[0.7155506993006993, 0.7389897810218979, 0.7304389806545054, 0.6994432657017394, 0.7283431576514101]"
1117,"[0.7663151357563234, 0.7237566008328099, 0.7012853544028398, 0.7204082682023858, 0.7072060314319188]"
1118,"[0.7461651725524515, 0.7233620738555788, 0.7127719169800437, 0.703349224475985, 0.7323833357338326]"
1119,"[0.7292293621289903, 0.7310465954823552, 0.7228554441990827, 0.7407940360610265, 0.6909892992339564]"
1120,"[0.7343753736518641, 0.7041088062174979, 0.7326344128954243, 0.7063120369075913, 0.7447747110167492]"
1121,"[0.7192514580148349, 0.7171900572831424, 0.7447970863683662, 0.7206755361918828, 0.7197362251227171]"
1122,"[0.7014948905109489, 0.727623751262768, 0.7167392230706331, 0.7583983273820711, 0.7115703730620158]"
1123,"[0.7431658204477268, 0.7216440044052383, 0.7382239804673554, 0.7318818040435459, 0.6841320960362568]"
1124,"[0.6981187069422363, 0.7292350364963504, 0.7232820740134571, 0.7341684621639748, 0.7311350409800608]"
1125,"[0.717273961948762, 0.7236248643516007, 0.7070570286444166, 0.7359141524697819, 0.728669644929218]"
1126,"[0.7293036130536129, 0.7082988025318584, 0.7471590241380122, 0.7138441207733632, 0.7186138838475499]"
1127,"[0.7397328881469116, 0.710774901626132, 0.7341564737116579, 0.6896641316574559, 0.737748089877481]"
1128,"[0.7445857622328211, 0.7396346398427565, 0.7224887756763673, 0.7196670968358665, 0.6951289933592624]"
1129,"[0.7252439253213248, 0.6959091950074431, 0.7019097622894068, 0.7603956043956044, 0.7360240588051813]"
1130,"[0.7187830104356506, 0.7533459938506059, 0.7237387148167819, 0.7045507858315739, 0.7078181127383255]"
1131,"[0.7188997231250751, 0.7614225313693399, 0.7041761484852794, 0.7284305202811349, 0.6975394939186356]"
1132,"[0.7545892078591246, 0.7429695395680072, 0.711800235185119, 0.7200092594241351, 0.6908908085378674]"
1133,"[0.7273680841985494, 0.7428984443118718, 0.7049621212121213, 0.7297365623832917, 0.7147916275136252]"
1134,"[0.6886598540145984, 0.7362984599044079, 0.7230438536319984, 0.7426613419260478, 0.7262920509063748]"
1135,"[0.7209060455441474, 0.7164528661907882, 0.7013023045127682, 0.7281177762367081, 0.7548625855154517]"
1136,"[0.7594968895617003, 0.7119900836413584, 0.704429986577479, 0.7168525440077165, 0.7369496044031649]"
1137,"[0.7259336339461208, 0.7109236596736597, 0.7316720076460337, 0.7427164835164834, 0.7059745862562764]"
1138,"[0.7190831309978033, 0.7409882520306549, 0.7257661679536679, 0.7105912044557903, 0.7209520293925953]"
1139,"[0.721689315214495, 0.740614895910148, 0.7140076091594367, 0.7123850424343036, 0.7298331473054578]"
1140,"[0.7311232431040737, 0.7426263558735289, 0.7256875912408758, 0.7303629218677763, 0.6935853479853481]"
1141,"[0.7163551616722416, 0.7146069478224955, 0.7414717433115664, 0.7564474318784664, 0.6963287244993449]"
1142,"[0.7160963170141255, 0.7408008844971149, 0.7024671532846715, 0.72772787641549, 0.7188152703643537]"
1143,"[0.7168275103097147, 0.7474063895568533, 0.7171365363889046, 0.7165069951338199, 0.7208025682182986]"
1144,"[0.7207353385907367, 0.7384340698001689, 0.7219912408759124, 0.7170023397715282, 0.7215369408571966]"
1145,"[0.7382988402492254, 0.7075972148462856, 0.7131809130991323, 0.7201663164957008, 0.7367252136172521]"
1146,"[0.7217923157503464, 0.7161684667321236, 0.7253721440110779, 0.7399170554691551, 0.7204851448969841]"
1147,"[0.6984793033821303, 0.7258109938044506, 0.7172416300323277, 0.714924542124542, 0.7664222480550835]"
1148,"[0.7203231838832544, 0.7024486995943688, 0.7078890510948905, 0.7510759574351845, 0.7423746610960487]"
1149,"[0.7121147494367521, 0.7644306006982063, 0.723465693430657, 0.7347988720389574, 0.6927904741043613]"
1150,"[0.7621166650466563, 0.6979606435875785, 0.7275876990537733, 0.7086289813938819, 0.7234712230215827]"
1151,"[0.7018257097319256, 0.7211699838925871, 0.7301981351981353, 0.7369094562278157, 0.732610627541682]"
1152,"[0.7289877537445508, 0.7281597900463768, 0.7488007790762383, 0.701663207706215, 0.7091171749598715]"
1153,"[0.7347583535668865, 0.7161991444755211, 0.7582716435547214, 0.7121319199057715, 0.6961956489618855]"
1154,"[0.6928405075489881, 0.7213738725962902, 0.7528319489587095, 0.728585751356452, 0.720750174054305]"
1155,"[0.7436833142181906, 0.6991721854304636, 0.7510200308166409, 0.7045246918900284, 0.7176328841474827]"
1156,"[0.7168096920747098, 0.7542443992321574, 0.7073326845769762, 0.7145107794361526, 0.7279419152369074]"
1157,"[0.7172967964936036, 0.7085572382348151, 0.7531201782959025, 0.6886505494505494, 0.749869972260749]"
1158,"[0.748930739123036, 0.7373730784502808, 0.7266034771206367, 0.7175940438871473, 0.683334667512331]"
1159,"[0.7278912790208866, 0.7095300491221472, 0.7290472027972028, 0.7224589393035737, 0.7284333611740843]"
1160,"[0.692551684910676, 0.7305594904928076, 0.7112544206365716, 0.7452639996395909, 0.7371516124325115]"
1161,"[0.6743858862784646, 0.7333429494576507, 0.7454054146208401, 0.7137608492183912, 0.7392429588468248]"
1162,"[0.6971544715447153, 0.7440920713231736, 0.7220183486238532, 0.7191504391983833, 0.7298394612982897]"
1163,"[0.7019150085635136, 0.7256609550727198, 0.7184298762862759, 0.7265997301694836, 0.7464319414956359]"
1164,"[0.73378240399342, 0.6988054607508534, 0.7381418005973545, 0.7318877969126547, 0.7197208965000935]"
1165,"[0.7189292656331484, 0.707542135865165, 0.7518322475570032, 0.7050479985087841, 0.7293629612439082]"
1166,"[0.7304738015607581, 0.7301218486911055, 0.7640449773323789, 0.6783088235294118, 0.7196551476914251]"
1167,"[0.715516244652561, 0.7302309081527348, 0.710374887403404, 0.7369295155199411, 0.7297358992140546]"
1168,"[0.7088792391354228, 0.7408791144085262, 0.710939077551699, 0.7323202459791863, 0.7223626963917923]"
1169,"[0.7498627737226278, 0.7172718599491936, 0.737068135307572, 0.6950917087778401, 0.7124092558983667]"
1170,"[0.7234841835480812, 0.7110317248424206, 0.757744479682619, 0.7050771914730904, 0.7190663322185062]"
1171,"[0.7146054536679536, 0.7040544809486781, 0.7228905109489052, 0.7266564704168696, 0.7469815740865883]"
1172,"[0.7122965540464699, 0.7261405442975781, 0.7302872494552756, 0.7181319183972191, 0.7285910011973842]"
1173,"[0.6859021332030615, 0.7215218138096873, 0.7473492960713408, 0.7657515991471214, 0.6957950446146808]"
1174,"[0.743839617631439, 0.7049220923761828, 0.7099355950539014, 0.7285617059891106, 0.7357108528613037]"
1175,"[0.7219940785887716, 0.7213471293794149, 0.7128856874758515, 0.7385391338257559, 0.7162408546530594]"
1176,"[0.7052330241612276, 0.7367368534328144, 0.7091428915372578, 0.7386099055110991, 0.7241387265900321]"
1177,"[0.7094280102374859, 0.7137134322582206, 0.7391387959866221, 0.7220338021778584, 0.7324508410329306]"
1178,"[0.7404879919749809, 0.7301369463869465, 0.7217937981250147, 0.7123372527819075, 0.7137949700199867]"
1179,"[0.748449497053747, 0.7087095061072758, 0.7338212811936043, 0.7087462288233929, 0.7191713515242928]"
1180,"[0.6938404983724322, 0.7386828004475063, 0.7215472027972029, 0.7192137986361813, 0.750884704050777]"
1181,"[0.7229975086375067, 0.7235936983082171, 0.7226329912817148, 0.73159717221182, 0.7230409153952844]"
1182,"[0.7430191385415266, 0.7253582653156957, 0.7221951981167201, 0.6947455761674755, 0.7381016394226172]"
1183,"[0.772069127951481, 0.7076933778519756, 0.6983130650634237, 0.7165240314106968, 0.723297421860378]"
1184,"[0.7595833333333334, 0.6825830079812043, 0.7528981581798482, 0.6776038742279618, 0.7506408802177857]"
1185,"[0.722012124064363, 0.7148619751166407, 0.7259591503654469, 0.7414005592470513, 0.7123588727053348]"
1186,"[0.7262615460549511, 0.720344009489917, 0.7271687529455038, 0.7176730897540446, 0.7240923015570903]"
1187,"[0.7291225185726465, 0.706191782387565, 0.7326515382988225, 0.7256527472527472, 0.7251588174553291]"
1188,"[0.7232209869593771, 0.7195552172801919, 0.7498218329367679, 0.734626332364341, 0.6912071083886823]"
1189,"[0.7164456093442161, 0.6859168308471715, 0.7477659724176752, 0.7320501969940173, 0.7330782211464709]"
1190,"[0.7150996122179134, 0.7167896149786609, 0.7176917782505319, 0.7329753392674742, 0.736880657144352]"
1191,"[0.7242044106357735, 0.7223423508120432, 0.7318873721737498, 0.7254561023346846, 0.7169857760224377]"
1192,"[0.7149001158585823, 0.7360169108337854, 0.7146607431340871, 0.7050254312251215, 0.7437032619167775]"
1193,"[0.7414815084184878, 0.6916782286969592, 0.7090134399884696, 0.7388465027240299, 0.737536842590034]"
1194,"[0.7205335447586672, 0.7046189781021899, 0.7553695171062657, 0.7199694693992138, 0.7238387978142077]"
1195,"[0.7462285815226992, 0.7373902642684661, 0.6900158184236701, 0.7166798534798534, 0.7236806573012726]"
1196,"[0.7227180538747704, 0.7392717076786952, 0.7163467454165128, 0.7174585513767301, 0.7269933946685538]"
1197,"[0.7197840473702543, 0.7248711340206185, 0.7260178646801809, 0.7097721235845099, 0.7374994051584658]"
1198,"[0.7142768631616215, 0.7467014991551524, 0.7385065994364527, 0.7153983165273348, 0.6996099167822469]"
1199,"[0.7124077542822325, 0.730887472709034, 0.7189542293985861, 0.7329832566001383, 0.7255677655677656]"
1200,"[0.706600507731364, 0.730519294629566, 0.75240675990676, 0.7232467508817084, 0.7035572555856311]"
1201,"[0.7465002083209333, 0.7239452214452213, 0.7386727818356832, 0.716645393362729, 0.69456516632212]"
1202,"[0.737632867685225, 0.7440871162915892, 0.6983167729497256, 0.7425820735174535, 0.6823509289932306]"
1203,"[0.7304232983025265, 0.7270932448140737, 0.7276705646029127, 0.7470959243143985, 0.6777294615496863]"
1204,"[0.7207091678879661, 0.72233217639616, 0.7274686131386862, 0.7176383729515105, 0.7298248986439256]"
1205,"[0.745988716273358, 0.7136440404893387, 0.7056377807677855, 0.7167307520343379, 0.7372163450124785]"
1206,"[0.7299001378607259, 0.7303152716029879, 0.717132871361366, 0.7147724224268981, 0.7287704511368236]"
1207,"[0.7176465487339577, 0.7092661691542289, 0.7428010237485865, 0.7297004010379807, 0.720314343005426]"
1208,"[0.7854159142891536, 0.7255191379503872, 0.6703758445945946, 0.7170850409836066, 0.7207559758644697]"
1209,"[0.7274725602481509, 0.7022806104751994, 0.7264182153760433, 0.7415187303614911, 0.7134417582417585]"
1210,"[0.7055681209451818, 0.7067860749648855, 0.730007754712479, 0.735135604519964, 0.739633292058343]"
1211,"[0.7219736385709331, 0.7098408229937789, 0.7315803138702978, 0.7491471339057787, 0.7063966139080152]"
1212,"[0.7098176531238778, 0.7420049450358109, 0.7427478307209305, 0.693921009896743, 0.7215952606208046]"
1213,"[0.7420588069938718, 0.7130411564541368, 0.7159766423357663, 0.7242602866389274, 0.7206548181219771]"
1214,"[0.7398514910159769, 0.6947461911593906, 0.7284863446259302, 0.7429094889121538, 0.7124944071588366]"
1215,"[0.711715173874428, 0.7367025945300705, 0.7150868611907573, 0.7476563243551918, 0.7110953701470943]"
1216,"[0.7357142857142857, 0.721753069738776, 0.7298009664447673, 0.7172548838657955, 0.7165878151793644]"
1217,"[0.7303892250680176, 0.7411328467153284, 0.7164319248826292, 0.7231794871794872, 0.7074417063429776]"
1218,"[0.7321841917612855, 0.7370995308920324, 0.7107142857142856, 0.7082986592695332, 0.7309791332263242]"
1219,"[0.7456059841218852, 0.7354714438724389, 0.7034251530328325, 0.7272623456790123, 0.7122870467307509]"
1220,"[0.741944002693071, 0.6903911018310313, 0.7283637490279937, 0.7080201090020674, 0.7574483475744836]"
1221,"[0.7278453829634932, 0.7591239393130348, 0.7197951676968999, 0.707285974499089, 0.7083477808599168]"
1222,"[0.7232028130879722, 0.7218189781021899, 0.7110241634842699, 0.7198738450604122, 0.7484107622998986]"
1223,"[0.7386135471959382, 0.7259178164714605, 0.739893458722695, 0.708183776022972, 0.7106515284267914]"
1224,"[0.7088232927572214, 0.7262145392154559, 0.7438331090827546, 0.7404266832458322, 0.7065545309653917]"
1225,"[0.7496745707852519, 0.7164639927938178, 0.7000208751777212, 0.7135747674311503, 0.7297702356998285]"
1226,"[0.7207011487411463, 0.768709735146743, 0.6969272938764699, 0.7255516442002231, 0.7035459775049369]"
1227,"[0.7047519944502254, 0.7471174839204578, 0.724643116930351, 0.7218717711675458, 0.7222117283420624]"
1228,"[0.7050187003808911, 0.7187579966036243, 0.7200318318529181, 0.727783553197591, 0.7425964582281965]"
1229,"[0.7215907066243809, 0.716524707748543, 0.7289497138568346, 0.7214009776095869, 0.7357148805558199]"
1230,"[0.7474411493191785, 0.7325184491435536, 0.7066061499529872, 0.7142143333016084, 0.7151777996363528]"
1231,"[0.6984686287011869, 0.7492571606260581, 0.7259160913436006, 0.7311650823371262, 0.7129127750607651]"
1232,"[0.7135577915376677, 0.7407252480960074, 0.7267784336035652, 0.7325044634467205, 0.7075868887108596]"
1233,"[0.7548683212440146, 0.7306919347222702, 0.7051957700210105, 0.6970081892003488, 0.7295473672440074]"
1234,"[0.716007975715731, 0.7355177042131396, 0.7584218811491539, 0.7013453961768569, 0.7027074664817383]"
1235,"[0.7077916132576451, 0.6896255582274133, 0.7588281513076665, 0.7374251565428036, 0.7229229445978215]"
1236,"[0.7333796576749931, 0.7249252770217729, 0.7524347432195232, 0.6909432252217258, 0.7175498747878117]"
1237,"[0.7525069236095084, 0.7242525583956678, 0.7291637529137529, 0.7154520146520146, 0.6989763653879115]"
1238,"[0.7295112475864797, 0.7556579575280362, 0.714501022398759, 0.7120755061931534, 0.7064121347927261]"
1239,"[0.7073299243340359, 0.7017077539100378, 0.7334265817510862, 0.7200539568345322, 0.757000471809389]"
1240,"[0.7317159051872208, 0.722712703962704, 0.7253297508549096, 0.725575297255753, 0.7069307840794191]"
1241,"[0.7184252099442919, 0.711998496936062, 0.7347930396577639, 0.720337139749864, 0.7316013112284232]"
1242,"[0.708575214538112, 0.7147881828316611, 0.7148678812741314, 0.7405540352393297, 0.7309917043082951]"
1243,"[0.6927631799350076, 0.726005176357289, 0.7315307174550215, 0.7129323619995261, 0.7548522764341302]"
1244,"[0.7332159624413145, 0.7357312549005841, 0.7136479664189689, 0.7407945502773089, 0.6956122496724686]"
