,r2
793,"[0.03049664850027245, 0.029813979128942347, 0.03019733662034485, 0.03138006063384502, 0.029764740634392828, 0.03831352597584392, 0.03196692566910919, 0.03395229834249436, 0.03401765733468409, 0.03324529012167199]"
794,"[0.03587196349745991, 0.033532894010682046, 0.03285297358982253, 0.026495801056709678, 0.03400176853593673, 0.03362160750318621, 0.030501763981181873, 0.030158501008991645, 0.03522565154904844, 0.03082542695772228]"
795,"[0.02695498189913037, 0.03756564105379834, 0.03268974212156617, 0.032897382746843284, 0.03059706902869952, 0.029490957143610608, 0.030958947076006438, 0.03266716116083901, 0.03440982252279445, 0.03497332882341375]"
796,"[0.02954943457537995, 0.032291999437041086, 0.030400013148538907, 0.03453417035320161, 0.03073207740906203, 0.031143692470016804, 0.03478478661978779, 0.03368066454540408, 0.031942198304893754, 0.0344514493240794]"
797,"[0.037236992524210644, 0.03429861403815748, 0.03190653215750949, 0.029816854713541563, 0.026573302035010293, 0.03114641302888288, 0.03310708157448916, 0.03705174763081032, 0.03214996019105143, 0.02942613071806155]"
798,"[0.03379535952551327, 0.029873365399961882, 0.03109577011344844, 0.031969018003975225, 0.03358905633232401, 0.03637623446322347, 0.03186642595556899, 0.030985895436922872, 0.026753640358591846, 0.036861684112288406]"
799,"[0.036376159873387603, 0.032747403556116605, 0.02701254622704663, 0.03470512015323246, 0.02977007806036558, 0.030032713473101547, 0.03359320331635529, 0.02947510960315125, 0.03461317259110952, 0.0342747586228338]"
800,"[0.03324708211718985, 0.028588020634741307, 0.0320587145476503, 0.031912173068690985, 0.028592852064477925, 0.03360099795763494, 0.02732969394813234, 0.03685569527486743, 0.03706299149887471, 0.03378797357280394]"
801,"[0.03568844798301529, 0.027323277508790822, 0.03252015109001272, 0.03317402799367364, 0.03444280798334076, 0.03445762460414381, 0.02923212227076799, 0.03614393966839946, 0.027352696664394327, 0.032698429771260806]"
802,"[0.03001944849754834, 0.031962219934918545, 0.03138223461674294, 0.03345012668123315, 0.0386585625132434, 0.029774170723533278, 0.02990139993301344, 0.033345798001671145, 0.033263618399694495, 0.03144762045053995]"
803,"[0.03246007484312996, 0.0311085016825402, 0.03212635495116478, 0.032601078361960356, 0.030912047976647927, 0.032199102656674805, 0.034847322821089044, 0.03523695656300996, 0.02864618807788266, 0.03267134557807516]"
804,"[0.0302184796946251, 0.027968768044084436, 0.03668091097019999, 0.03687125022037663, 0.0364333576890179, 0.03132860060608078, 0.028951727374274316, 0.029071463591272217, 0.03591738277313494, 0.029712392563368994]"
805,"[0.02954912450356917, 0.033825349720839726, 0.03162861338103684, 0.03851528888190847, 0.033697746774450366, 0.03316305115847562, 0.02897677716906122, 0.03348094498802279, 0.02973001916965423, 0.030241096497240716]"
806,"[0.03147815191397796, 0.03541470547133263, 0.03505135730709186, 0.03248813922679228, 0.032397779995951614, 0.03384698410201492, 0.031724038430278934, 0.033134158860827045, 0.0343598381346939, 0.02344688131063377]"
807,"[0.03457122199726659, 0.026427523106302364, 0.03335079801499119, 0.02664725135083612, 0.033980722110793615, 0.03039436323949951, 0.03641027478947323, 0.034643273826404974, 0.0316701003207871, 0.034760466512634536]"
808,"[0.03489361302111815, 0.03211190146780618, 0.03128085260896363, 0.030498952377241206, 0.030900203577389762, 0.03916616871935219, 0.03134245380401879, 0.03214267366326673, 0.03176189343920177, 0.02910457499339847]"
809,"[0.03183387184080477, 0.03952231805265616, 0.03046513028758613, 0.030636590500168315, 0.03218485534616644, 0.03108072461595157, 0.032579724660747544, 0.033565432238611415, 0.03225370134785033, 0.02884769632494788]"
810,"[0.03364720776803698, 0.03304732975326685, 0.030065706301662276, 0.030998975610588286, 0.030231665614605774, 0.033207173583310934, 0.03407009715403431, 0.03132050226363947, 0.03171764098330376, 0.03493620734263014]"
811,"[0.030642747369268974, 0.03302190786635595, 0.0323932944237848, 0.02980711631961863, 0.032758449398210154, 0.033746421918812164, 0.03575350955632017, 0.02798644720588417, 0.03253895856576139, 0.03433696854776258]"
812,"[0.04022181511555445, 0.03744990370920853, 0.030120708756401937, 0.031251375471569864, 0.03473907386627739, 0.02993169133187157, 0.03503980696101394, 0.02868923286914371, 0.028892167204411567, 0.026421546197888945]"
813,"[0.032046593112875055, 0.03259885493502501, 0.031184099576659796, 0.02985963778514855, 0.030639180538714172, 0.033049186669531716, 0.033767691567951674, 0.033969553500068694, 0.032723857587266925, 0.033451288481124775]"
814,"[0.032404353407440856, 0.03291934869873181, 0.03439453971645201, 0.03510005818329187, 0.02819194011636217, 0.027196153195599426, 0.03407508885208832, 0.036407166723568696, 0.030667110292439514, 0.03136572768588641]"
815,"[0.030809718207396086, 0.027846131718462286, 0.03207753638400457, 0.03284345412795242, 0.03578272306507946, 0.034007053909535956, 0.03167807154572144, 0.02843242513906874, 0.03507268576070133, 0.03473494179272152]"
816,"[0.030770750233760413, 0.0363443885511715, 0.034420361952742784, 0.03670050746563691, 0.03179254386981689, 0.031213562014835272, 0.030375082288272126, 0.02666751074692031, 0.03290557331401467, 0.031833449973351136]"
817,"[0.03520373954872669, 0.033230541293886584, 0.029368443930331445, 0.03524250815083019, 0.030453568966690603, 0.03106296916200224, 0.029951340901983925, 0.029627768324973158, 0.03522498559736076, 0.033866036734088834]"
818,"[0.03093995492822832, 0.026507184700097164, 0.035498304371537226, 0.03226961132947748, 0.030349378249761916, 0.03468637631923044, 0.036459219254304065, 0.034872517951503035, 0.030728752075687815, 0.030896062075615016]"
819,"[0.030924620395731295, 0.03759863612320291, 0.031535187760932226, 0.03369838331636399, 0.027055061526469304, 0.031012139495608992, 0.033032594084450584, 0.035592516285399944, 0.02955480891862594, 0.03316158040569139]"
820,"[0.03016101386327741, 0.034266871704809576, 0.032755932332731, 0.03151994130764402, 0.03387799083855969, 0.030298482117059433, 0.028670194939308336, 0.03477246855036886, 0.03246390891529427, 0.034373366254684345]"
821,"[0.029366747105513125, 0.032144924638500494, 0.033366458872745586, 0.031680731974978116, 0.02650507344508435, 0.033677221819789604, 0.03245017985007026, 0.035340899583694685, 0.036171470348061674, 0.032035604513336424]"
822,"[0.034476263631612936, 0.031549878377335805, 0.028668693123172884, 0.03014135263953699, 0.03063205885580711, 0.03183859655541721, 0.03456779340496141, 0.036564574760938884, 0.03269219633305587, 0.03178568138950033]"
823,"[0.03164092465655044, 0.037165829622038404, 0.029897150451977605, 0.03144994653884525, 0.03354146226315036, 0.034143968645101275, 0.03369667713952995, 0.02978141013244706, 0.03199260891546707, 0.02966111223106005]"
824,"[0.027687054605104344, 0.03300525658507303, 0.0327915370653985, 0.030715295714139668, 0.029679058412079184, 0.03371092292089639, 0.031207346458254404, 0.034662236317595685, 0.03649332075508527, 0.033034403312829475]"
825,"[0.027634361703676835, 0.030760164533737533, 0.03667962837060801, 0.03090518789604757, 0.03378161014497938, 0.03740017378196525, 0.03152155321197503, 0.03166943758051699, 0.03336593646935604, 0.029533452891949752]"
826,"[0.029990960915833087, 0.0330750715540582, 0.034740415588957574, 0.03135718748367, 0.035019578363026604, 0.0322661099821675, 0.028371221386979117, 0.033764022357506196, 0.03346188994718602, 0.03118016474781815]"
827,"[0.030484694398623113, 0.03248098127155352, 0.03452032430745089, 0.028660563660337313, 0.031845335634772876, 0.03202817997140539, 0.03194611792292046, 0.034537140194058735, 0.03536664444377424, 0.031338717768218505]"
828,"[0.03210341794228466, 0.03068339966912559, 0.03463795502417766, 0.03253916301351323, 0.03297218214776487, 0.035621668437133436, 0.032878225420606144, 0.032099612397744615, 0.029732956197042748, 0.030076204639904458]"
829,"[0.0369844490267891, 0.034160319477840706, 0.02883122556278439, 0.03427589134751097, 0.03254561398956357, 0.028696302878017388, 0.03011026039103415, 0.031410110738687824, 0.03120509821354034, 0.03506977317707494]"
830,"[0.03223924064013639, 0.030549024489565868, 0.029210410345774207, 0.03552185577154365, 0.03418155875525819, 0.03019725884011304, 0.03185477304121265, 0.030347511873214383, 0.03557259278560543, 0.03356723809197093]"
831,"[0.03193189600830504, 0.029136238489154698, 0.028543059927343073, 0.030138931899840404, 0.032281228051967314, 0.03230343243484757, 0.034094686255595086, 0.03479013916890361, 0.03520332068274168, 0.03485334245739713]"
832,"[0.029971500275072116, 0.03370286301715941, 0.03445915531520183, 0.030064121701923074, 0.03728957675272537, 0.027748102802211516, 0.03262338543843457, 0.033379703539106687, 0.030183366941096246, 0.03396521103215899]"
833,"[0.03307329430963757, 0.031221346719857768, 0.03581317805449713, 0.029722752709827716, 0.031645776142809945, 0.03220954239393459, 0.027447852966559383, 0.031311578236666415, 0.03625172400832288, 0.034293713718513086]"
834,"[0.033208404294428506, 0.028194366858879327, 0.027289793001271656, 0.04074347889625074, 0.03420532834796752, 0.03661029288153206, 0.03454361090334501, 0.030972464169256808, 0.028028569896183186, 0.028906071411396228]"
835,"[0.03334405407457686, 0.032291142064723166, 0.029748463654792112, 0.028060011618429748, 0.03432600133499153, 0.03144025468184675, 0.036536928303853355, 0.03540277840318318, 0.0306484475684754, 0.030999194887319725]"
836,"[0.02961911161512465, 0.03607586122259354, 0.03134031497545664, 0.03132647413603595, 0.03170904000979757, 0.029828035843768586, 0.03302159363589918, 0.03671901465624183, 0.03504623072069868, 0.028504684569336858]"
837,"[0.03321687599603329, 0.027442647176571966, 0.03372355033750296, 0.032912097316136646, 0.030071086486681886, 0.03630195921115442, 0.033245032529621965, 0.031496315247592666, 0.03219783493935846, 0.03259289674596966]"
838,"[0.03257438396262369, 0.030470680052933075, 0.03438416431653346, 0.027531661305046695, 0.0330782845122819, 0.03578323723775734, 0.028160073837068533, 0.03400035118221778, 0.03188594791124477, 0.03514053387938465]"
839,"[0.032685357916195756, 0.03132205955918155, 0.031483396943013275, 0.03233469625406493, 0.030035586302579853, 0.029423222031124685, 0.03321674798828911, 0.02980149695594636, 0.03826170384135241, 0.0345563174098501]"
840,"[0.030191093771716138, 0.033468425662859236, 0.033657447882209035, 0.04052108585012393, 0.026846692089850466, 0.03408246419146965, 0.03394778710675306, 0.030169014089405644, 0.029858253589276185, 0.029976377000746957]"
841,"[0.029253291215328936, 0.03054301647040547, 0.033813851976355, 0.03330722468007119, 0.027554468529104592, 0.03185601556660689, 0.03259981471338924, 0.03711647600000623, 0.033394240064356207, 0.03392807733059189]"
842,"[0.03659675134451379, 0.029892293151185245, 0.030425483349428073, 0.03183339512471284, 0.03178233993706314, 0.029225023888709956, 0.034182666438542175, 0.035768640920929795, 0.03653600641689936, 0.02700108114057309]"
843,"[0.033724251344371625, 0.03486109055083231, 0.038895271127722286, 0.028496414217083377, 0.0323157447881971, 0.030577963622958948, 0.03246146565469665, 0.03414817447117713, 0.028674179185808946, 0.02886028078524394]"
844,"[0.0354327623370122, 0.03330090493680127, 0.03335567555899943, 0.029162185335535384, 0.03269058961741622, 0.03518663247123843, 0.03302995586377544, 0.030387315901989065, 0.027071815132732824, 0.03348712440040347]"
845,"[0.034676341822033496, 0.030666749305439667, 0.02898516266304152, 0.03406980670850035, 0.02575001778314534, 0.03162207888548785, 0.03541172790634528, 0.03184278529049611, 0.038416913995071966, 0.031364007261063254]"
846,"[0.03085555853634403, 0.031526211685402594, 0.035263181897564944, 0.02867976851402365, 0.03080338498616586, 0.03490427368508109, 0.029455923220915614, 0.03422268662813288, 0.03395284385615838, 0.03353531029443324]"
847,"[0.03356431849478547, 0.03481491546735749, 0.02967999458963355, 0.03009216781852453, 0.030345252670632372, 0.04092897712613763, 0.02701452616984057, 0.030291339594032407, 0.03308978653427819, 0.03309395907840651]"
848,"[0.02828332450081561, 0.031812763813961364, 0.033296993047988055, 0.03178325085836009, 0.02990477285661519, 0.033598786127677305, 0.03345539460481306, 0.03575368457591477, 0.031565542438976135, 0.03364910924179276]"
849,"[0.03565766339822529, 0.03619564597111802, 0.032515250168928866, 0.03343829973965473, 0.02672049804104626, 0.03020641022624071, 0.033333947452133805, 0.028115163741831095, 0.03280727088338986, 0.033910759012265146]"
850,"[0.03422927973269918, 0.03227904514567048, 0.031060720638621198, 0.026979523165564068, 0.03041879280854054, 0.03436876713075965, 0.034075725175445104, 0.03277573593763017, 0.030621977971682868, 0.03640424238949003]"
851,"[0.032150484581382255, 0.029032356433801976, 0.041467020696196566, 0.03298571834768338, 0.029480133815243503, 0.03277571148888425, 0.02701448222707281, 0.03527994099930121, 0.029244379169982793, 0.03310110751248885]"
852,"[0.02797009184935162, 0.03409907282493474, 0.033529028028942864, 0.029205594780309152, 0.029794741937620994, 0.03794494743740995, 0.028661386364904784, 0.03292459653190705, 0.035380309629884144, 0.03376508778255449]"
853,"[0.03211975185679716, 0.03364492771019967, 0.030483480644049044, 0.02755881190972287, 0.03389578332976406, 0.03663653820819668, 0.035180803117167536, 0.0320828046868219, 0.028170564654435792, 0.033376727880633394]"
854,"[0.0367529974254589, 0.030539962889821415, 0.032830789194288834, 0.0308780048620223, 0.030368685864285427, 0.030701703096304933, 0.03305654398964353, 0.036424134250967355, 0.03063912149890846, 0.031132558637549823]"
855,"[0.031821704668537176, 0.030405732819643982, 0.03055938546996617, 0.030627654749059152, 0.03500784341610652, 0.03155218009008909, 0.031898898567924494, 0.03629463909303643, 0.03161481337533045, 0.033555164805952775]"
856,"[0.03195137439423501, 0.033578124860122904, 0.030758890452800336, 0.03309962105405162, 0.033240648609567214, 0.029325686601300194, 0.03496549847196673, 0.035083463366344714, 0.03063680723724993, 0.030455529770541223]"
857,"[0.030192656732924705, 0.03191909748746102, 0.031580697216339604, 0.03422624823851683, 0.030465316120097286, 0.02925378060660755, 0.03579556236966652, 0.03437443707807508, 0.03385401733170257, 0.031751662605583264]"
858,"[0.028204872835250527, 0.03752184645489931, 0.030188807309099674, 0.037971752251926505, 0.03241008541443091, 0.03575909317714521, 0.031661815186934894, 0.030917357821937608, 0.03381676516597787, 0.023691514026459637]"
859,"[0.03426523043574603, 0.030400208903604398, 0.03403957435846272, 0.03223752008376546, 0.031208836267245577, 0.030882757404578798, 0.03162546024912993, 0.02967673518565428, 0.034349814635324605, 0.03457802846772384]"
860,"[0.03526963404981098, 0.027741066571545514, 0.0291938082094807, 0.033395126794251495, 0.03249926838854955, 0.034644298556738895, 0.0320297431029517, 0.033047928512448976, 0.03592182287557932, 0.029513202470991207]"
861,"[0.03436317213339435, 0.037235516850833594, 0.024809998785229048, 0.03264584262744763, 0.029666356452473175, 0.034216181648685895, 0.032940078563709396, 0.0342616967904561, 0.030819822153292042, 0.03180869751450077]"
862,"[0.029790290448738155, 0.03462595927343459, 0.0316145460318904, 0.03125209213694091, 0.03231980696190273, 0.034740051058294585, 0.03241360144196748, 0.029959845235375093, 0.03278779667468945, 0.033778658013787766]"
863,"[0.03753897360719605, 0.0332547368095113, 0.03208737137230211, 0.03065429835161293, 0.03651905532980837, 0.032928745378374424, 0.030768280763964873, 0.032949672054258916, 0.02414752726625191, 0.032148674580102954]"
864,"[0.02734551919355943, 0.029706155023050518, 0.029960487911786404, 0.03322035906294163, 0.03545253081718913, 0.034140996263118506, 0.030446678159099294, 0.03146299768431904, 0.03280659083357973, 0.038362331728057475]"
865,"[0.0316365164579262, 0.032110753036175166, 0.03166107806437646, 0.03204774644975816, 0.027747650918710787, 0.0349033260159457, 0.033804760634831954, 0.032028685201449414, 0.03712665370058199, 0.030170692232144858]"
866,"[0.028036434712041536, 0.027701296534370035, 0.034747118260587406, 0.030725441166404077, 0.0390940248629561, 0.030497872730546938, 0.03482050265857961, 0.0315929363657671, 0.029716862509727826, 0.03624698919517422]"
867,"[0.03196220588528054, 0.0382580471538807, 0.03276838303344187, 0.027224457876810937, 0.03380602337379823, 0.03215769375217303, 0.03285542712078027, 0.03326964115399067, 0.0310724659060575, 0.029851435222718603]"
868,"[0.029189008626473445, 0.03746956341035912, 0.0310240408943665, 0.03587157867035995, 0.028386593022865614, 0.035843520635098325, 0.028121568439173794, 0.03196942758409582, 0.034730394046542656, 0.030414833061789937]"
869,"[0.03072548897697036, 0.03329964309485489, 0.030373826290524986, 0.03254906001529567, 0.03241277318930158, 0.03073487387590612, 0.03446324280402446, 0.03513670384021017, 0.032822365543666354, 0.030632408781125386]"
870,"[0.03111786348395884, 0.035950690073039304, 0.02888669800332211, 0.0349466799594903, 0.025885757117138364, 0.03088810510591089, 0.03697936893354703, 0.03662347116381426, 0.031841003385804756, 0.029606881448867584]"
871,"[0.03374337622133483, 0.031234418573752643, 0.028757565599543677, 0.0329147248686954, 0.03316870958879348, 0.029594540155355786, 0.03032185208933469, 0.029543528079295833, 0.03725486205212947, 0.036121877789548784]"
872,"[0.02943046733946253, 0.03014259007816822, 0.03235595207684083, 0.03354409630012678, 0.031089906635154985, 0.028002724054075445, 0.034935473278746465, 0.032300764185292596, 0.033612330679946734, 0.03798597730687625]"
873,"[0.03071888774207643, 0.032812984956046676, 0.03521340321819466, 0.038107745750091904, 0.035605980837138396, 0.037581588309285596, 0.02921129326810734, 0.029076621453308693, 0.030992271415411166, 0.022969478913518637]"
874,"[0.02789416498978381, 0.03117116293934996, 0.03382364378621949, 0.03116813355835424, 0.04158790980892313, 0.03282903236721446, 0.0297776143692271, 0.031860618280028064, 0.03313018749979535, 0.02962280246240967]"
875,"[0.03239951302766053, 0.03034049043228848, 0.029839380421885386, 0.03285960790901743, 0.03371071501424461, 0.031444583713787, 0.030479140829807183, 0.0338243459506542, 0.03223346824401896, 0.03610572814841306]"
876,"[0.03624970985310627, 0.035554450829723416, 0.029947113444739437, 0.03013127295829443, 0.0309519182154675, 0.02852173444615491, 0.030478101812828284, 0.03771033240738353, 0.02840356584381465, 0.03532636426164171]"
877,"[0.031630148114767276, 0.03261588403570426, 0.03640104585958326, 0.03118047129779411, 0.032020384424450876, 0.032389646105637104, 0.03000819605523153, 0.03510461065633996, 0.02749997881334454, 0.034301280199034334]"
878,"[0.03298246216265088, 0.02342523758507742, 0.0351964442090823, 0.03247662903002668, 0.0384171467213722, 0.02969255769988255, 0.03288664465497082, 0.030978112662743196, 0.035640701663762986, 0.03126445777611153]"
879,"[0.03194161692579245, 0.03238956731510012, 0.026647899669929198, 0.03265774664362053, 0.04004421681860104, 0.03429682694415792, 0.03331022910177528, 0.029161393450716444, 0.02844388849632451, 0.03402030048315752]"
880,"[0.03353277120402631, 0.032119433054593305, 0.034874960724291304, 0.03128282126616955, 0.029758028258418223, 0.02815052013970154, 0.03187947744845532, 0.034852220965930436, 0.03363512549823222, 0.032749248530730246]"
881,"[0.03145786790052818, 0.03438155986161051, 0.02852826117891827, 0.031316058647887, 0.041069771017231416, 0.02700688490989922, 0.032721769483569974, 0.031189306165261055, 0.03423797592300304, 0.03149627963148094]"
882,"[0.033155633722282585, 0.03344466364872034, 0.03450395511332005, 0.03705051432243178, 0.030015528258235835, 0.029926268567934233, 0.028001093748669548, 0.029898093027912354, 0.03268113081324009, 0.03430918950340567]"
883,"[0.03597115972224296, 0.037931411255068714, 0.037334735959343446, 0.026288481141563125, 0.03384252424716183, 0.030242111482465917, 0.029865668431460768, 0.029797444949792085, 0.027189016050657266, 0.034236335319224986]"
884,"[0.034494268495952274, 0.033777460192567554, 0.030518902960103067, 0.03216708686989633, 0.032764238447500205, 0.03440301898838094, 0.03084286449155693, 0.03239823229384153, 0.03012320599307028, 0.03183196417199441]"
885,"[0.03063914336535689, 0.028322244459794588, 0.034306658595059325, 0.032431222080745004, 0.03771546440822626, 0.0317678181918869, 0.032160865944297234, 0.03400290370716674, 0.0278771592528132, 0.03376067457446552]"
886,"[0.03048358730253986, 0.032817520576607584, 0.033135712489447355, 0.03290299151995124, 0.03606727489212658, 0.033153958552462615, 0.03198422540968515, 0.029959910304059645, 0.03219937041333221, 0.030714566736346094]"
887,"[0.02955703613080718, 0.030973055859165877, 0.02994590705115796, 0.03358857089625367, 0.032089788651139206, 0.03580024613931598, 0.031482723796444456, 0.033694994387544086, 0.03170879509885227, 0.0341444813031031]"
888,"[0.028165816855969084, 0.03417844317890151, 0.030055733307310595, 0.03316310709740944, 0.035294169865033864, 0.030370046192960132, 0.03458025049361646, 0.028261565277454714, 0.032984226608548384, 0.036267952309448015]"
889,"[0.031807205227094015, 0.03481152976307511, 0.030292608194223525, 0.030490673715067862, 0.03490202917430807, 0.03191359931074611, 0.03154117957250835, 0.03437569097937243, 0.031196229082448568, 0.032012919592852684]"
890,"[0.03465832165314264, 0.028806694210517958, 0.02896308364299416, 0.03133269848952602, 0.03434528871110609, 0.03344937488394584, 0.031517334540823505, 0.03779483672041717, 0.03189890438602028, 0.03045944937749734]"
891,"[0.03663840498943782, 0.03165650027461997, 0.032029901783173, 0.03421826588726162, 0.03466539357721343, 0.03426484227453841, 0.02834030148578215, 0.031341770783125056, 0.026777730556900803, 0.03300380672150893]"
892,"[0.03394314250910557, 0.02883657947822338, 0.03520484664080503, 0.025755308607067207, 0.03780352350926608, 0.03023163166086562, 0.03044948201320863, 0.02918333830476605, 0.03304805911368458, 0.03826589432856631]"
893,"[0.03143723910518348, 0.025439640516823125, 0.032920431333538835, 0.029462610496664654, 0.03726860192790782, 0.03604820639320805, 0.031120888863437002, 0.03172411367843586, 0.032846687230374316, 0.035034204997716145]"
894,"[0.032641496427478045, 0.03636313881107478, 0.03292738862800759, 0.031199741695593586, 0.031715668566272615, 0.03241514106142451, 0.03579022703585333, 0.031983865430818326, 0.02942966006118297, 0.028689765672403444]"
895,"[0.03319431040956522, 0.034733998606591654, 0.032823315729942126, 0.029541384676867177, 0.03132435135073597, 0.031376487679955045, 0.028884162311155537, 0.03196977028190173, 0.030525727670646763, 0.038433624051639526]"
896,"[0.03413374278837589, 0.028898142807572746, 0.03348525099111721, 0.03435131591658702, 0.033973783546398906, 0.03257667504117878, 0.03136968610441815, 0.03056083851096203, 0.03336425658693454, 0.03036073411222595]"
897,"[0.022819493950229974, 0.03516747781405438, 0.03399635486935093, 0.034049047357505136, 0.03254609688964183, 0.032118640068521165, 0.03201966378991561, 0.031082844225703177, 0.03356379443996127, 0.03549352983109899]"
898,"[0.036829513859606755, 0.030934306431391723, 0.03629627684384429, 0.026582174714318563, 0.035070654852266125, 0.03253047016043831, 0.030047426192597704, 0.034416009638598366, 0.026862666549324343, 0.03293590503748689]"
899,"[0.03019577479261204, 0.035015030930685365, 0.0265833616218748, 0.037198169364545675, 0.03347362989516767, 0.0320080498434786, 0.030521940367370104, 0.031141472130094217, 0.03718108229568595, 0.029855119986763046]"
900,"[0.03412492950702628, 0.029165433877112346, 0.03278076663297702, 0.02979956358061553, 0.03248677361334584, 0.031357389398000146, 0.0329354853534124, 0.036147833335781865, 0.033500548456734, 0.030674716914682043]"
901,"[0.033848851985370465, 0.03205978908195539, 0.03349293955472965, 0.02556740834301008, 0.03245213647737977, 0.040480973716875535, 0.032717703079009675, 0.02935749413234734, 0.03263278209284748, 0.030214165058095932]"
902,"[0.03442974459661874, 0.03243477893886304, 0.034923355938132006, 0.03494598520497805, 0.031243808951263108, 0.031248877283279963, 0.03352898987479347, 0.028640562156097782, 0.032526195838779026, 0.029347762520375187]"
903,"[0.026747416966251936, 0.02880093576852283, 0.03299404088571645, 0.0320044552997627, 0.035864232840045585, 0.03429785371494953, 0.031299176505320214, 0.03626986468817628, 0.03165774972524393, 0.03249734161512563]"
904,"[0.03127965466302418, 0.031064082807841897, 0.03133417247520576, 0.033595995349983254, 0.03645112454315447, 0.03117752792518569, 0.03477420907290463, 0.030347564212825473, 0.031037668424522824, 0.032089706249830985]"
905,"[0.03210421504598027, 0.0351015081484215, 0.032768599797327935, 0.03030812539424177, 0.03368568838402064, 0.03550918646530543, 0.034039472369873036, 0.031581835403109215, 0.03011501890100332, 0.027870712645917006]"
906,"[0.030722415914564927, 0.031686262940637255, 0.031082164982135452, 0.034115591915509946, 0.028288274086230802, 0.03659874517277162, 0.032237131717722134, 0.03261049179090936, 0.03152999994058747, 0.034081928997215516]"
907,"[0.03386542905648615, 0.03284194474078417, 0.030061543381183387, 0.03324014062812264, 0.03142129988219644, 0.0364968405022944, 0.03240919212830018, 0.03021271925696678, 0.029612594730139552, 0.0328414525969285]"
908,"[0.033783237077916195, 0.029747572257665333, 0.031672207067102054, 0.033949178524929735, 0.030742304866569814, 0.03527662394155662, 0.0360017010890632, 0.02800177427919648, 0.031653094768583134, 0.03214520314423963]"
909,"[0.03211470753435375, 0.02750156642505086, 0.03716080783858022, 0.03139743714248899, 0.030015679269567497, 0.02754541494499496, 0.03573448795870027, 0.03575167901450149, 0.033048755711250544, 0.03295447478495872]"
910,"[0.0313408250569881, 0.028931065980299264, 0.028239902151143803, 0.03667100743635643, 0.03340481506831572, 0.03176102351531196, 0.03388067096685721, 0.03244023367213056, 0.033814396950771486, 0.032902212437711076]"
911,"[0.03601969712827424, 0.028580944223958626, 0.03606412400814907, 0.03655490602617939, 0.03411544543786016, 0.02359652414761404, 0.03598980600165935, 0.030004826537829654, 0.029564553984355646, 0.032524949844652595]"
912,"[0.03139290079221435, 0.031616701099323796, 0.031024244471701712, 0.03329825309750711, 0.03536604482639105, 0.032118727930116386, 0.030600360460098397, 0.033991473948332906, 0.03230584390892588, 0.031478339382052356]"
913,"[0.031013738641168187, 0.029836085876485785, 0.026195281653885294, 0.028741139987955244, 0.03332373059843474, 0.03832051979208728, 0.03154654509137078, 0.0291832267361124, 0.03760021161492655, 0.036982713520706256]"
914,"[0.030675080079823336, 0.034011935104226176, 0.03092458091616468, 0.035046744409364505, 0.03740035088312588, 0.03583500807350315, 0.02891857060090497, 0.02910230114587864, 0.03452483194311684, 0.026470633249526032]"
915,"[0.03387301769784967, 0.027859826480762462, 0.03517894304549041, 0.0334635822974062, 0.030912050334774732, 0.03144743371471248, 0.031576937427151175, 0.03266214040150317, 0.033986683579741994, 0.03200332831146879]"
916,"[0.03383728204849745, 0.03083077733196704, 0.03394079648968651, 0.031498607014205926, 0.03486071194954121, 0.0328118921854651, 0.0297141504388867, 0.03317215412334418, 0.03277971402587998, 0.029583991476777594]"
917,"[0.03609620632151733, 0.027545292655462683, 0.02875570875714939, 0.03331571763408847, 0.0349141318162427, 0.029057436430601546, 0.03308409603364981, 0.03323533943092016, 0.037289932298017026, 0.0299626389772657]"
918,"[0.02993367383831569, 0.03153092024603099, 0.03521306085502285, 0.03649698780588895, 0.03327238328850923, 0.032219461949062334, 0.028912032946525335, 0.029266555578059905, 0.035259651197663944, 0.031014164285913193]"
919,"[0.03269231855998844, 0.028558284495419417, 0.027765915852769107, 0.031619365558961166, 0.03342981172742965, 0.03622717331895131, 0.02696356967288971, 0.033594620901580385, 0.036837761156611415, 0.035347955562063715]"
920,"[0.03194053030180766, 0.03015229277290421, 0.03045489427677739, 0.028804431690418464, 0.03401903318935817, 0.033527491799057896, 0.03353851324554169, 0.033882990423926396, 0.030885226460084958, 0.03590316502028523]"
921,"[0.031235531353392187, 0.03121346095562194, 0.032202410559959094, 0.03339683324790521, 0.029725051671868674, 0.03189820467421911, 0.03371278230401653, 0.03274460717151806, 0.035909452101401174, 0.030806657384894298]"
922,"[0.028709363739337967, 0.03167610214298766, 0.029154204699972652, 0.03388636139826051, 0.027375105456687532, 0.03338118336411522, 0.029210442867617648, 0.038637799546817675, 0.03635371794790976, 0.03443900796514954]"
923,"[0.03474846403883591, 0.03162253120516201, 0.02993855533352996, 0.02952300614526915, 0.0277690526485751, 0.03851548249508474, 0.0337947150822302, 0.03162429739248762, 0.034187897591303695, 0.03167426362892045]"
924,"[0.027277540313624615, 0.028573740383469604, 0.0317493302758437, 0.03340370751285815, 0.03453913813805787, 0.032852924099112446, 0.033262166296725626, 0.030772060861773087, 0.037887846121970714, 0.03286036819289251]"
925,"[0.031015674771888935, 0.0308722432918499, 0.03482575550637046, 0.03456294107285618, 0.030446721897159912, 0.030256422816292705, 0.03353150745962308, 0.03634887212368654, 0.031100187582679073, 0.030088325337043864]"
