,roc_auc
2967,"[0.7058850036049027, 0.714378001511421, 0.7419440653265169, 0.7284913422849135, 0.7468873332080435, 0.7274628147746282, 0.6933870967741935, 0.7258105369807497, 0.7371871133530027, 0.7105450291324494]"
2968,"[0.7249440740658708, 0.7304262672811059, 0.7195580808080808, 0.6916204064779556, 0.7116934493095484, 0.7337204007285975, 0.7280851548269582, 0.7446623346484101, 0.6919877508112802, 0.7575735753036632]"
2969,"[0.6971009741476208, 0.7124615420204029, 0.7224483263215657, 0.6927690953114682, 0.756715419175987, 0.7314389331891697, 0.7576786978060864, 0.7049484203739522, 0.7319767441860464, 0.7138024691358024]"
2970,"[0.6897606793007756, 0.7643395241291863, 0.7442442442442442, 0.6970272635166253, 0.7289018810371124, 0.7332385829731254, 0.7464344820872274, 0.6924133891967383, 0.7073605998024602, 0.7347180320259921]"
2971,"[0.7664516129032259, 0.7084374999999999, 0.7019846661490683, 0.7051191318707242, 0.7242140468227424, 0.710417242332136, 0.7581263564022184, 0.7162653288740246, 0.715023193176717, 0.7408474238116615]"
2972,"[0.7159476902173912, 0.7022716346153844, 0.7530977668845316, 0.7754969949144707, 0.7577356819982293, 0.705095541401274, 0.7057437898543828, 0.6930030169412857, 0.727881828316611, 0.7065565153800449]"
2973,"[0.7439927510291748, 0.7282216023413206, 0.7198628812138667, 0.6737085906793935, 0.731828220269816, 0.7409559850430238, 0.7399484034267912, 0.6919963808871717, 0.7303592289719624, 0.726823179221278]"
2974,"[0.7463645509420157, 0.7369614512471656, 0.6940144604037266, 0.7657953660436136, 0.734239489324235, 0.6974421347486363, 0.6858506457046604, 0.713425388721281, 0.7706564736210498, 0.7002409462616822]"
2975,"[0.6862216833928291, 0.7816190547226574, 0.7756755563405158, 0.6978475600766623, 0.7369544703939608, 0.6836011446180937, 0.7227648030195802, 0.7092087520118318, 0.7151410078594544, 0.7255832662912309]"
2976,"[0.7117021524684592, 0.7392587693513619, 0.7319436025235178, 0.673937360178971, 0.683740881772721, 0.7260040925097555, 0.7264323784143905, 0.7565560454861918, 0.7217495734937596, 0.7708486903533343]"
2977,"[0.7071017048794827, 0.6909639656118529, 0.7408400038117019, 0.7837953091684436, 0.7533804022250749, 0.7013200586692743, 0.705910345483963, 0.7313706419272782, 0.6898972113828876, 0.7362710573903112]"
2978,"[0.702650805545148, 0.738111111111111, 0.6767770662627097, 0.7045901179112857, 0.7280824972129321, 0.731439205955335, 0.7381035934868052, 0.7909500693481276, 0.7278131634819534, 0.7078972751386544]"
2979,"[0.7412419060268968, 0.7268370607028756, 0.7585787865950189, 0.6756549066385283, 0.7571135760790934, 0.7325881150273346, 0.7097275273745862, 0.7127968279284069, 0.7161638431190531, 0.7058508566978193]"
2980,"[0.7350986277873068, 0.7255113266428683, 0.7236538461538462, 0.73537712787235, 0.7292299898682877, 0.7276236708275542, 0.7106318114167748, 0.7119013918376976, 0.7120122504537205, 0.7220964758566978]"
2981,"[0.7066116585793377, 0.7507405313736574, 0.7048950711198049, 0.7326958723269588, 0.7232663033264423, 0.7077632147486677, 0.7086328495863286, 0.7291760187540527, 0.7461042183622828, 0.7258328654314057]"
2982,"[0.7189448327980352, 0.7435952515545505, 0.7505216420807453, 0.7106809745883697, 0.7083034030708449, 0.7118375305393723, 0.6993967059687112, 0.7432312782515494, 0.7155480984340045, 0.7446080109551523]"
2983,"[0.7246639987045734, 0.6912740384615385, 0.735218126943479, 0.7365061728395061, 0.6920195810564662, 0.7150607016537616, 0.7239702233250621, 0.7288147046898228, 0.7432234857275469, 0.7403214580886509]"
2984,"[0.7518980656235559, 0.7403589895446573, 0.7492752898840466, 0.6595410093862105, 0.691669839154849, 0.6983701794837018, 0.7718264098398702, 0.7228873912627856, 0.6877232243772323, 0.7552357836338419]"
2985,"[0.7251724763979667, 0.692429022082019, 0.7164399498836584, 0.6928097003398208, 0.7756716757741347, 0.7276049973418395, 0.7566909975669098, 0.745273631840796, 0.6863281621775958, 0.7028169998601985]"
2986,"[0.676294162100888, 0.7724559731299927, 0.7122119815668203, 0.76403636534486, 0.719049304081151, 0.7139050157038165, 0.7094565529108116, 0.7167082577132486, 0.6875, 0.7480376588021779]"
2987,"[0.7188248847926267, 0.7023593904706705, 0.7318705927196494, 0.7430998582314372, 0.7077527322404373, 0.7266970618034448, 0.7154228855721393, 0.7040339702760087, 0.7769899665551839, 0.71018897996357]"
2988,"[0.7097249390229177, 0.6703201884284415, 0.7440807105362245, 0.6899876543209876, 0.7404781957701665, 0.717231937820173, 0.718882965716242, 0.735407032545153, 0.7544868902591868, 0.7496903243565629]"
2989,"[0.7610417904535554, 0.7117162187916904, 0.6931618869729619, 0.7228061847280619, 0.7208440875633304, 0.7675450762829406, 0.702161349976884, 0.6873252562907735, 0.7619782893505521, 0.7033480703693469]"
2990,"[0.7144353821196828, 0.7513101708074534, 0.7063581325229126, 0.7127323095715906, 0.6804626937984497, 0.7598039215686274, 0.727868630896067, 0.7398536410164317, 0.7078382610297504, 0.7353034675013449]"
2991,"[0.7070391759013579, 0.7073098739765405, 0.7469975047223713, 0.7189321493624773, 0.7275926687691394, 0.7266598520249222, 0.7531647005444646, 0.7530370370370371, 0.6827596136806663, 0.7223069810448451]"
2992,"[0.7139245119701146, 0.733286080117066, 0.7052441627605027, 0.6922621447288854, 0.7502349182484497, 0.7465675866949752, 0.6628332153809862, 0.7562361419068736, 0.770892462945443, 0.7030229310267153]"
2993,"[0.7041540404040404, 0.729425915800984, 0.6997236792806295, 0.6815994289398546, 0.725079744816587, 0.7384077297398466, 0.7382962104414432, 0.7265075564866078, 0.7379327970132006, 0.744729052823315]"
2994,"[0.7549730649938201, 0.7548919617656128, 0.7287620192307692, 0.713363923143103, 0.7140766787658802, 0.6890741918129799, 0.7595531587057011, 0.7165549307958479, 0.6980155537677661, 0.7021974127237285]"
2995,"[0.7113940092165898, 0.7494298330745341, 0.7050300889586604, 0.7297711154094132, 0.7515440763615946, 0.7087099142083773, 0.7209302325581395, 0.6932434961632044, 0.727375460179878, 0.7435833094350446]"
2996,"[0.765692591925018, 0.665242131884601, 0.73926267281106, 0.6922453486186808, 0.7152818341121496, 0.7407582364341085, 0.6925091074681238, 0.730357877416701, 0.7472436479128857, 0.7600290282668697]"
2997,"[0.7215670859538785, 0.7112153759185981, 0.6310993533215755, 0.7137887176417775, 0.7139939661174288, 0.7369817578772803, 0.7381853403613101, 0.7704473142429347, 0.7626621923937361, 0.7365165931770712]"
2998,"[0.6858803950809398, 0.7320943322981367, 0.704514991181658, 0.7427926683245831, 0.7340630671506352, 0.7427813163481953, 0.6967563104505781, 0.7793778513059608, 0.7040892445408924, 0.7351101634683724]"
2999,"[0.734626058160957, 0.7319081569895902, 0.7435111121475712, 0.7198044780826238, 0.6883463080915311, 0.7487037303759182, 0.6835414907329214, 0.7780367975134105, 0.7088084762503367, 0.7122698643410852]"
3000,"[0.7199242424242426, 0.7019534066330209, 0.73171875, 0.7475034674063802, 0.7201161897011619, 0.7011159460976979, 0.7636331908210452, 0.7238499646142957, 0.7148749942867589, 0.7083886186053368]"
3001,"[0.690202680398759, 0.7216791399527072, 0.7428146559079496, 0.7101092896174863, 0.7353622980594591, 0.7154554263565892, 0.7251926329637285, 0.7782012533890396, 0.7072239491823218, 0.7105780620705994]"
3002,"[0.7457495590828923, 0.7027848911651728, 0.7577222222222222, 0.728924926604222, 0.7178190729989531, 0.7039281394880064, 0.6790937768855749, 0.7359400802075962, 0.7384478266831207, 0.7255433574825548]"
3003,"[0.7083240098456032, 0.7648004373974848, 0.7030488763162032, 0.7151005670742512, 0.7442331087404079, 0.7220208481402511, 0.6991871828603646, 0.7000326203457756, 0.7479412315178736, 0.7268317879459786]"
3004,"[0.7494077388786522, 0.6965724002147843, 0.6654588164734107, 0.7628205128205128, 0.7275268868373466, 0.7317730004623209, 0.7617326408384804, 0.688127475361518, 0.6838419578357658, 0.759561915095619]"
3005,"[0.7120899650621119, 0.7442923439285463, 0.6976605823847691, 0.7895857671339563, 0.7526688326757949, 0.6784520770480391, 0.716510692165107, 0.7339611466477138, 0.6991767393166461, 0.7195413870246087]"
3006,"[0.7708746395097332, 0.7591707116810356, 0.6957310790558261, 0.698957909489579, 0.6953598014888337, 0.697927572094794, 0.7357971014492753, 0.7015798991148756, 0.7305370231159556, 0.7494931747533452]"
3007,"[0.7135883482714468, 0.6632878522129335, 0.7636598959912315, 0.7020987654320988, 0.7028411633109619, 0.7241540005735589, 0.7375576681112819, 0.7247803975959316, 0.7445311780418163, 0.7595888455315503]"
3008,"[0.7376898118105126, 0.7180531732418526, 0.7532555555555556, 0.6978533135108347, 0.7288365209471768, 0.7215096564941765, 0.7171466517545086, 0.7251351231614389, 0.7207327344188658, 0.7282200046414481]"
3009,"[0.7096856277036248, 0.7470521935148257, 0.6914339910708089, 0.7588057170542636, 0.7034171284407804, 0.7336724806201551, 0.7111312984496125, 0.7313714654140185, 0.734126984126984, 0.7230832743571597]"
3010,"[0.7402713397399661, 0.7216862416107384, 0.7173335547069567, 0.7198302954116907, 0.767444760337174, 0.6832420924574208, 0.7290752535975465, 0.7210953817591088, 0.7310686482661006, 0.7149519368040352]"
3011,"[0.7354118495313393, 0.6941129032258063, 0.7729533522570273, 0.729106170598911, 0.7207466481738326, 0.733159963014332, 0.7349176492177822, 0.7104762123227968, 0.6798534110129674, 0.7371105382461444]"
3012,"[0.7015392876320029, 0.6735524091293322, 0.6974335782928208, 0.7298959011060506, 0.7279888785912881, 0.7382650029708852, 0.7378687888198757, 0.7426633640009436, 0.7178212265421566, 0.7546232513777024]"
3013,"[0.6855635248375956, 0.6861579968338201, 0.7348143475126172, 0.7679370676793706, 0.7431229773462782, 0.6994763026970412, 0.7309778923097789, 0.7132143718350615, 0.7602583586626142, 0.7011023439313067]"
3014,"[0.710360576923077, 0.7373619486048975, 0.7258498565589379, 0.6748226631947561, 0.7376701451905626, 0.7402280130293158, 0.6854446803491389, 0.6954218362282878, 0.7811815635345047, 0.7550965083495987]"
3015,"[0.7560989499100248, 0.748175182481752, 0.7213129476212927, 0.7316998684457809, 0.7279075854192443, 0.7215935275743767, 0.7401066004672897, 0.7039423974398862, 0.676338102808691, 0.7155887230514095]"
3016,"[0.7003205128205128, 0.6858201932566733, 0.7790013695247077, 0.7353861963483415, 0.7237170596393897, 0.7257327927676034, 0.6690706634091336, 0.7543780336918244, 0.7222368075610397, 0.7383498854087089]"
3017,"[0.7233801383330635, 0.7012669558631137, 0.7106935366739289, 0.7118692253020612, 0.7019169691470055, 0.7365198548679701, 0.7227527949065022, 0.7484884074992387, 0.7373292349726775, 0.7301046745053055]"
3018,"[0.7391565847000856, 0.710858467590858, 0.7248887018538616, 0.7518518518518518, 0.7030740740740741, 0.7224639715515627, 0.7145284327323163, 0.7642228543490822, 0.6990536059684995, 0.702205708893607]"
3019,"[0.745509338669716, 0.7094706461428316, 0.6875812894834633, 0.7503858210754762, 0.7558568187767213, 0.7413032945736434, 0.7056962025316457, 0.6695683626718111, 0.7464709890965733, 0.7296686416502085]"
3020,"[0.7410350795933791, 0.7081050152945577, 0.7193753573470555, 0.6945795292930218, 0.7302194460041176, 0.736709541742065, 0.7194976076555024, 0.7239329635881359, 0.757089462261876, 0.7179152731326643]"
3021,"[0.6970475536556734, 0.6800289045659414, 0.7303801843317973, 0.6885616730687153, 0.7410631741140216, 0.7354374564864237, 0.733334963564337, 0.7102519648636152, 0.7736436863302535, 0.7606187290969899]"
3022,"[0.657512719050311, 0.7151555555555555, 0.7603514013690383, 0.7854137771613501, 0.6795588582212786, 0.7073271001691411, 0.7138337227414331, 0.7107511283043197, 0.7567690705545431, 0.7433913604126371]"
3023,"[0.7283711515393843, 0.7607805926467899, 0.6899386017033076, 0.7598997987223244, 0.7112520224612163, 0.715655435947621, 0.7397390191507839, 0.6895848077376739, 0.722025868551662, 0.7162187558729561]"
3024,"[0.6825904702445984, 0.7294281566129637, 0.7714582952259009, 0.7285004844961239, 0.6961802292802104, 0.7421638782503527, 0.7611233790640857, 0.744586448034724, 0.6992360007065889, 0.6870903295321901]"
3025,"[0.7141510069374284, 0.7380666666666666, 0.7129777070063694, 0.744100094941001, 0.7453237410071943, 0.7393413631583978, 0.7101018067106395, 0.6834060077519379, 0.733868644678093, 0.7160515401463257]"
3026,"[0.7271503002472625, 0.7172989969932749, 0.704774324422227, 0.7252543604651163, 0.7485319080607423, 0.7355534843705192, 0.7140370370370371, 0.7067096165933375, 0.7267914932963477, 0.7366724778639263]"
3027,"[0.7488334250640121, 0.6464203548894103, 0.7159796179574489, 0.7863262353632624, 0.7328498491529358, 0.6844797054848781, 0.7497617967332124, 0.7549001814882033, 0.7295394260911502, 0.68833214877991]"
3028,"[0.7209740377632535, 0.7275553740014524, 0.6759375, 0.7153631933163147, 0.7153663330133919, 0.7285284720917121, 0.7221451687471105, 0.7761437908496731, 0.7632900842456187, 0.6922919967353209]"
3029,"[0.7460435038212816, 0.7300093968140327, 0.7267782138676581, 0.748869801084991, 0.7167677409888981, 0.7323617130341581, 0.7401739975269386, 0.6759108841958692, 0.6937355524734167, 0.720342522974102]"
3030,"[0.7213526357044875, 0.6686890064667842, 0.7264815582262742, 0.7068536039124275, 0.7305605149408005, 0.6870902843709028, 0.7467885488828738, 0.7201244619127831, 0.7775828186412128, 0.7535557135872705]"
3031,"[0.7494142033165104, 0.7259470054789344, 0.7265126538744336, 0.7027285906596251, 0.7408408197641774, 0.7065192820651929, 0.7051181956191717, 0.7031781536884292, 0.7389777131782945, 0.7397348258934715]"
3032,"[0.7292120551924474, 0.6962239951305407, 0.6980414851125635, 0.7032812129827055, 0.7237739872068231, 0.7449795081967213, 0.7301450121217563, 0.7423447181115264, 0.7284491315136475, 0.7428381079280477]"
3033,"[0.7279906195410275, 0.6825657894736841, 0.7466317794762332, 0.7126198439241919, 0.6771444327467789, 0.7362108479755538, 0.7213176118285607, 0.7513775045537341, 0.7462373201226704, 0.737283300416941]"
3034,"[0.7599069525788777, 0.713939393939394, 0.7142414713169432, 0.7043117744610282, 0.7311063728974178, 0.719500968992248, 0.7421636615811373, 0.7203950617283951, 0.7220735027223231, 0.7153736752764143]"
3035,"[0.7234814347512617, 0.7141798941798942, 0.7320448281360334, 0.7519288417121234, 0.709669228051581, 0.7541303294573644, 0.7660959729925247, 0.6624260217158302, 0.7216887722206872, 0.7120213506614064]"
3036,"[0.7322240619388541, 0.7061666666666667, 0.7453249818445896, 0.7012422774345526, 0.748312710911136, 0.6994894407055002, 0.7599544072948329, 0.7218768637885948, 0.7169877001624508, 0.7066349800758558]"
3037,"[0.7623652942801878, 0.7630104566640104, 0.711875783067836, 0.6970138794701388, 0.7607085265067526, 0.7300546690964045, 0.6764205816554809, 0.6914581294561721, 0.7430842422835924, 0.7187077683023441]"
3038,"[0.7254154889768231, 0.7139770440826779, 0.7319809181938408, 0.7063415308096159, 0.6846725681029002, 0.7305257270693511, 0.7175013449405782, 0.7973495911214954, 0.6755484784147205, 0.7605218855218855]"
3039,"[0.746910999628391, 0.7470679405029031, 0.7487120644436118, 0.6865373188902599, 0.7311124479871659, 0.7253415300546449, 0.7517574899740506, 0.7151204473759678, 0.6933445190156599, 0.7028834243244484]"
3040,"[0.6927427415226347, 0.7555717939349653, 0.7116946911014548, 0.7701934418494928, 0.704430321451598, 0.7235346756152126, 0.7534001511178274, 0.6870108982668395, 0.7369890434049725, 0.7005335756559019]"
3041,"[0.7097335005831739, 0.7117662542774413, 0.7062342285508292, 0.7439899986236639, 0.7148902821316615, 0.7150382919470876, 0.7434116331096197, 0.725112054729889, 0.733604938271605, 0.7257414998794309]"
3042,"[0.7244965726619387, 0.7534872423604525, 0.7412723583871644, 0.7300738191430994, 0.7065217391304349, 0.70636105188344, 0.7254190844616377, 0.7456338631388596, 0.7210847240051348, 0.6749149540985134]"
3043,"[0.691783786246327, 0.7064056112969156, 0.7588308774202503, 0.7102972399150744, 0.7285714285714286, 0.7022108587757557, 0.7538996192136532, 0.7277422411750769, 0.718193900076587, 0.728791030975497]"
3044,"[0.7396676923076924, 0.6959318048206937, 0.7508307692307693, 0.7022244937694704, 0.7096839820968399, 0.6986531986531986, 0.7280267558528427, 0.7622845016189728, 0.7350739285045854, 0.7131062951496389]"
3045,"[0.7581654456654456, 0.728994941925815, 0.7177895355673132, 0.7021866374797754, 0.7154457809613911, 0.7393829401088928, 0.7006278133143804, 0.7467974007890461, 0.7057531479045294, 0.7160045836516424]"
3046,"[0.6953226915870118, 0.7403050212281492, 0.7373866213151927, 0.7302971869328494, 0.7433003066761029, 0.7014476451313152, 0.7474835733258772, 0.6724656550237945, 0.7580308529945553, 0.7205800405268491]"
3047,"[0.7350867162187916, 0.7396845816657138, 0.6464979483408837, 0.7481350874813509, 0.6828326782706345, 0.708020134228188, 0.7818197454420365, 0.7165653495440729, 0.7501677852348992, 0.730820948336872]"
3048,"[0.7618617652879477, 0.6578661764380163, 0.746530281182408, 0.7552567829457365, 0.7211634790528233, 0.7136440202133633, 0.7411928521698771, 0.7331659845817073, 0.7009476427386875, 0.7183029388911741]"
3049,"[0.743482384510398, 0.6993569131832797, 0.7195899442150258, 0.7438556067588326, 0.7799989464812473, 0.7227324640715713, 0.6988463663995579, 0.7074251983557976, 0.7349398982894129, 0.7052591628713945]"
3050,"[0.7226541064569233, 0.7134215457216221, 0.707, 0.703219194598505, 0.7556399961762738, 0.7514005602240896, 0.7195404966349501, 0.6987657732338584, 0.7165291952094692, 0.7437497143379497]"
3051,"[0.749832288510028, 0.7241552202607214, 0.6748307692307691, 0.6632564367600075, 0.718966404641587, 0.7699295385465599, 0.6878970702500115, 0.7440061596778016, 0.748669400575866, 0.7487637428585147]"
3052,"[0.6980995662053294, 0.7236281633675771, 0.7355357984778069, 0.7254476532495386, 0.7401294498381877, 0.6294847992573684, 0.7501658374792703, 0.7266204727505037, 0.7785404968116492, 0.7286374642306847]"
3053,"[0.699528484544771, 0.7414102214960058, 0.7122616796883898, 0.7463000375869198, 0.7242666474626722, 0.701309271054494, 0.7326325614471756, 0.7447495771471528, 0.7452375210995901, 0.6957487157328724]"
3054,"[0.7426954945029723, 0.661498708010336, 0.7185916861366213, 0.7408264423980454, 0.7491838302366892, 0.7459473150962512, 0.7494307170542636, 0.689997306276376, 0.7250794010889293, 0.715874550980934]"
3055,"[0.7547475961538462, 0.7031944444444445, 0.6908995190121802, 0.750293647810562, 0.7167429663540603, 0.7390198797965788, 0.7091206395348837, 0.7460719771779678, 0.6827868852459016, 0.7500569216757741]"
3056,"[0.7066586538461538, 0.7370622119815669, 0.7187448986730719, 0.7117098587686822, 0.7291979890997933, 0.7351179289607216, 0.738046973297917, 0.7022345735027223, 0.743099787685775, 0.716990291262136]"
3057,"[0.717270095001077, 0.7378472222222221, 0.7560517783574267, 0.6487949493494646, 0.7195682944090587, 0.7533337838446635, 0.7018326501085123, 0.7307454513336866, 0.7019070735090153, 0.7602078267651511]"
3058,"[0.6695162887295032, 0.6834601827529692, 0.7069906775544196, 0.7188246821527579, 0.7056311997005428, 0.763420942261988, 0.7434956395348836, 0.7758639665419326, 0.7326666666666667, 0.7350947603121516]"
3059,"[0.6882159477358152, 0.7342961427541456, 0.6858393719806763, 0.7205077567336061, 0.7565003345760445, 0.7235050533408197, 0.7505825061745656, 0.7270811511796099, 0.747242189972422, 0.7085402645625436]"
3060,"[0.6651784697387303, 0.7161520737327188, 0.7189684488947666, 0.7177019773363307, 0.744646732577767, 0.7619742990654206, 0.744709172259508, 0.7115800086417975, 0.7304101481855301, 0.7198005894814405]"
3061,"[0.7280730393414333, 0.7244152756211181, 0.7597288275105176, 0.7453806115810021, 0.7067337807606264, 0.7105477939411398, 0.6808980976962049, 0.722494669509595, 0.7253847624510085, 0.7286459312159369]"
3062,"[0.7829040404040403, 0.735803680394362, 0.6963996034607065, 0.6873439667128988, 0.7410107115871817, 0.7165277898961697, 0.7388498185117967, 0.7013243894048847, 0.7157014371371467, 0.7231024053003025]"
3063,"[0.6963088040808616, 0.7585823342075684, 0.7485245901639345, 0.7158460995766981, 0.6570645666390347, 0.7527965816889913, 0.7120414231001816, 0.7368544600938965, 0.7157095870927597, 0.7446449634347724]"
3064,"[0.738342151675485, 0.7259222222222221, 0.7321905659953751, 0.7129305977710233, 0.7076074332171894, 0.7435355128572794, 0.7277832145020737, 0.6978307470059183, 0.6993282197824234, 0.7564837436572073]"
3065,"[0.7134457124387759, 0.688775281904421, 0.7027865961199294, 0.7171997157071783, 0.7883309629765564, 0.680692026951151, 0.720105783121301, 0.7578947368421052, 0.7247110167492333, 0.7345742492801315]"
3066,"[0.6950925750991876, 0.7593442622950819, 0.7546073385356135, 0.68651803082448, 0.7395964397222609, 0.7554650238473767, 0.7441939890710383, 0.6876382131800088, 0.6987542599244726, 0.7085675762146351]"
3067,"[0.7281313402206107, 0.7284580498866213, 0.6997475961538461, 0.7271499644633973, 0.7352427404718692, 0.7066707802001919, 0.7001998667554964, 0.7795285359801489, 0.7470517759819583, 0.6950038996192136]"
3068,"[0.7335825419276621, 0.7265374078972229, 0.7193614952207015, 0.6933333333333331, 0.7204462659380693, 0.696250118968307, 0.7163812464907355, 0.7116205164673985, 0.7473173989131436, 0.7639891483840527]"
3069,"[0.7645661538461538, 0.6636160083476447, 0.7162029803409435, 0.7491262407381518, 0.7696666666666666, 0.7217158428866755, 0.7166227781435156, 0.6853545537471792, 0.7200009396729937, 0.7316343042071198]"
3070,"[0.7299969683542828, 0.7120104559439264, 0.6961486377929261, 0.7029457470633942, 0.7323740175681923, 0.7765854834820352, 0.6914088215931534, 0.7147246627298478, 0.7669440591770688, 0.7218238213399504]"
3071,"[0.7601846153846153, 0.747623173473211, 0.707822370865849, 0.6958411708033216, 0.7566381391266184, 0.6936600027960296, 0.7214345873104998, 0.724675615212528, 0.6835693408586977, 0.751752146669761]"
3072,"[0.7082603686635945, 0.699023199023199, 0.7499024535793798, 0.7553652021737128, 0.6962850120333863, 0.7415430136018373, 0.7398578904412118, 0.7270867041020272, 0.7065646711715999, 0.7222577588249229]"
3073,"[0.7059964726631393, 0.7552650689905591, 0.7401289574730131, 0.7639413759689923, 0.780989110707804, 0.7050483604623732, 0.6855543541920079, 0.7038451142046223, 0.6846481146378443, 0.7138597054640546]"
3074,"[0.6834555555555556, 0.7344918165285917, 0.7697589653145209, 0.701806521330577, 0.7591650695365864, 0.7078425707809235, 0.7321917505741035, 0.7270762822181724, 0.6881637717121587, 0.7343685726038668]"
3075,"[0.7242908386699238, 0.7448989541941932, 0.681926484535844, 0.7346334871149635, 0.7276033220305665, 0.769484986977247, 0.7488865197820423, 0.7090262970859985, 0.6931371219313712, 0.7090458947735802]"
3076,"[0.7619144880174292, 0.6850542932952798, 0.7443330835518921, 0.7167738478027867, 0.7203992815694944, 0.7255848171978652, 0.7043064957511161, 0.7190365899307505, 0.7212201009436032, 0.7390166592952971]"
3077,"[0.7012379807692307, 0.765299539170507, 0.763877276105537, 0.6960625309726539, 0.7194161821705427, 0.7344573591025815, 0.715188096574958, 0.7378126689272201, 0.7033020171318044, 0.7035049909255899]"
3078,"[0.7242244789377501, 0.7658512892970681, 0.688460097414762, 0.7698770016245069, 0.6746097839535548, 0.7399131513647642, 0.7245686354011803, 0.7241648898365316, 0.7255282192823831, 0.702180172768408]"
3079,"[0.7063694124008651, 0.7709700176366844, 0.7021281599059377, 0.7343992248062016, 0.7045538603791032, 0.74983491085186, 0.7028357531760436, 0.7316493850976609, 0.7133905778602924, 0.7277962537291534]"
3080,"[0.7123842592592594, 0.7378870297688722, 0.6997403920807453, 0.7258620689655172, 0.7660781532743189, 0.7466019417475729, 0.7121422092320095, 0.6736689038031318, 0.74622277676951, 0.7162390198797965]"
3081,"[0.7047609760854198, 0.7044890408392656, 0.7046514423076924, 0.6909180605149408, 0.7489906867917603, 0.7465690338030764, 0.7429818353385234, 0.7199112021857925, 0.7116457612456747, 0.7713178294573644]"
3082,"[0.7067166372721929, 0.7239837017609592, 0.6757052090843548, 0.7345527869796918, 0.717473081948011, 0.7557823129251701, 0.7595330201713182, 0.7178992740471869, 0.7203645860003073, 0.7386058032554847]"
3083,"[0.7401353846153846, 0.7523885350318472, 0.7505188778246776, 0.6654897390191507, 0.7353398235751176, 0.7658501778027326, 0.7098429951690819, 0.6782610783042873, 0.7334605597964375, 0.71552574704003]"
3084,"[0.7190204044159839, 0.7384581738655003, 0.728994708994709, 0.6943126292050366, 0.7213740458015268, 0.7490681764567116, 0.7406773634383751, 0.7441497260484408, 0.7045906200317965, 0.7094197530864198]"
3085,"[0.7008818541548897, 0.7353859677531285, 0.7185743724241289, 0.7143643620681746, 0.7240858693087993, 0.807485465116279, 0.6988322135380959, 0.7103313295120928, 0.6942673719426736, 0.7265735804763536]"
3086,"[0.7197776748494674, 0.6988746263407772, 0.7224533634821934, 0.6781886387995711, 0.7357397504456328, 0.7243874248728618, 0.7232577767060525, 0.755806660899654, 0.687254351487928, 0.7713042469250406]"
3087,"[0.7360070832037139, 0.6931274923625849, 0.711806856500562, 0.7157664060649134, 0.7689764670059592, 0.7143224780086094, 0.7091676394001976, 0.706773437851962, 0.7186550151975685, 0.7536922856323488]"
3088,"[0.7389932824981845, 0.7387442396313364, 0.717379631286916, 0.7478093315593889, 0.7559903748733535, 0.7450603476396849, 0.7047416843595188, 0.6873922363577054, 0.7028148148148148, 0.7027759197324415]"
3089,"[0.7321234514236036, 0.6916153996652247, 0.7713439729284799, 0.7312137376005989, 0.7002132196162046, 0.7306065036328194, 0.7260516798324926, 0.7422828784119107, 0.6749432849364791, 0.7361715655108328]"
3090,"[0.7344960324957491, 0.7674709107312222, 0.6965558871096331, 0.7591051454138702, 0.7048706130875222, 0.6943029016277424, 0.700649024178436, 0.7452460850111857, 0.718630316468454, 0.725227870700996]"
3091,"[0.7024738502407438, 0.6902231920495244, 0.7227112676056338, 0.7141705811918578, 0.7583911234396671, 0.7505856647294679, 0.7418194476676724, 0.7264270968361421, 0.712479358339231, 0.7207820840102112]"
3092,"[0.6898438862724577, 0.7733585858585859, 0.7090013155254298, 0.7295769764216367, 0.784780578898226, 0.7242745930644019, 0.7032655167330089, 0.6816044357102753, 0.7426294394522893, 0.7008363085049152]"
3093,"[0.7359919954259576, 0.7501682692307692, 0.716522978096549, 0.7724801578198834, 0.7155925605536332, 0.7307886406386199, 0.7051457194899816, 0.7258562605277934, 0.6760255068049871, 0.6973330452734169]"
3094,"[0.7052469135802469, 0.7534352435460889, 0.711619335048486, 0.7422098765432098, 0.7244450472444505, 0.6714050576088583, 0.7423508694695136, 0.7489843227224932, 0.7566343042071199, 0.6884414700544464]"
3095,"[0.7303553854565337, 0.741868686868687, 0.7125805790300905, 0.7248547697921168, 0.7176761026991442, 0.7302919007153487, 0.7482594569505686, 0.7353444290337494, 0.7027286439051146, 0.6960945683076463]"
3096,"[0.7447926267281106, 0.7311189306631399, 0.7115332244008714, 0.7462957652232101, 0.706810547952073, 0.7200659962287869, 0.7245996750986308, 0.7457479797030634, 0.7107157835873059, 0.6983488759742308]"
3097,"[0.7251762912140272, 0.7395729718476023, 0.7149165372670807, 0.7129875576681114, 0.7508765938069217, 0.6929517133956385, 0.718722760012846, 0.714122050816697, 0.73605780620706, 0.7228428093645486]"
3098,"[0.75078125, 0.699509768407834, 0.6989552627015779, 0.719308799245105, 0.7551391104022682, 0.7382687398468322, 0.6649743146574487, 0.7690349290948891, 0.6843049536325085, 0.7442439254541166]"
3099,"[0.7063495614820118, 0.7185222882787019, 0.7148617511520736, 0.7039503642987249, 0.7379764065335754, 0.72174688057041, 0.7653980041773032, 0.7063756812629205, 0.7326976388490584, 0.7365441073675381]"
