,roc_auc
1188,"[0.6676611533719496, 0.7297642310465955, 0.7237566008328098, 0.7292016170371406, 0.7664354117153642]"
1189,"[0.7574964524158467, 0.7007554609533114, 0.7175425128527231, 0.7220193159047487, 0.7181922503378536]"
1190,"[0.7241985949240468, 0.7370687649754575, 0.7523844418079886, 0.7101711403140873, 0.6928736194603664]"
1191,"[0.7084147532975086, 0.7273652499592901, 0.7189906250726963, 0.7322189990213898, 0.7313598024139056]"
1192,"[0.7093365436062066, 0.7535824784237095, 0.7360422918556772, 0.7222727060906844, 0.6954075213197262]"
1193,"[0.7341376462651499, 0.7283103031148952, 0.724794705376044, 0.7086449741367259, 0.722080479053078]"
1194,"[0.7055621466955126, 0.7362196710633447, 0.7255478400446645, 0.7385916165711357, 0.7160398900228343]"
1195,"[0.7234309209761092, 0.7273158164096122, 0.7259142298834532, 0.7144496481662705, 0.7237697469593177]"
1196,"[0.7435998092446553, 0.7167573917696048, 0.6892548910135622, 0.7398352672538329, 0.7309520480917098]"
1197,"[0.7151202689185103, 0.6960767208690999, 0.7041547444576267, 0.7559211752644579, 0.7422351926930424]"
1198,"[0.7160711377858423, 0.7118663782073651, 0.7160246120920277, 0.740592525280768, 0.7258463814716435]"
1199,"[0.7065566334007957, 0.6943756251890106, 0.7333786958848024, 0.7423895568293023, 0.741215806887553]"
1200,"[0.7183363575034313, 0.7019476818573057, 0.7505263219112754, 0.7290210401230253, 0.714138007362878]"
1201,"[0.7180194012143206, 0.7039250238444181, 0.7332391188033592, 0.7476291998695186, 0.7142370334125542]"
1202,"[0.7304097750482704, 0.7442162746876962, 0.6969926954660711, 0.6996976792954007, 0.7524290507479379]"
1203,"[0.7143816735292066, 0.7028287621839161, 0.735510154232675, 0.7166107460739084, 0.7522193485250943]"
1204,"[0.6945268336939074, 0.7409245818503268, 0.7388338334845419, 0.7285579477142456, 0.7179039097814437]"
1205,"[0.6984495312536348, 0.7449723172121804, 0.728592365133645, 0.7345169858800504, 0.7156874737872221]"
1206,"[0.7315874566729477, 0.7113429641519529, 0.7403808128038709, 0.7051528496202061, 0.7212591453469406]"
1207,"[0.7395142717565776, 0.7338643078139903, 0.701659804126829, 0.7057994314739736, 0.7370450626776645]"
1208,"[0.7256234442971132, 0.7346058110591573, 0.7670487589271174, 0.7113041148236171, 0.6821875436879631]"
1209,"[0.7081966641077535, 0.6952537976597577, 0.7168678902924139, 0.7843795144228528, 0.717630131879398]"
1210,"[0.7472462604973598, 0.7198687975434435, 0.7084176611533719, 0.7325918029731114, 0.7059625332028521]"
1211,"[0.7594854258264127, 0.7166614325261126, 0.7097203805801754, 0.7281938813551423, 0.7002423225686192]"
1212,"[0.7487757926815084, 0.7055098052899714, 0.7146608276920929, 0.7169427745934107, 0.725957057644811]"
1213,"[0.7427943331704934, 0.7025263451741224, 0.7266121152906694, 0.72049606225826, 0.7200417074420988]"
1214,"[0.7131981761928026, 0.7096418684718637, 0.7557604624653964, 0.6954046087888532, 0.7466680646814856]"
1215,"[0.7280863982134134, 0.7322678949449833, 0.734791913834415, 0.7028169998601985, 0.7248007828882986]"
1216,"[0.7106567101681903, 0.7150330332426083, 0.7376590597157281, 0.728907451418985, 0.7276463255510508]"
1217,"[0.694262218810338, 0.7450072114825413, 0.7319712936469166, 0.7092886434596206, 0.7401847709585722]"
1218,"[0.7147102612417708, 0.7297002582176007, 0.7411891967338964, 0.728770562467962, 0.7045761685073861]"
1219,"[0.7420179356549654, 0.7359492404680485, 0.7210144927536232, 0.7103808425369309, 0.7047421827671374]"
1220,"[0.7257397585316491, 0.7276502198339033, 0.7025147137506689, 0.7306753576587912, 0.7248240831352811]"
1221,"[0.7282928559797147, 0.7205288808244353, 0.7007903552236722, 0.746274873013654, 0.7258318188172794]"
1222,"[0.7243294484378999, 0.7062076906971875, 0.7710470607392933, 0.7053013886947201, 0.7078702409245539]"
1223,"[0.7124101472538209, 0.7247510875380929, 0.7388309256286785, 0.6918629712474953, 0.7559444755114404]"
1224,"[0.7150737432246959, 0.7243556191406706, 0.7109038779165794, 0.7334014865557575, 0.7242124516519876]"
1225,"[0.7610149580105612, 0.7125700793263079, 0.7011741921976412, 0.7307248706836292, 0.7082401323454028]"
1226,"[0.7062862028054994, 0.7531608393235163, 0.7069840882127156, 0.7182505009553101, 0.7365324572440468]"
1227,"[0.7229743876055552, 0.739211854746784, 0.728141647474818, 0.7170796635444335, 0.7125099026049677]"
1228,"[0.7191447414334566, 0.7060768371833345, 0.7412880638332519, 0.7382013374341768, 0.7180961368190503]"
1229,"[0.725789192081327, 0.7525996231418801, 0.7254140786749482, 0.7062304860431522, 0.7079022787641549]"
1230,"[0.732570311954777, 0.7402848535603788, 0.7008514201968038, 0.7107099585255603, 0.7387430681765227]"
1231,"[0.6944163351710982, 0.7508432782003862, 0.7168562588689602, 0.7333490610000466, 0.7266473274616709]"
1232,"[0.7047275920627166, 0.73327401307372, 0.7487845162490986, 0.7257211426441119, 0.7033558180716716]"
1233,"[0.712884127759555, 0.7072487030962851, 0.758930025356503, 0.7190660095997018, 0.7183728272519688]"
1234,"[0.7023169795519575, 0.7395404424593481, 0.741360760229837, 0.7255551283843608, 0.7085226478400671]"
1235,"[0.7406977690929816, 0.6998976434736085, 0.7394822853420802, 0.7191213476862854, 0.7190281466983549]"
1236,"[0.7200083746248865, 0.7183974224765627, 0.7197815618675414, 0.7455904282585395, 0.7160340649610887]"
1237,"[0.7179699676646428, 0.7569933933514784, 0.707873892106916, 0.715134092921385, 0.7218387389906332]"
1238,"[0.7111684928001489, 0.703235862004792, 0.7424163119082513, 0.7566871708840114, 0.7077100517265483]"
1239,"[0.7043728336473818, 0.725687417126108, 0.7113720427105868, 0.7271511953026703, 0.7429167249172842]"
1240,"[0.7206161165003373, 0.7039657338265057, 0.7220235187382232, 0.7316510555011883, 0.747474835733259]"
1241,"[0.7397032823876986, 0.6949281178030567, 0.7472259055063157, 0.7268919800549886, 0.7053276014725757]"
1242,"[0.7396712959732014, 0.7067456440319165, 0.7262282783167004, 0.7259308448669556, 0.7238920732559766]"
1243,"[0.7225236699467281, 0.6946111615139461, 0.745833042547747, 0.71589135094832, 0.7381722121254485]"
1244,"[0.6940761160350805, 0.7217792588456976, 0.7445157838416265, 0.7272647840067104, 0.7264172375227178]"
1245,"[0.7043495708004747, 0.7014126363784401, 0.7397294530904692, 0.7296268465445733, 0.7375285428025536]"
1246,"[0.7246812989973713, 0.714631749133459, 0.7340213320306137, 0.7208018779999068, 0.7244308914674495]"
1247,"[0.7410728824993602, 0.7249255588898968, 0.6971235489799242, 0.7332995479752085, 0.7216348618295353]"
1248,"[0.7231721218042664, 0.7193744620466653, 0.6952043641100798, 0.702910200848129, 0.7742875949485064]"
1249,"[0.7246522204387373, 0.702639751552795, 0.7311338311582571, 0.7307277832145022, 0.7264347127079547]"
1250,"[0.7258269942075511, 0.7269145323004629, 0.7336258636331915, 0.7093090311757305, 0.7209387669509296]"
1251,"[0.7234919859492404, 0.7331315281364132, 0.6967455277176823, 0.7419089892352858, 0.7219261149168181]"
1252,"[0.7192174378300417, 0.7241578849419591, 0.7142740828622607, 0.735906263106389, 0.7266677151777808]"
1253,"[0.7328843603880243, 0.7239456114639309, 0.7039279317002815, 0.7523504124143716, 0.6957978004566848]"
1254,"[0.7363447088654711, 0.7039075767092375, 0.7268825458859656, 0.72423575189897, 0.7286365860478121]"
1255,"[0.7219217437830042, 0.7068038011491846, 0.752352455393491, 0.693080409152337, 0.7374033039750221]"
1256,"[0.7266586409844836, 0.7072865052225091, 0.7223666457301043, 0.7513252015471363, 0.7079576168507385]"
1257,"[0.7362487496219786, 0.7284556959080651, 0.7186126038104543, 0.7299239246936018, 0.7043373409758145]"
1258,"[0.7246638518621911, 0.7251669109265593, 0.7127619978132924, 0.7325626776643832, 0.7214222470758189]"
1259,"[0.7237711401121271, 0.7166585246702493, 0.700150626933724, 0.746510788014353, 0.7277686518477096]"
1260,"[0.7337421778677274, 0.6915579128573753, 0.7241433456626423, 0.7358917004520249, 0.7305472063003868]"
1261,"[0.7025408844534395, 0.7064577663014399, 0.7372461441831251, 0.7516397548814017, 0.7253570762850088]"
1262,"[0.7125526321911276, 0.6967222648707749, 0.7481593272384675, 0.7374848548394612, 0.7239415862808145]"
1263,"[0.7456294926373089, 0.7318375322772003, 0.7118925489101355, 0.7093527191388229, 0.7179505102754088]"
1264,"[0.7194587898667039, 0.719400632749436, 0.7430385930630191, 0.7139108299547975, 0.7230445267719837]"
1265,"[0.7427536231884058, 0.7267226138134785, 0.7155738944332007, 0.7320238594529102, 0.7015180110909175]"
1266,"[0.7128346942098776, 0.7594621629795055, 0.7319218600972387, 0.7125332028519502, 0.7037286220233936]"
1267,"[0.7400376858119897, 0.7039453788354619, 0.7192755949473099, 0.7329849946409432, 0.7261026841884523]"
1268,"[0.7090021401819154, 0.7572492846674574, 0.7029625235536324, 0.7401469080572254, 0.7076022880842537]"
1269,"[0.7154023309372601, 0.7167166817875171, 0.7267894944983369, 0.7290851158022276, 0.7354781210680834]"
1270,"[0.7211569776909298, 0.7242887384558122, 0.7249517295926675, 0.7409158162076518, 0.7031053404166084]"
1271,"[0.7319800172145067, 0.7206219322120642, 0.721040663456394, 0.7306462323500629, 0.7158214502073722]"
1272,"[0.7351088701235257, 0.7119274431804964, 0.739409588945495, 0.7024034204762571, 0.731537466797148]"
1273,"[0.7298776374252681, 0.7103833717170309, 0.7320236350524576, 0.722365907078615, 0.71867281793187]"
1274,"[0.7271064507874475, 0.7040384302230908, 0.7116075790355224, 0.7686168973391118, 0.7070925951815089]"
1275,"[0.7161787284527881, 0.723916532905297, 0.7138524437620678, 0.7487359616011929, 0.7159787268745047]"
1276,"[0.7500378021262243, 0.7345214832391188, 0.6704585107125409, 0.7333344983456827, 0.7306316696956987]"
1277,"[0.7117151697024682, 0.710435713122572, 0.7325296019726893, 0.7319656088354536, 0.7330752830980009]"
1278,"[0.694951380649964, 0.7200432688952474, 0.7281474631865448, 0.7348839647700265, 0.7368004100843469]"
1279,"[0.709013771605369, 0.7381970130504572, 0.7328727289645708, 0.6947900647746866, 0.7418274383708467]"
1280,"[0.7383336822760368, 0.7145939470072348, 0.726588852443762, 0.7334976000745608, 0.7052547882007548]"
1281,"[0.6856055319049946, 0.7581390885616582, 0.729927070974946, 0.7139050048930519, 0.7294375320378396]"
1282,"[0.6974783073952592, 0.7551032870402681, 0.739953357991951, 0.7021645929446851, 0.7254502772729391]"
1283,"[0.73932816898132, 0.7019302347221253, 0.7037098425105264, 0.7427477981266601, 0.7282259191947434]"
1284,"[0.734864610231, 0.775487356642706, 0.7213866983041385, 0.7240085744908895, 0.6657550445034718]"
1285,"[0.7234396445436994, 0.7349809244655361, 0.7179176262591016, 0.7280744675893566, 0.7140768442145486]"
1286,"[0.719054597901691, 0.7306278642380255, 0.7387117035382791, 0.7065333892539262, 0.7225959970175685]"
1287,"[0.7053207946588504, 0.7046432642426779, 0.7518639356084398, 0.7108089845752364, 0.7469360175217857]"
1288,"[0.7112557284760508, 0.7009648265754763, 0.7560018145020588, 0.7287822125914535, 0.717644694533762]"
1289,"[0.7066642240677413, 0.7218432316746923, 0.7223113964686998, 0.7280802926511022, 0.7417313248520434]"
1290,"[0.7420499220694629, 0.7246173261683765, 0.706719473329146, 0.720140733491775, 0.7273783727107507]"
1291,"[0.6963500593202596, 0.7443936538953637, 0.7477435038500011, 0.7287268745048697, 0.7009092921384966]"
1292,"[0.7160914927768859, 0.7183712517737919, 0.7270133993998186, 0.727710401230253, 0.726513351041521]"
1293,"[0.7170132830855839, 0.7258677041896388, 0.7030904692116222, 0.7384401649657486, 0.7316306677850785]"
1294,"[0.7337479935794543, 0.7080018377649058, 0.7073446623397771, 0.7402954471317398, 0.7280890302437205]"
1295,"[0.7167922860399656, 0.723683904436225, 0.7391740526205596, 0.7138380166829769, 0.7166369588517638]"
1296,"[0.7247598111056831, 0.742087724195687, 0.7058151301556285, 0.7074013234540286, 0.7381692995945757]"
1297,"[0.7165712889943471, 0.7169871123828134, 0.7309942540768137, 0.7237988722680461, 0.7334946875436882]"
1298,"[0.7375456533370555, 0.7347802824109616, 0.7228464419475655, 0.7237347965888439, 0.6988093573791883]"
1299,"[0.7098308791029846, 0.731706678763347, 0.7283771837997534, 0.7163573558879724, 0.7272909967845658]"
1300,"[0.7342190662293253, 0.7094412264172889, 0.7035092004559518, 0.7404381611445082, 0.7366023579849946]"
1301,"[0.7271064507874474, 0.7229249540558773, 0.7323754856119291, 0.7180262360781025, 0.7203009226897805]"
1302,"[0.7125031986414497, 0.7191970828389977, 0.6985483983529904, 0.7514912158068876, 0.7366285707628502]"
1303,"[0.7333612487496219, 0.6983681112894597, 0.7138960616000185, 0.7481621930192459, 0.7231843282538797]"
1304,"[0.730406867192407, 0.724905203898853, 0.7163415683811385, 0.729769560557342, 0.7136661773614801]"
1305,"[0.7202817130760462, 0.7319073208179218, 0.7182113197013051, 0.7056042919054942, 0.7462166223961973]"
1306,"[0.7313897224742365, 0.719598366948147, 0.7449723172121804, 0.6786604688009694, 0.742342956335337]"
1307,"[0.7231343196780423, 0.719205806406588, 0.7129102984623257, 0.7374819423085883, 0.725252225173587]"
1308,"[0.7228987833531066, 0.6975539116477074, 0.7439283969572196, 0.7263706370287526, 0.7273142970315485]"
1309,"[0.7559640123758345, 0.7019912996952568, 0.7071527438527927, 0.738349876508691, 0.7174058670021901]"
1310,"[0.7047683020448041, 0.7361731453695303, 0.7305435364179869, 0.7172689780511673, 0.7268133417214223]"
1311,"[0.7070277060506666, 0.6927472259055064, 0.7278188754739805, 0.7422730555943893, 0.7371848641595601]"
1312,"[0.7276531276897665, 0.7328029404238491, 0.7034655826180007, 0.7451040356027774, 0.7089915653105923]"
1313,"[0.733390327308256, 0.719618721939191, 0.7114854490892595, 0.7154369961321589, 0.7409187287385247]"
1314,"[0.7289093214227558, 0.7120612045502129, 0.7327244283155373, 0.7457098420243256, 0.7047276201127732]"
1315,"[0.7139047851676088, 0.7081414148463488, 0.7348064531137319, 0.6971812526212777, 0.7603627848455193]"
1316,"[0.7280718589340963, 0.7081821248284363, 0.7254606043687627, 0.739191597930938, 0.71617969150473]"
1317,"[0.703959918114779, 0.745172959266755, 0.7248208760788146, 0.7318316324153036, 0.7140972319306585]"
1318,"[0.7535708470002558, 0.7048729848558867, 0.7096215134808199, 0.7347121254485297, 0.7180262360781025]"
1319,"[0.7300404773536187, 0.7088712866680623, 0.7168271803103263, 0.7281385432685585, 0.73469173773242]"
1320,"[0.7363243538744272, 0.7072835973666458, 0.7181735175750809, 0.7287152243813786, 0.7265279136958852]"
1321,"[0.7384267336636656, 0.7337305464442738, 0.7003309139972549, 0.7288521133324013, 0.7144554732280163]"
1322,"[0.6949368413706469, 0.6938463954218718, 0.7435038500011633, 0.7788631809497181, 0.7075556875902884]"
1323,"[0.7285574708632843, 0.7097552748505362, 0.7160653220741156, 0.7476437625238828, 0.7202514096649424]"
1324,"[0.7137041431130342, 0.7067078419056924, 0.7314653267266849, 0.692995945757025, 0.7681654550538235]"
1325,"[0.7566618977830506, 0.7317095866192104, 0.7286883243771372, 0.719366000279603, 0.6850330863507154]"
1326,"[0.7001738897806312, 0.7480168423011608, 0.7159257449926721, 0.7109662612423692, 0.7410235798499464]"
1327,"[0.7577029101821481, 0.7136488938516298, 0.7287959150440831, 0.7051557621510787, 0.711036161983317]"
1328,"[0.7206015772210203, 0.7375311140577383, 0.7134715146439622, 0.7401672957733352, 0.7054644904235986]"
1329,"[0.739938818712634, 0.7294530904692116, 0.7184643031614208, 0.7218067011510323, 0.7061984482035509]"
1330,"[0.7280427803754624, 0.7004152418172935, 0.7197990090027216, 0.7382013374341767, 0.735620835080852]"
1331,"[0.714777141926629, 0.6877369902528672, 0.7636814618372997, 0.7364276061326251, 0.7208688662099819]"
1332,"[0.7017034219647801, 0.703706934654663, 0.7181269918812664, 0.7604035602777389, 0.7296472342606832]"
1333,"[0.718827785144346, 0.7401191057761649, 0.7293018819643149, 0.6989520713919568, 0.7322102614287711]"
1334,"[0.7234629073906065, 0.7791396236071371, 0.72491101961058, 0.7083216832098418, 0.6796682044829675]"
1335,"[0.7101565589596854, 0.7374118919673389, 0.7317066787633472, 0.7195291020084813, 0.7251444615312923]"
1336,"[0.7223811850094214, 0.7238612836438922, 0.7217734431339708, 0.7411167808378768, 0.7103371545738385]"
1337,"[0.7613639007141694, 0.694849605694745, 0.7130411519761789, 0.6962754555198285, 0.7518960575982105]"
1338,"[0.7461383674134041, 0.6735321143601554, 0.7386913485472353, 0.7162233794678226, 0.7470233934479705]"
1339,"[0.7281358317630912, 0.6803190499453323, 0.7098105241119409, 0.7418623887413207, 0.7632345402861271]"
1340,"[0.7240154000046526, 0.7229860190290088, 0.7044862400260544, 0.7454156764061699, 0.7228144368330304]"
1341,"[0.7252337916114174, 0.7132505175983437, 0.7205957615092935, 0.7309636982152009, 0.7308035090171956]"
1342,"[0.7198804289668969, 0.7321632121339009, 0.7296508246679227, 0.7298802367305094, 0.7069440561069947]"
1343,"[0.7334223137227535, 0.7175774071230838, 0.7139803894200571, 0.7142282958199357, 0.7425235332494523]"
1344,"[0.718755088747761, 0.7520936562216484, 0.7434776792983925, 0.6982821892912064, 0.7046839321496808]"
1345,"[0.7358503733686927, 0.7158530485960873, 0.7080890734408076, 0.7142923714991378, 0.7392236357705392]"
1346,"[0.7314536953032311, 0.7350070951683066, 0.7242829227440856, 0.7225493965236031, 0.7073168600587166]"
1347,"[0.7530445250889803, 0.6922848768232258, 0.6872281154767721, 0.7410031921338367, 0.7307073954983921]"
1348,"[0.7350070951683066, 0.7047130527833996, 0.7037563682043408, 0.7433827298569367, 0.7351402674868353]"
1349,"[0.7271762393281689, 0.7017325005234141, 0.7559174866820201, 0.7398556549699427, 0.6932901113751806]"
1350,"[0.7077779328634239, 0.7285807337101915, 0.7450508293204922, 0.7052023626450441, 0.7233386923901393]"
1351,"[0.7091737036778561, 0.7575807802358852, 0.7305028264358993, 0.7165466703947062, 0.7103196793886014]"
1352,"[0.7465222043873729, 0.7291361341801009, 0.7064170563193525, 0.7467350528915606, 0.6924716901999162]"
1353,"[0.7388483727638588, 0.7325674040989136, 0.7277665340684393, 0.7011277319539586, 0.7132205601379374]"
1354,"[0.7245940633214693, 0.72837427594389, 0.7352222765021984, 0.7226222097954238, 0.7089740901253552]"
1355,"[0.7412299067159841, 0.709862865517482, 0.7068474189871357, 0.7265716016589776, 0.7345169858800503]"
1356,"[0.729296066252588, 0.7325644962430502, 0.7285487472956941, 0.6895882846358171, 0.7356936483526725]"
1357,"[0.7493602717100519, 0.7251901737734664, 0.7240444785632867, 0.710800246982618, 0.7113740155645649]"
1358,"[0.6926134645357899, 0.751227115174355, 0.7355595877823528, 0.7271715830187799, 0.7103575422899483]"
1359,"[0.7017179612440971, 0.7037389210691605, 0.7584502291390421, 0.7358159746493312, 0.7212766205321776]"
1360,"[0.7320178193407311, 0.7318985972503316, 0.7159548235513062, 0.719619390465539, 0.7194533762057878]"
1361,"[0.6871147090980995, 0.7458824760974248, 0.736213855351618, 0.708877976606552, 0.7378867840999114]"
1362,"[0.718662037360132, 0.7277810733477562, 0.7372345127596716, 0.7439390232536465, 0.693249335942961]"
1363,"[0.7249284667457604, 0.7307238234815177, 0.7357834926838346, 0.7286860990726501, 0.7003355235565497]"
1364,"[0.7197757461558145, 0.7364784702351874, 0.7280573196547793, 0.7245852556037093, 0.7086566242602171]"
1365,"[0.7266411938493034, 0.7348965966454974, 0.7200694395980181, 0.7175194557062305, 0.7200708327508271]"
1366,"[0.7011974550445483, 0.7523408239700374, 0.7203136994905437, 0.7303258539540519, 0.7128011556922503]"
1367,"[0.7464873101170122, 0.7169580338241796, 0.7362894596040663, 0.7198407428118738, 0.6951279183559345]"
1368,"[0.7146230255658689, 0.7183828831972457, 0.7342219740851886, 0.7169660748403933, 0.7321141479099678]"
1369,"[0.7406250726963964, 0.7154285016400308, 0.7254111708190849, 0.7167155971853303, 0.7154399086630319]"
1370,"[0.7278363226091609, 0.6953846511736106, 0.763509898341359, 0.7128681439023253, 0.7161039657020364]"
1371,"[0.7493922581245493, 0.7059779700839789, 0.7127561821015655, 0.7312753390185937, 0.7169223868773009]"
1372,"[0.7071672831321097, 0.714297345709168, 0.7317328494661177, 0.7147176010065707, 0.7469942681392423]"
1373,"[0.712381068695187, 0.743111289459604, 0.7012643357294065, 0.7384110396570203, 0.7202310219488326]"
1374,"[0.7146491962686394, 0.7309709912299067, 0.7198077325703119, 0.7235687823290926, 0.733209259518151]"
1375,"[0.713186544769349, 0.7071149417265685, 0.7267836787866099, 0.7260881215340883, 0.7440729996737966]"
1376,"[0.7008339730616233, 0.7236984437155418, 0.734893688789634, 0.7346480497693276, 0.7278152523416748]"
1377,"[0.7209301649335846, 0.70689394468095, 0.7336345872007817, 0.745383638566569, 0.7141030569924043]"
1378,"[0.7321981064042618, 0.7336665736152791, 0.7243846976993045, 0.727189058204017, 0.6977229833636236]"
1379,"[0.7250273338451162, 0.7096913020215414, 0.7288366250261706, 0.7353266694626963, 0.7231814157230066]"
1380,"[0.7223870007211483, 0.694500662991137, 0.7327593225858979, 0.7345111608183048, 0.7339810801994501]"
1381,"[0.7286447065391862, 0.7218461395305558, 0.7303952357689535, 0.7244658418379235, 0.7129904701989842]"
1382,"[0.7251262009444716, 0.7445303231209435, 0.7275484448786842, 0.7190135840439911, 0.6968899995339952]"
1383,"[0.7074638844301766, 0.7352629864842859, 0.7458824760974248, 0.7317267813038819, 0.6988443077496621]"
1384,"[0.7076674343406146, 0.7486769255821529, 0.7095313699490544, 0.70641397548814, 0.7457768302344004]"
1385,"[0.7309012026891851, 0.707990206341452, 0.7247074697001419, 0.7307539959923574, 0.7280074793792815]"
1386,"[0.7257455742433759, 0.7230034661641891, 0.7155331844511131, 0.7316481429703154, 0.7260356959783774]"
1387,"[0.7126369600111662, 0.7054661874520204, 0.7782818061274339, 0.6759197772496388, 0.7364101309473879]"
1388,"[0.7104444366901622, 0.7463506408914322, 0.7222503314955685, 0.7086391490749803, 0.7332558600121161]"
1389,"[0.7213605276013678, 0.7250244259892525, 0.7311890804196617, 0.7216843748543733, 0.7258318188172795]"
1390,"[0.6998045920859796, 0.7390141205480727, 0.7308488612836439, 0.7145311990307097, 0.7373916538515308]"
1391,"[0.7168620745806873, 0.722102030846535, 0.7360044897294532, 0.7061664103639499, 0.7424536325085046]"
1392,"[0.7601077069811804, 0.7541611417405263, 0.7126078814525322, 0.6827234493685632, 0.7072265716016589]"
1393,"[0.7011625607741876, 0.7172371879870659, 0.7311018447437597, 0.7490476024045853, 0.7185242788573558]"
1394,"[0.7375340219136018, 0.6915462814339218, 0.7218316002512387, 0.7189815462043895, 0.754534810568992]"
1395,"[0.7106450787447368, 0.7353240514574174, 0.7459638960616001, 0.7271045948087049, 0.7022315811547603]"
1396,"[0.735757321981064, 0.721151161979203, 0.7142072021774024, 0.7033965935038912, 0.749915536604688]"
1397,"[0.7097494591388094, 0.7312501453927932, 0.7225440249377718, 0.6971346521273125, 0.756203690759122]"
1398,"[0.732517970549236, 0.7028898271570476, 0.7282783167003978, 0.7169485996551562, 0.7407323267626635]"
1399,"[0.7070480610417103, 0.7403139321190128, 0.7256263521529763, 0.6861281979588985, 0.757601705578079]"
1400,"[0.7124741200828156, 0.7244690255193431, 0.7217298252960197, 0.7507135700638427, 0.7053916771517779]"
1401,"[0.7675082001535348, 0.7314682345825482, 0.711372042710587, 0.7155301971200894, 0.69502015471364]"
1402,"[0.7040093516644567, 0.761012050154698, 0.7216978388815223, 0.7145428491542011, 0.7144904235984902]"
1403,"[0.7350565287179847, 0.6883999813897225, 0.7458301346918836, 0.7287152243813784, 0.7228319120182674]"
1404,"[0.7129393770209598, 0.7384325493753925, 0.7221427408286225, 0.7233270422666479, 0.7233066545505382]"
1405,"[0.7263213297043292, 0.72808349035755, 0.7076034615116198, 0.7345694114357612, 0.7271308075865603]"
1406,"[0.7350536208621211, 0.720947612068765, 0.7068881289692234, 0.7281094179598304, 0.7248473833822638]"
1407,"[0.7231895689394467, 0.7483337985902714, 0.7201886616884174, 0.7225377464001119, 0.6980317116361432]"
1408,"[0.7069375625189012, 0.7181589782957638, 0.7502093656221648, 0.7143098466843748, 0.7258201686937882]"
1409,"[0.7178536534301068, 0.6823749040407565, 0.7267546002279759, 0.7501252388275316, 0.7441545505382358]"
1410,"[0.7128463256333311, 0.7241404378067787, 0.7367634401098005, 0.7235483946129829, 0.7212678829395591]"
1411,"[0.7393834182427246, 0.7353414985925977, 0.7051841254332706, 0.7287268745048697, 0.7130458082855679]"
1412,"[0.7354578128271336, 0.7056930002093657, 0.7268185730569707, 0.7184194277459341, 0.732280162169719]"
1413,"[0.6851170121199434, 0.6973183753227721, 0.7304155907599972, 0.722415420103453, 0.771701267533436]"
1414,"[0.7140850722311397, 0.7446611766347967, 0.7335269965338359, 0.7200533575655902, 0.7049780977678365]"
1415,"[0.738958871286668, 0.7102641496266312, 0.7230063740200525, 0.7337480777296239, 0.7168087981732607]"
1416,"[0.7237187987065857, 0.7141955707539489, 0.7188743108381602, 0.7425206207185795, 0.7175194557062307]"
1417,"[0.7301626072998814, 0.7213314490427339, 0.7274815641938261, 0.7347063003867841, 0.7015966494244839]"
1418,"[0.7087695117128434, 0.7242683834647683, 0.7171063344732128, 0.727879328020877, 0.7401556456498438]"
1419,"[0.7040413380789541, 0.7130760462465396, 0.7509450531556052, 0.7239969243673984, 0.7204348991099306]"
1420,"[0.7414072859236513, 0.7087898667038872, 0.7246318654476934, 0.7138817046460693, 0.7298481988909082]"
1421,"[0.7407791890571569, 0.6995050829320493, 0.7055679624072394, 0.7268104291905494, 0.751077636422946]"
1422,"[0.7260683462442135, 0.7066584083560147, 0.7284120780701142, 0.7224008574490889, 0.7421885921990773]"
1423,"[0.729499616163026, 0.7355683113499429, 0.736780887244981, 0.7272851717228204, 0.6882223076564611]"
1424,"[0.7202439109498221, 0.7336433107683719, 0.7443703910484565, 0.7246231185050561, 0.6956958618761359]"
1425,"[0.7414828901760997, 0.7362952753157932, 0.7159693628306232, 0.7273492474020223, 0.7011131692995946]"
1426,"[0.7299648731011702, 0.7272285807337102, 0.7136954195454439, 0.7146564378582414, 0.7315986299454774]"
1427,"[0.7485664270593435, 0.7306075092469816, 0.6950066299113685, 0.7444312409711543, 0.7031111654783541]"
1428,"[0.7364261288296462, 0.7226021820550399, 0.7240008607253354, 0.7320558972925113, 0.7041771517778087]"
1429,"[0.7607794216856258, 0.7089730616232814, 0.7227243120013027, 0.7292919054941982, 0.6912892026655482]"
1430,"[0.7415701258520018, 0.7140705329518228, 0.7205783143741132, 0.713465212731255, 0.7265774267207232]"
1431,"[0.7329337939377021, 0.7056959080652292, 0.7338672156698538, 0.7224561955356726, 0.7262686984482035]"
1432,"[0.7250011631423453, 0.7486274920324749, 0.706763091167097, 0.7054266275222517, 0.7330607204436367]"
1433,"[0.7273012771302951, 0.7222561472072953, 0.7225905506315864, 0.7194155133044409, 0.7287472622209796]"
1434,"[0.6803161420894689, 0.7689563123735084, 0.708272268360202, 0.7174058670021903, 0.7465894263479192]"
1435,"[0.7166846953730197, 0.7343470118873148, 0.7212151348081977, 0.7209358544200569, 0.7208979915187101]"
1436,"[0.7171121501849398, 0.6988857096331449, 0.7232884360388026, 0.7411575562700965, 0.7417837504077543]"
1437,"[0.7253675529811338, 0.727080280084677, 0.7258560727661854, 0.7109720863041149, 0.7284909595041706]"
1438,"[0.7273274478330658, 0.7410496196524531, 0.7172488194105195, 0.6996452537396898, 0.7238891607251037]"
1439,"[0.7029450764184522, 0.7240444785632866, 0.735422918556773, 0.7326296658744583, 0.7182330257700732]"
