,roc_auc
2599,"[0.7156808035714285, 0.7453792592935298, 0.7197784615384616, 0.7568380125683802, 0.7349979354957105, 0.785686917280429, 0.7745648162003093, 0.7156762295081966, 0.7434300993124522, 0.7383833168716889]"
2600,"[0.7626500857632933, 0.7472580645161291, 0.7199660825325043, 0.7373984683221165, 0.7531804837131273, 0.721475432398954, 0.7501256913021619, 0.7664845173041894, 0.7214176464965109, 0.7496913580246913]"
2601,"[0.7209402974875287, 0.7263012469299075, 0.7691993464052289, 0.6418147358445866, 0.7543032786885246, 0.7778260869565217, 0.7543212054021367, 0.7432310672613417, 0.7814225358874647, 0.7688676990727463]"
2602,"[0.7747090517241381, 0.7280876263619329, 0.7401081730769231, 0.7650358156507636, 0.7297654320987654, 0.76119555353902, 0.7280916145938319, 0.7321812080536912, 0.7580660718591754, 0.7196398957592988]"
2603,"[0.7298688380485322, 0.731231465584517, 0.777780281182408, 0.7549771222741432, 0.7481190072028261, 0.7099382716049384, 0.7279531213738687, 0.7647529069767441, 0.7161389330506978, 0.7592476489028213]"
2604,"[0.7779883609445026, 0.7583112310224986, 0.7343835741723066, 0.7804446460980037, 0.7813373718546133, 0.7437219431974755, 0.7090987654320988, 0.6880671506352087, 0.734764840837396, 0.7397687256114969]"
2605,"[0.7738874840606023, 0.743210550034392, 0.7394908369544682, 0.752296088322071, 0.7746258945998697, 0.7083640473733354, 0.7232695872326959, 0.7401459503576744, 0.7397178551375632, 0.7418784779666115]"
2606,"[0.719051105233327, 0.7365966386554622, 0.7032072162365322, 0.7456535980649063, 0.72738433121593, 0.7937136627906978, 0.739291277258567, 0.730952038023909, 0.7723601789709172, 0.7685820677570093]"
2607,"[0.6793349747690207, 0.7418428490672697, 0.7974094567404426, 0.7473110637289743, 0.7300739713361073, 0.7128042632867637, 0.7498292349726776, 0.7035241195352412, 0.7971124620060792, 0.7616349168073306]"
2608,"[0.7383046781287484, 0.7514168729325221, 0.756820276497696, 0.7359164897381457, 0.7194150130196642, 0.7225547408848323, 0.7907754322195816, 0.7383324706694272, 0.7328430190499156, 0.7462659380692167]"
2609,"[0.7399547767100055, 0.7809134615384616, 0.7098948252139643, 0.7847959086129432, 0.7359480157809237, 0.7153846153846153, 0.7772686025408349, 0.7257832443722442, 0.7209937147313851, 0.7516503729086877]"
2610,"[0.7445137887527037, 0.7446697324414715, 0.7601834266293483, 0.7492627041742287, 0.7411181882519462, 0.743422965116279, 0.7297359496124031, 0.7494646426192062, 0.7495471014492753, 0.7248015781988347]"
2611,"[0.7203174603174602, 0.7001111111111112, 0.7553542798344062, 0.7683656957928802, 0.7490642027955461, 0.7167393410852714, 0.7931359123587812, 0.7447757743874248, 0.724866772288636, 0.7638680338066842]"
2612,"[0.7243663594470046, 0.7920913461538461, 0.7400828962158112, 0.72023361909059, 0.7078267477203648, 0.7582320162107395, 0.7376254180602008, 0.7324020073240199, 0.777019056261343, 0.738408430232558]"
2613,"[0.8045284491266727, 0.7319897084048027, 0.7314833524168743, 0.691079744586874, 0.7137666255313315, 0.7218489341983318, 0.737238160291439, 0.7592914247644427, 0.7537557224765545, 0.7832274108869853]"
2614,"[0.755920047031158, 0.7677428803172314, 0.7772056072709668, 0.7225048449612403, 0.7520920018492834, 0.6847665279704114, 0.7389506172839506, 0.693047480620155, 0.7584121976866456, 0.7585226010044891]"
2615,"[0.7643268665490888, 0.7235927939348139, 0.7358847736625516, 0.8001315562456868, 0.7230322347303223, 0.7640694789081885, 0.7693730529595015, 0.7306341891595347, 0.7165990959504169, 0.6926760766239377]"
2616,"[0.7241846266841102, 0.7286418542225893, 0.7657627118644068, 0.7688829917932086, 0.7265838941749827, 0.7120781322237633, 0.7680195621372092, 0.7423601789709172, 0.7133047913157402, 0.7788557213930348]"
2617,"[0.7506640503481777, 0.7682146393296144, 0.7696044413601666, 0.77688132788162, 0.7330730302765903, 0.7189438242069821, 0.7247226074895978, 0.7408546530593224, 0.712817845584836, 0.736555318644871]"
2618,"[0.7578418650438518, 0.7396869004011861, 0.7299901648557512, 0.7482811306340718, 0.7283715618159321, 0.7759568798449612, 0.7429979931943113, 0.7329437081234412, 0.7135621373760059, 0.7550095531012628]"
2619,"[0.7409855631297482, 0.7004697501548627, 0.7471469898179995, 0.7703939608398207, 0.7242251950947604, 0.7527957140183418, 0.7695372570949252, 0.7240701255626628, 0.7651882016288796, 0.7232219673071408]"
2620,"[0.7270385426403775, 0.7887750836120401, 0.7634677419354838, 0.7045131485429993, 0.7532998885172797, 0.7365841073271413, 0.7406203473945411, 0.7547139514612102, 0.7042576218108134, 0.7583601051401869]"
2621,"[0.7575585833583937, 0.725673076923077, 0.7354668090062113, 0.764842054497227, 0.7085751356451992, 0.7487591527839207, 0.745265632943569, 0.7373973786547602, 0.7524849745723532, 0.7554208620385091]"
2622,"[0.743069540787151, 0.7268325961136419, 0.7525850979616069, 0.7511240078909942, 0.7629877495462795, 0.7109683330201091, 0.7668611049966981, 0.7497022332506202, 0.7125404530744336, 0.7504757484335114]"
2623,"[0.7654941770830862, 0.7624975082504597, 0.7531006131549609, 0.7177950008832362, 0.7222759509993553, 0.6793548387096775, 0.7635113268608414, 0.7426229508196722, 0.7585669781931464, 0.7494645638629283]"
2624,"[0.7385656382201156, 0.7753219031880464, 0.7330039005479912, 0.7461246200607903, 0.7156999191882912, 0.7385174418604652, 0.7448336871903751, 0.740013254719137, 0.7445152886329357, 0.7605476908795544]"
2625,"[0.7710641556390438, 0.7569554801831074, 0.7306912400865176, 0.7401114827201783, 0.7360682201010669, 0.738877504553734, 0.7453079986442975, 0.7703819631241747, 0.7334852229430542, 0.6999437570303711]"
2626,"[0.6737566137566138, 0.7518017107833234, 0.7534329742140586, 0.7383409693754521, 0.7489256601098706, 0.7582844538025768, 0.7616157945736434, 0.7448435444465327, 0.7711844892695956, 0.7283287915805299]"
2627,"[0.7374444444444445, 0.725410296131654, 0.7941922680800824, 0.7494452149791956, 0.7028090137339438, 0.6881327881619939, 0.7836222563959179, 0.7759448998178505, 0.739106699751861, 0.7414841849148419]"
2628,"[0.7334804280226815, 0.7482539682539682, 0.7507516812412495, 0.7255114404212685, 0.7542930001871608, 0.7117545076282941, 0.738162164632753, 0.7209547500592277, 0.763156110131561, 0.7809429280397022]"
2629,"[0.738556338028169, 0.732952416635444, 0.7294823232323232, 0.7391017331604974, 0.7467799009200283, 0.7569891995199788, 0.7255389120937155, 0.7567644773527126, 0.7701563142739613, 0.7436136302415373]"
2630,"[0.7581699346405228, 0.7484291509994063, 0.7519546390839222, 0.7465188299651881, 0.7209505444646098, 0.7083848862662985, 0.7167493858725623, 0.7592214524934624, 0.7570945066388961, 0.7682804819696377]"
2631,"[0.7542227247032223, 0.7499323076923077, 0.7286793372319688, 0.7298893916540975, 0.7453038083012409, 0.7638910109498345, 0.7169578039927405, 0.7841262332747669, 0.7215045592705169, 0.7398761369349605]"
2632,"[0.7730016462410827, 0.7508812105700367, 0.7611059907834101, 0.7332315704408728, 0.7436331399097356, 0.7349104361370715, 0.6906734496124032, 0.7429749755347406, 0.7428945220605887, 0.7514917308776545]"
2633,"[0.7600360576923078, 0.7212815867707172, 0.6986360964138741, 0.7439608398207125, 0.7581201360734424, 0.7318669189530118, 0.7719348448162009, 0.7708271604938272, 0.7481323999248262, 0.7370853787218425]"
2634,"[0.7599904903931358, 0.7403278063655421, 0.7401495251565973, 0.7028237881340071, 0.7247493185358256, 0.7685859900238561, 0.7170125833458665, 0.7469332389714556, 0.7658148148148148, 0.7602894192820898]"
2635,"[0.7111270562597997, 0.724891240446796, 0.761108376588509, 0.7004289581135018, 0.7477675356474146, 0.7587775408670933, 0.7511255511719657, 0.767020690920769, 0.7256431122564311, 0.7822080453659401]"
2636,"[0.7578688236328468, 0.7315755324861286, 0.7305051436335404, 0.7108029296080293, 0.7474136033458068, 0.7498271604938271, 0.7023980988045514, 0.770867486338798, 0.7761159792632013, 0.7549852629639864]"
2637,"[0.7445150731718886, 0.7238480118914902, 0.7213067396819817, 0.7463667820069204, 0.7467327199811276, 0.7654714566479273, 0.7696986079199892, 0.7381851851851852, 0.7450291559124367, 0.7372168723721686]"
2638,"[0.6989746543778802, 0.7638417119565217, 0.7493511723644175, 0.7745471252297192, 0.754858934169279, 0.697468049192187, 0.7380373445887048, 0.7461910574619105, 0.7557852033222909, 0.7531734496124031]"
2639,"[0.7459839827650805, 0.7305653101976175, 0.7520369987835388, 0.733952662153728, 0.7742863773497332, 0.740505899905059, 0.7122133185962973, 0.7496867022511025, 0.746538022270867, 0.7438017512134767]"
2640,"[0.7785466730932543, 0.7165335269910433, 0.7337123499908091, 0.7339304142709716, 0.7469171207341555, 0.7187068004459307, 0.7483894219939632, 0.791815448224018, 0.6989966555183945, 0.7714128668387344]"
2641,"[0.7447469982847341, 0.740520067834935, 0.7297393076258609, 0.6862231658410003, 0.7806515518379925, 0.7873555247341656, 0.7402419703298286, 0.7002543604651162, 0.7549772036474164, 0.7627976598564833]"
2642,"[0.7642168902323824, 0.7776694943409599, 0.7573496509754788, 0.7515399194503674, 0.7047979927287622, 0.7880868129275772, 0.6737632783679274, 0.7406728847435042, 0.7271438294010889, 0.7523764943108167]"
2643,"[0.7341764579195482, 0.7728539576365663, 0.7595534275997853, 0.7656672936642658, 0.7406887516376567, 0.7371516348474874, 0.7455205811138015, 0.7126840696117804, 0.7280443694236798, 0.7302618769470406]"
2644,"[0.7267628205128205, 0.7674866591686808, 0.7356966490299823, 0.7390198797965788, 0.7015574845155749, 0.766278501266723, 0.7382975658937059, 0.8028115501519757, 0.7101647714086794, 0.745132398753894]"
2645,"[0.754391498447205, 0.7303332439482217, 0.6751487814094087, 0.7589371663603746, 0.7591569970641688, 0.7293847874720358, 0.7553054201319186, 0.7706397996357013, 0.751031991744066, 0.7442357249423572]"
2646,"[0.7387282957811105, 0.7025381712881713, 0.7597382187198312, 0.7111940298507462, 0.7363547758284601, 0.7344541630819232, 0.764439003312689, 0.7484876854385712, 0.7535623114411698, 0.7982500360074897]"
2647,"[0.7797926267281106, 0.7725333333333333, 0.7370081354806574, 0.7357487340245962, 0.7347080630213161, 0.7446226325306938, 0.7826277273951693, 0.6900905082385704, 0.7528548312528895, 0.7098773690078038]"
2648,"[0.7646032729693131, 0.68426267281106, 0.7400252525252526, 0.7475874981996256, 0.7354655148772795, 0.7315436241610739, 0.7451993394668553, 0.7382375534111096, 0.7655985716970494, 0.7691173233546115]"
2649,"[0.7329782306623436, 0.7569211409395974, 0.7672593789991244, 0.7174825174825175, 0.7804552960603917, 0.7631187286955686, 0.7309674775707384, 0.7259570494864611, 0.7437586685159501, 0.7108958663401987]"
2650,"[0.7140696750264923, 0.7464046021093002, 0.7243569230769229, 0.7713111947963025, 0.7426604222004753, 0.7082009925558312, 0.7014814814814814, 0.7662521962427356, 0.7700218023255814, 0.7817073170731706]"
2651,"[0.7333611211247297, 0.7693424503559385, 0.7642488851727981, 0.7108237365565813, 0.744797358834244, 0.7743189709981905, 0.6826398128182778, 0.7861419325011558, 0.7625185185185185, 0.7193736017897093]"
2652,"[0.763711111111111, 0.6953768062922994, 0.7202076573653472, 0.7085553795189399, 0.8247748983043101, 0.7366292188775265, 0.7256742153730502, 0.7734242463787029, 0.726778149386845, 0.7471712158808932]"
2653,"[0.7598140137407758, 0.7524088418666164, 0.7138359646463468, 0.7189490445859872, 0.749729844014283, 0.7289476211051897, 0.7558019839041736, 0.7778233151183971, 0.7278641975308642, 0.7499537679149331]"
2654,"[0.7075555555555556, 0.7674759615384616, 0.7323976125776397, 0.6994925765833491, 0.7397617362585517, 0.7561477203115428, 0.7559063277148383, 0.7799638225897388, 0.7421248963802156, 0.7505135227661759]"
2655,"[0.7054720180893161, 0.7210314115851575, 0.7607145230237657, 0.7191385326060248, 0.7726607199171058, 0.7545300387596898, 0.7575215234886769, 0.7231772575250835, 0.7612306081659845, 0.7693786605551312]"
2656,"[0.7852699772868057, 0.728566969163192, 0.7731146238078418, 0.7395695120153323, 0.6839904002982431, 0.7636912751677853, 0.751819702518197, 0.7666332090622311, 0.7518784153005464, 0.6921728971962617]"
2657,"[0.7395966709346992, 0.7381221198156682, 0.7266704352741662, 0.7241295938104448, 0.7178209540196923, 0.7700868097419821, 0.7903327275269117, 0.7230750487329435, 0.751619367165292, 0.7580337895422871]"
2658,"[0.764459232139323, 0.7301883783968475, 0.7528589720946662, 0.7049322639017949, 0.758517189438242, 0.7814776867030966, 0.7531306715063522, 0.7465232099229469, 0.722468982630273, 0.7239102503093174]"
2659,"[0.7680090685258771, 0.7349088771310993, 0.7032172901378198, 0.7623175182481752, 0.7509326550387596, 0.7328004224878775, 0.7084440095065009, 0.7599726775956284, 0.7267811557205848, 0.7908470671628566]"
2660,"[0.7425903231663036, 0.7559277336972866, 0.6999178665845333, 0.7889732531999818, 0.7461232424612325, 0.7631471972614463, 0.7252396166134185, 0.7426581619369956, 0.7307263205828779, 0.730191776910631]"
2661,"[0.7577457264957264, 0.728515579819103, 0.7630225313337681, 0.6721114495098505, 0.7328791897757415, 0.7536564381990251, 0.738488210818308, 0.7610265247360615, 0.7729856936483528, 0.7463570127504553]"
2662,"[0.7997580645161291, 0.7398335393853762, 0.7060317532630236, 0.7687777777777779, 0.7585301248091946, 0.7539030118817354, 0.7710739614994934, 0.7240431201550389, 0.6978886529841943, 0.7356512141280352]"
2663,"[0.7480836630864897, 0.7056159420289853, 0.7650584615384615, 0.6975716654821132, 0.7733542319749216, 0.7792012662292976, 0.768590886237945, 0.6875091700493959, 0.7693847874720358, 0.7329256205793576]"
2664,"[0.7463448782391149, 0.6647960706006564, 0.7467887618010167, 0.7687599020596285, 0.7626621972318339, 0.7569542430961499, 0.7549086506713625, 0.7769526572718062, 0.738254087577523, 0.7249053787515326]"
2665,"[0.7201207994216552, 0.7455967078189301, 0.7194643869261288, 0.7290044821891954, 0.798663315166322, 0.7830828779599271, 0.7395150273224045, 0.7445724210430094, 0.7798404454426351, 0.6770228827553668]"
2666,"[0.7421601637287911, 0.7416401273885349, 0.7804855297217882, 0.7214086795080066, 0.707100731304553, 0.7448024691358025, 0.7725288983250767, 0.7144277559423545, 0.7656200009141186, 0.7532709200184927]"
2667,"[0.740048076923077, 0.7573309817754263, 0.6865234595816845, 0.7437499999999999, 0.7555595930232557, 0.7587402452619844, 0.6908370610069476, 0.755685773961476, 0.754938817632316, 0.7861409395973157]"
2668,"[0.741618601297765, 0.7210307298335468, 0.6842481417953117, 0.7579064738478172, 0.7667745312648712, 0.7451670220326936, 0.7321071666508042, 0.7766456286946086, 0.7327334862823821, 0.7762478900409935]"
2669,"[0.7312027121079454, 0.7364061365286856, 0.7998856489422526, 0.7338509886681654, 0.7469887550557803, 0.7154444444444443, 0.7666626476971303, 0.7268168604651163, 0.750811280223045, 0.7221715328467153]"
2670,"[0.7514207087882585, 0.7302708808611487, 0.7517714626687552, 0.7386980108499097, 0.7578438069216756, 0.7042447891881602, 0.7498539719626167, 0.7423146473779384, 0.7657304669440592, 0.7208406541424516]"
2671,"[0.705788684900712, 0.7734979423868313, 0.7365685548146652, 0.7534233593935086, 0.7389061584898861, 0.7505305039787799, 0.7578565857686838, 0.7502476999292287, 0.7063935948015783, 0.7550011795234726]"
2672,"[0.773191823899371, 0.7772957084068196, 0.7193063532932814, 0.6999056381221985, 0.7384742951907131, 0.6815568332596196, 0.7517778567936353, 0.7912938993052251, 0.7203282828282829, 0.7757751937984495]"
2673,"[0.755762325310559, 0.7345202791589556, 0.7702205882352942, 0.7162544901906605, 0.7368148148148149, 0.7237384506041222, 0.7930482637929447, 0.7320041881162203, 0.7095539687973786, 0.7604359156597964]"
2674,"[0.7665604095727981, 0.7328887328887328, 0.7500952925481227, 0.7460383553821262, 0.7336276123497432, 0.7442928039702233, 0.7455806423383216, 0.7483110360460464, 0.7183607266435987, 0.7457883148138666]"
2675,"[0.670604627201199, 0.7417755745831456, 0.7310057670678887, 0.7475570032573291, 0.7479110182674785, 0.7896403242147922, 0.7263443453098626, 0.7546329636564406, 0.7434530118353647, 0.7797414205142912]"
2676,"[0.7533406403768569, 0.7621201117933145, 0.7192636501039108, 0.8065749235474006, 0.7653374942209894, 0.6985514926691397, 0.7489802938719348, 0.7516230620155038, 0.7382488479262673, 0.6853065437611022]"
2677,"[0.7102815123258543, 0.7752681146359048, 0.7495046082949308, 0.6971489341363157, 0.762174379048418, 0.7455885822127859, 0.7362553808721692, 0.7202826076983072, 0.7725360864162127, 0.7709932997505747]"
2678,"[0.7559401332549481, 0.7601061339160292, 0.7626396237507348, 0.7027623670827555, 0.7257521914238332, 0.7868703421029003, 0.7296608620138032, 0.7088979985531709, 0.7546578970997576, 0.7313709828979515]"
2679,"[0.724470968770643, 0.7354427077156613, 0.7288732394366197, 0.7604294028463834, 0.7756150046461584, 0.7099944946552278, 0.777733475101896, 0.7392304189435337, 0.7422956353990836, 0.7482547387887194]"
2680,"[0.7253653776325345, 0.7239753846153845, 0.7102871307581079, 0.7817207159312421, 0.7657160493827161, 0.7396320093457944, 0.7419786096256685, 0.7273167510455647, 0.755586313531847, 0.7534709618874773]"
2681,"[0.752696438665913, 0.769755355846042, 0.7339764783676553, 0.6743307622504536, 0.7438268739846832, 0.7685939946578244, 0.7302122168052768, 0.7213299418604651, 0.7273248612194338, 0.8000605620155039]"
2682,"[0.7559177006898905, 0.7538999999999999, 0.6865780279503105, 0.7343032329988852, 0.7895948878707499, 0.7307985152755306, 0.7356570166594651, 0.7695288930146207, 0.7075043750575665, 0.7710898262144985]"
2683,"[0.7344538626868554, 0.7567100056529112, 0.7321222810111698, 0.6988093573791883, 0.7667964142486436, 0.7332030714383656, 0.7775487678515115, 0.7881062891622187, 0.7267709073679224, 0.7109931587638594]"
2684,"[0.7416659045180172, 0.7275410920083127, 0.7458900667639808, 0.7526804362961244, 0.7603411513859275, 0.7638999645578592, 0.7304599356666186, 0.7529361838785154, 0.7504525411928522, 0.6963211802292801]"
2685,"[0.7427633985732578, 0.7338294766565364, 0.7481462793962794, 0.7322002976619135, 0.7170644615673745, 0.7452014087607307, 0.7234423122482824, 0.7322510822510822, 0.7801763838997882, 0.7560114637215155]"
2686,"[0.7639916635443987, 0.7275918403391028, 0.7277644956410443, 0.7340080132633324, 0.747093023255814, 0.7126925362219481, 0.7574469084758504, 0.7250346740638003, 0.7645150501672241, 0.7751488833746898]"
2687,"[0.7587450537026568, 0.78814626524568, 0.7308700209643606, 0.7323044789974472, 0.7475756487384395, 0.7314617389244256, 0.737475340643208, 0.7082270242124447, 0.7471074015191661, 0.7384996461429583]"
2688,"[0.7607702724414148, 0.7244118747386721, 0.7595030928364261, 0.7160706269639383, 0.7647024960854748, 0.7217641716853074, 0.7464979195561721, 0.7379134561172712, 0.7571996925719968, 0.7475443353037914]"
2689,"[0.8146559079495868, 0.7197952586206896, 0.7419084821428572, 0.7277161349976884, 0.7511002722323049, 0.7287807606263983, 0.7518271604938271, 0.7061217268223638, 0.766375968992248, 0.7259255860898288]"
2690,"[0.7671189013543321, 0.7500275081974428, 0.7686772705363906, 0.7234231705034624, 0.7284494535519125, 0.707628294036061, 0.742847022258787, 0.7404190891472868, 0.745777983729791, 0.7598724804607159]"
2691,"[0.7349495313626532, 0.7559851059576169, 0.7650911228689008, 0.7602654264972777, 0.7621022602589425, 0.6948949158861084, 0.7182389512096229, 0.7176633711116469, 0.7642271521581867, 0.7696324443169869]"
2692,"[0.7380706465606279, 0.7662669018224574, 0.7854970259552991, 0.7093902829196947, 0.7137638601766585, 0.7488582878978518, 0.7291910046728972, 0.734770955165692, 0.7524063768987816, 0.7574727314922256]"
2693,"[0.7387442396313364, 0.7586166852471201, 0.7559572440087147, 0.7413387266328443, 0.7197137673856078, 0.7636337679642142, 0.72125520110957, 0.7621627598407785, 0.7616737550948077, 0.7144636409342292]"
2694,"[0.7000272331154684, 0.7446271491403438, 0.7133406706631698, 0.7412412771245579, 0.7495068128641555, 0.7451212041655727, 0.7743176178660051, 0.7677181208053693, 0.7528460837887068, 0.7393777905804407]"
2695,"[0.7228484543625389, 0.7253199891067539, 0.7830454192546583, 0.7108237365565813, 0.7719615051903115, 0.7490585299455534, 0.7582697526755082, 0.6669825004679019, 0.7764155413409144, 0.7671965653283824]"
2696,"[0.7838654827130173, 0.7011263729857047, 0.7742972350230415, 0.7343239564428312, 0.7078556509631005, 0.7850107408930939, 0.7183400668362512, 0.7230473427281938, 0.7363693555151685, 0.7621590383726307]"
2697,"[0.7380879255879255, 0.776051100002415, 0.7430525720746184, 0.7341673836153332, 0.7449025724490257, 0.732543103448276, 0.7293947431878466, 0.7628916221861222, 0.7562098765432098, 0.7179523472517102]"
2698,"[0.7283063183976873, 0.7616535039941902, 0.7052534745530941, 0.7797193106228584, 0.7395270126442165, 0.7342668488160291, 0.7632433618608734, 0.7126919278082069, 0.7184184112417549, 0.7820946756925441]"
2699,"[0.7631489032140498, 0.7362791416460615, 0.7674747474747474, 0.7232979169579198, 0.7144096049015632, 0.7176754280202555, 0.7665256667622597, 0.7695489072184166, 0.7634791091653184, 0.7163918547551471]"
2700,"[0.7412047327181699, 0.7484661858373922, 0.7816796729840207, 0.7469460627701561, 0.7409500693481277, 0.7324975914116622, 0.7756128221244502, 0.7294072948328266, 0.731468023255814, 0.7082422586520947]"
2701,"[0.7072099673202614, 0.7459036855482932, 0.7719787085165933, 0.7498364017101474, 0.7375107373751073, 0.742579487935525, 0.7691863153028201, 0.7296802131912058, 0.758256400494908, 0.7260438782731776]"
2702,"[0.7049446816770186, 0.6929636806056236, 0.7285960615753698, 0.7875907441016334, 0.7213611700872846, 0.7639624674508395, 0.7265934420189739, 0.7543520309477757, 0.7536093418259024, 0.7849849152935715]"
2703,"[0.7118485276087811, 0.7947334388726615, 0.7201342583237915, 0.769754921836284, 0.7123614059919793, 0.7004098360655738, 0.7734978977349789, 0.7476445123503946, 0.7505232671339563, 0.7462651727357611]"
2704,"[0.7579530511177639, 0.7311711176147795, 0.7756888381888383, 0.7427360774818403, 0.747169235106183, 0.7551779935275081, 0.7421385803738744, 0.7343212368674588, 0.7012680142242187, 0.7395591085271319]"
2705,"[0.7914046121593292, 0.701756022480819, 0.7562055076807792, 0.7301478707571175, 0.7426953305594082, 0.7490516019927784, 0.7114167087213836, 0.7679031601790316, 0.7303241333401609, 0.7596554750932631]"
2706,"[0.7460175407195275, 0.7665294694776137, 0.7396915737766862, 0.7591077207582062, 0.7399642152589806, 0.7613277889303125, 0.7464024534088228, 0.7067398119122257, 0.71744555353902, 0.7617007175830705]"
2707,"[0.7096774193548386, 0.7234905902381008, 0.7312015870017005, 0.7273535466966125, 0.7419546555139775, 0.7742745930644019, 0.7850896317829458, 0.7386401326699834, 0.7861202545534343, 0.7175061728395062]"
2708,"[0.760504108618131, 0.7228345034069792, 0.7370674116798847, 0.769566912877919, 0.7125896978838154, 0.7221869328493647, 0.7853115243021576, 0.7216916952227374, 0.7304044922876182, 0.7744567730004623]"
2709,"[0.7730071540897916, 0.737116653726708, 0.7298569768269253, 0.7004662004662003, 0.7477189781021898, 0.7161942221619422, 0.7934418494928048, 0.7413430420711974, 0.7532200990799718, 0.7473233916451582]"
2710,"[0.7657307481251143, 0.7617430124223603, 0.7484177215189874, 0.741448454824251, 0.757645968489342, 0.7897385712288549, 0.7176755447941889, 0.679332825735224, 0.7547375070185289, 0.7080160880973889]"
2711,"[0.795026455026455, 0.7356288332828058, 0.7681388398980991, 0.7213854722673475, 0.6975041672298059, 0.751137171286425, 0.7278357972783579, 0.7524814763036488, 0.7390550691141828, 0.7454883356971682]"
2712,"[0.7367281105990784, 0.6987788018433181, 0.721942552561445, 0.7514162945892744, 0.7721219458507593, 0.7272834053749296, 0.803585355782906, 0.7386219820872274, 0.7592710544939846, 0.7355850016803496]"
2713,"[0.7685979484386348, 0.7225098925946862, 0.7632152655300803, 0.7524452671511495, 0.7678632562234069, 0.7029758562605277, 0.7234894091415831, 0.7147318921953959, 0.7784952274003369, 0.7509950248756219]"
2714,"[0.734648107067112, 0.7392782920838843, 0.7375777777777778, 0.6803565315205164, 0.7394449881168739, 0.7291211293260473, 0.7925491589670695, 0.7579093320472632, 0.7360104893550825, 0.7898253176043557]"
2715,"[0.7569884227191767, 0.6813594470046084, 0.7282356721522183, 0.7626737624443731, 0.7861066317274743, 0.7374485307879468, 0.7705547480620154, 0.7430445151033386, 0.7334002229654404, 0.7406074317839022]"
2716,"[0.7707505444421993, 0.7377191728606823, 0.7286580212031202, 0.7522012578616353, 0.7310436019378639, 0.7546322290847838, 0.7356968741038142, 0.7390867248062016, 0.7523711238881517, 0.7390372337946782]"
2717,"[0.7725925925925924, 0.743623828406633, 0.7312336625876149, 0.7251926329637286, 0.7215630671506352, 0.7355654969942681, 0.7781479013990672, 0.7737972185679385, 0.7164109549756237, 0.7340383726306057]"
2718,"[0.7292544588961527, 0.7525573192239859, 0.7476222826086957, 0.7572208436724566, 0.7875088464260439, 0.7307772962393402, 0.7506352087114339, 0.7172049441786283, 0.6992287618248754, 0.7633160526677985]"
2719,"[0.740080658793982, 0.755602586713698, 0.7465007947721654, 0.728640776699029, 0.7368298196471572, 0.7145393362729171, 0.7934207472731492, 0.6865471869328494, 0.7768137739067972, 0.7486672861544481]"
2720,"[0.6981815547344781, 0.72033064818284, 0.7375771764327846, 0.7782607698307107, 0.7456017218790942, 0.713522884882108, 0.724290116662998, 0.7634053902302076, 0.7744946659180236, 0.763412725583215]"
2721,"[0.7492016284342167, 0.7402263374485597, 0.7574973800976609, 0.7542255027813436, 0.7919100467289721, 0.7057055020570551, 0.7583030852994557, 0.7318635414249246, 0.7255813953488373, 0.7144324350760503]"
2722,"[0.7461038811999355, 0.7637217714587154, 0.7500363936335404, 0.7859780047132757, 0.7252618397085611, 0.6993260590500642, 0.7339886696432858, 0.7671763175016266, 0.7529599699304642, 0.7159242097536357]"
2723,"[0.7636450204384988, 0.75223665927208, 0.7544585253456222, 0.7174808160209619, 0.7286341853035143, 0.7106697819314642, 0.7379924510497758, 0.7428316610925308, 0.7667196007259528, 0.7658697632058288]"
2724,"[0.7608505941839275, 0.7460632664437012, 0.7334753620628753, 0.7354597468126324, 0.7388373172429799, 0.6898255813953489, 0.7455703805397057, 0.7656086418578091, 0.727488976560687, 0.7951020000997556]"
2725,"[0.7648984615384615, 0.7625552291285942, 0.7229519646719539, 0.7470865770228828, 0.7324683487474185, 0.7340726871189208, 0.7199848024316109, 0.748434664246824, 0.7621394286779439, 0.7323750119491446]"
2726,"[0.7394947935914437, 0.7316169639539205, 0.7073392519562565, 0.7715819764177428, 0.77491961414791, 0.7511973841761076, 0.7705707196029776, 0.7189821029082774, 0.7126582567759038, 0.743921391687973]"
2727,"[0.7421347187228255, 0.7813812573159815, 0.7002410778658976, 0.7570977917981072, 0.737085906793936, 0.7555397531770427, 0.7180987654320988, 0.7930435577494401, 0.7017379614959911, 0.7506278133143804]"
2728,"[0.7439238286143824, 0.763536138128972, 0.7358993993634688, 0.7035547730084706, 0.7458179075826135, 0.7189875105560247, 0.7387071651090342, 0.7559199398609284, 0.7543996225524888, 0.7624227961819203]"
2729,"[0.7328431372549019, 0.7414143954636913, 0.7751776927282669, 0.7336165922511884, 0.7609669447018845, 0.7270605646630237, 0.7116495959406127, 0.7534114643768856, 0.7638039810241112, 0.7481624319419238]"
2730,"[0.7399549424005947, 0.7963919882933967, 0.7304447115384615, 0.7142955452585218, 0.7172640653357532, 0.7188449848024316, 0.7263271324863884, 0.7343408125616715, 0.7852982292637464, 0.7742051520074263]"
2731,"[0.7555333333333334, 0.7455753846153845, 0.723950966525224, 0.7429065245571078, 0.7613158397858713, 0.7283571133642244, 0.7106910549224825, 0.7175857097806011, 0.7790554079873246, 0.7675347701943446]"
