,r2
1750,"[0.04131659065229587, 0.036848628839401876, 0.038781491954224534, 0.035637054983986616, 0.03998972549455215]"
1751,"[0.03975417289281047, 0.03711805032429383, 0.037201485929002076, 0.03942309325350701, 0.038776002710906976]"
1752,"[0.03579913991460315, 0.03834816617487402, 0.03865381729693396, 0.039842461022474907, 0.03987452426127147]"
1753,"[0.038810202884560385, 0.036493036337634344, 0.039108079228984405, 0.0395043090782794, 0.0385975961727284]"
1754,"[0.03624950459843457, 0.03807280005302727, 0.03950486007911824, 0.03865538608762642, 0.040043495725296974]"
1755,"[0.039775707259450455, 0.037146844468376794, 0.035177907215567905, 0.038033661494941806, 0.04234730709328316]"
1756,"[0.03798779008322806, 0.0399683862048571, 0.03836940779523401, 0.03918357405029971, 0.03690220390606691]"
1757,"[0.03856662856537174, 0.035929625898182604, 0.0357890851942938, 0.043010266686248966, 0.03910189966582289]"
1758,"[0.03690281239129933, 0.03864220510302574, 0.03672323010949208, 0.04074244028782836, 0.03964848485363526]"
1759,"[0.039109842311522036, 0.035754881555281726, 0.038382258940638514, 0.04013659735859332, 0.03917372748662584]"
1760,"[0.04004692920689212, 0.040840684050898246, 0.0396004878562366, 0.03566288149607422, 0.03616415049973254]"
1761,"[0.03573353743264329, 0.039331411005695704, 0.04195835299621897, 0.039919162484883586, 0.03553650115348317]"
1762,"[0.0389818885297476, 0.03879244371594848, 0.04094213382884315, 0.03632314246792945, 0.037376642263625026]"
1763,"[0.038685638011523804, 0.04004855015655351, 0.03619746537850199, 0.03872206684519519, 0.03892609714383932]"
1764,"[0.03828065575271877, 0.03517676641054546, 0.0409014544277162, 0.03817945123812605, 0.03983117919196011]"
1765,"[0.03704973103825959, 0.03938791892763127, 0.036341649072597626, 0.038823426690524965, 0.04092861964005967]"
1766,"[0.03573800715835207, 0.03881971574159859, 0.04015986682912387, 0.038013016798188026, 0.039826264926874355]"
1767,"[0.03766731629052045, 0.04014714934422714, 0.03897490406400794, 0.039145176764558864, 0.0363427990706896]"
1768,"[0.03729350613087756, 0.03441771527759019, 0.03781541154291679, 0.04105902007996942, 0.04201398200990181]"
1769,"[0.03890957276847373, 0.03707519711211149, 0.04096567326353906, 0.03396032015799999, 0.0413944086510154]"
1770,"[0.03773028520468957, 0.03649840929438386, 0.03495329974259187, 0.04275595081807526, 0.04041075393735094]"
1771,"[0.03970463302097371, 0.03807686366972862, 0.04173676000572979, 0.03982180862594564, 0.03314187748790298]"
1772,"[0.034258819613077196, 0.03770579962843856, 0.04109450092656375, 0.04259448441387392, 0.0366660055029423]"
1773,"[0.0410266900912406, 0.03716285844976819, 0.03728866029298461, 0.036030128912031056, 0.04085632461049593]"
1774,"[0.03598133240519941, 0.041224061051446825, 0.03761354025502628, 0.03798160892850788, 0.039461659306400554]"
1775,"[0.04138314592864012, 0.03692445163833902, 0.03853413175559883, 0.03784378344272743, 0.03767373013929609]"
1776,"[0.04215527406837771, 0.037557985833569174, 0.037391588340490944, 0.04024392485991568, 0.03525659672128867]"
1777,"[0.03972300559046793, 0.03839871144182594, 0.040103381799597604, 0.03878382591836993, 0.03554993500465464]"
1778,"[0.03769766042463141, 0.03685953777507056, 0.041952587908898664, 0.04030193858790532, 0.03559532700776191]"
1779,"[0.04084982122979641, 0.03610946458515207, 0.035574169333924544, 0.041549555353730505, 0.03836498842207048]"
1780,"[0.03774388110252702, 0.04117019605128058, 0.03831483074353348, 0.03677896260051239, 0.03837163861291737]"
1781,"[0.03770373934436455, 0.03823490018126119, 0.03838336453577473, 0.0383327651933385, 0.03989992636362116]"
1782,"[0.03970981050270206, 0.03846744593441398, 0.034487691371583695, 0.04012117224204392, 0.03997226339099458]"
1783,"[0.03679510301379352, 0.035394147667737186, 0.0416946907849437, 0.041168375142584535, 0.037217559134104405]"
1784,"[0.03775285183365129, 0.03757865449987796, 0.035976064825907095, 0.04037215023253515, 0.04077582497898935]"
1785,"[0.0355314747125719, 0.03919059982726547, 0.04181955532694648, 0.03959740400924905, 0.03628143265676764]"
1786,"[0.03953533190484648, 0.04361449655641547, 0.03756880765169257, 0.0358699573202621, 0.035818082991149636]"
1787,"[0.04423635840695239, 0.037250977082747716, 0.036209986610263645, 0.03734993596668379, 0.03751876477723792]"
1788,"[0.039668185418913704, 0.03660702697160223, 0.03998307064623152, 0.03675589554408498, 0.03962421555807927]"
1789,"[0.035842358185608436, 0.03981463804363239, 0.04043380872956126, 0.039948048233007905, 0.03633658229276715]"
1790,"[0.040016226270285005, 0.039648056121078246, 0.03908306943762563, 0.03262316827402534, 0.04102258334549569]"
1791,"[0.03923726465498523, 0.03550548815081822, 0.04176816490850099, 0.03973459025388382, 0.03636585867008035]"
1792,"[0.0363125239059815, 0.04170595861369297, 0.037141188232338695, 0.03809422893206926, 0.03945180636506085]"
1793,"[0.03710181826487258, 0.038868228097377, 0.03795081740712225, 0.03813973691153638, 0.040431484304860765]"
1794,"[0.03713548845976655, 0.03635106064025195, 0.04053737128401558, 0.040680170952476336, 0.037830755752565115]"
1795,"[0.0368221951336678, 0.040806033448357315, 0.03857204960336014, 0.04109749950016983, 0.035348502814224414]"
1796,"[0.03705988531512827, 0.039738297033583225, 0.03908036263256287, 0.03525922838202, 0.04122438057253319]"
1797,"[0.04061492686705681, 0.03799548864000235, 0.037504528604436094, 0.03814754323874259, 0.03831950822184993]"
1798,"[0.03953140307442049, 0.03791951278769212, 0.03643730378127141, 0.03940178830935215, 0.039111248258308584]"
1799,"[0.04275541520917703, 0.03802684243596699, 0.037810456207766796, 0.03582821527640512, 0.0379228416699291]"
1800,"[0.03904408439237317, 0.040189379216760246, 0.03997923639363221, 0.03686034303032115, 0.03655258596251021]"
1801,"[0.04029980121057908, 0.037395520540132954, 0.04273553864066448, 0.03622056876420032, 0.03581063359663028]"
1802,"[0.03774926777247678, 0.03662624319804919, 0.04032864506948297, 0.041128135475178906, 0.036415406717795085]"
1803,"[0.04179150822196842, 0.039105867271968076, 0.03692327873472201, 0.03711408231290658, 0.03759568277515335]"
1804,"[0.03791440358938214, 0.03653718327914568, 0.03852804016209732, 0.037945967309856, 0.041497767297718924]"
1805,"[0.04215388241638118, 0.038249894169344434, 0.03952486634960395, 0.03521851390198982, 0.03720140841314101]"
1806,"[0.0354517103271762, 0.03873632083187728, 0.03926741956711277, 0.03793809708514717, 0.041000881921668064]"
1807,"[0.03849191560715648, 0.03608886476186057, 0.035777656493008125, 0.04146568937251083, 0.0406920551131007]"
1808,"[0.03870444233894921, 0.03706207919948079, 0.038250916522669653, 0.04077237368747433, 0.03775858285717437]"
1809,"[0.039545285552984644, 0.036266148369852425, 0.03951523027102177, 0.035202330599271914, 0.04192208731298275]"
1810,"[0.040057457477029046, 0.035604837558888436, 0.03831774137118982, 0.037521567041751136, 0.0410362188643445]"
1811,"[0.04059800515117107, 0.0376374656583468, 0.03984458012893799, 0.03536264526420896, 0.03893230670799519]"
1812,"[0.0392528067995197, 0.03962141913152806, 0.0387154981119866, 0.036318951669998656, 0.03871246553152141]"
1813,"[0.037696153559545476, 0.04127982086499027, 0.03634133974114595, 0.04012561558466066, 0.03708702146921783]"
1814,"[0.0380960485534837, 0.039397133256002914, 0.040526473769706306, 0.035773316771210095, 0.038708168450387714]"
1815,"[0.03781535849315509, 0.042161687412662685, 0.039861156426473254, 0.03596462486156837, 0.03668326926017229]"
1816,"[0.03716359813135517, 0.041104576773628665, 0.03763568875357026, 0.037023889206026395, 0.03981799320471868]"
1817,"[0.04016655035131855, 0.03738810403450166, 0.038100979061145734, 0.037946616401602795, 0.03907088678879611]"
1818,"[0.03933409283410294, 0.03730632385104404, 0.04012775792882406, 0.035578402492708716, 0.040231111893060834]"
1819,"[0.03860631192799713, 0.03460543292458629, 0.0395216399231868, 0.03735872283228758, 0.0421496964697865]"
1820,"[0.04184912373013605, 0.03640659319672668, 0.0373307587891577, 0.0358327717383119, 0.041114469816956434]"
1821,"[0.038678248725620534, 0.039483608304296314, 0.03796706805444949, 0.03954187251253649, 0.036975610492384625]"
1822,"[0.039334000344267706, 0.03724458569093714, 0.04039687942894321, 0.04365136967789629, 0.031639919995557486]"
1823,"[0.036001423575436675, 0.03885502596881418, 0.040059093369634646, 0.03959362574688097, 0.03793139330255613]"
1824,"[0.03974230308089244, 0.03777214974705201, 0.03909730494760677, 0.04005644400987152, 0.03580123323271267]"
1825,"[0.038591529061791086, 0.04015519019374503, 0.036980518740380885, 0.038561061413782016, 0.03820123085021421]"
1826,"[0.04063602720317283, 0.03964441359855708, 0.034560445854610156, 0.03801127704951346, 0.039695320132050016]"
1827,"[0.03407333398060286, 0.04236780339547219, 0.04088117603309649, 0.036926801786258845, 0.03800409841086194]"
1828,"[0.0405117763936339, 0.04103931416235185, 0.0375442792220434, 0.03695046469635721, 0.03639921745983388]"
1829,"[0.037054441871887, 0.038070473866952614, 0.038003722014261054, 0.03637454586144251, 0.043007656363239444]"
1830,"[0.03942931312545872, 0.03786560818076168, 0.03692769824322106, 0.040390012292571664, 0.03807214891348343]"
1831,"[0.03762887686992533, 0.038416550513842074, 0.03754200883300107, 0.04110347421494964, 0.037932373906458206]"
1832,"[0.037885193151543595, 0.039221287825301654, 0.03845307238451168, 0.038902850208425654, 0.038004334284301944]"
1833,"[0.039500714760480116, 0.03876081967074829, 0.03634938317043401, 0.038211737546898106, 0.039649664314159616]"
1834,"[0.03872847622695463, 0.03893431485505361, 0.03561190512317047, 0.04026042556776266, 0.038924079704358516]"
1835,"[0.039167572626146674, 0.03925089759068401, 0.041295195645587035, 0.03388003472852519, 0.03880037743374609]"
1836,"[0.04000640960669544, 0.034626765722173825, 0.04093599917148316, 0.039350494886858045, 0.03763362681688287]"
1837,"[0.037922065825436224, 0.03592559243789328, 0.03877581991928036, 0.03942060468340114, 0.040387941363629665]"
1838,"[0.036304002101293475, 0.03864725774330513, 0.04219799731861795, 0.03932267362345221, 0.03599759652241308]"
1839,"[0.037684624531432065, 0.03874168710378312, 0.04052793040471936, 0.04005136779885887, 0.0355171043917033]"
1840,"[0.03618296893009887, 0.04029657401505171, 0.04095721239139516, 0.038599083840048176, 0.03637194007457856]"
1841,"[0.03841165950558989, 0.040444470515773046, 0.041688976376165754, 0.03525317599145583, 0.0366050357891069]"
1842,"[0.03659035787617804, 0.04051900602302427, 0.03768499814132775, 0.038364785200025175, 0.03944744763304575]"
1843,"[0.04165224891983077, 0.0379454620130244, 0.039423880376901255, 0.03586684985815658, 0.037730623274639497]"
1844,"[0.03650109205740493, 0.04061692068108391, 0.036874341881970585, 0.038345729580424814, 0.04004841277982574]"
1845,"[0.037128839097276045, 0.0401912488270072, 0.040848967648333234, 0.03571700724437188, 0.03835222663259996]"
1846,"[0.03830375120154916, 0.038742101512482585, 0.03864138116110605, 0.03759738946916891, 0.039358231034893665]"
1847,"[0.036352676915175075, 0.037508731694279485, 0.03960198823896066, 0.04135167529145145, 0.0375887913631211]"
1848,"[0.03479989025816066, 0.0371493595653023, 0.040432709566067815, 0.04178231840368318, 0.038454817346787684]"
1849,"[0.04135696382669651, 0.03636542118085684, 0.04084248674839264, 0.039985352517483475, 0.03391999712932936]"
1850,"[0.03902549792623289, 0.03536836288440459, 0.04064841145275766, 0.03744822752191146, 0.040034750986487566]"
1851,"[0.037858610057080244, 0.04094218352858292, 0.03556398971505792, 0.04087914274711668, 0.037112900300793616]"
1852,"[0.04078610548827877, 0.03712001269731602, 0.03720877293587854, 0.03851186480015911, 0.03884819198844491]"
1853,"[0.04222070740537576, 0.036500176322942446, 0.03753532169626772, 0.03753980946681468, 0.03873358475556321]"
1854,"[0.03844215925999994, 0.03785615891221705, 0.03782850966663487, 0.03710410262800867, 0.04109776122099096]"
1855,"[0.040280281998283596, 0.036875479294592894, 0.03878700754157982, 0.03886228000817915, 0.03749989786577412]"
1856,"[0.03950162010874958, 0.0358184665296708, 0.03936526774606808, 0.04017237384197969, 0.03766035537532486]"
1857,"[0.03569030821604735, 0.040389756069802996, 0.04027612159219773, 0.041205665401538916, 0.03485956329218054]"
1858,"[0.0389621732949722, 0.036064051698770805, 0.036285456869992516, 0.040491209350620005, 0.04075123090131616]"
1859,"[0.03886508487546647, 0.03663373442259965, 0.03827075695395066, 0.03887791247032957, 0.03971547640654405]"
1860,"[0.036192410461459046, 0.03854728262090934, 0.038380272701243445, 0.041357660582095, 0.037991200335447894]"
1861,"[0.03831092146289006, 0.036540229546006, 0.03830861015476528, 0.04084816074940989, 0.038610060276808356]"
1862,"[0.03933637680488711, 0.038604982142245836, 0.03887077372573888, 0.037331004489313147, 0.03846556077516139]"
1863,"[0.04088726611533111, 0.0362405772829506, 0.037066441957319674, 0.03747490284177224, 0.040756897979213225]"
1864,"[0.03938835572822652, 0.03824002111114655, 0.036242092590939246, 0.03829587004343227, 0.04043365277297928]"
1865,"[0.03666508700779669, 0.03826181303644782, 0.03956119327969465, 0.03740506787522824, 0.04060327009920073]"
1866,"[0.03955990687033928, 0.03532920890813107, 0.04127155479871758, 0.03959272548914061, 0.03666306307021305]"
1867,"[0.040596447597702645, 0.039726519257452075, 0.03902098972234236, 0.036657532718943786, 0.03646750639368679]"
1868,"[0.039131379849026815, 0.03842816035682295, 0.037824120767597225, 0.04018549251192893, 0.036991358488636994]"
1869,"[0.03951857094334865, 0.035943645082664455, 0.04187555838042589, 0.03535975137837677, 0.04002817238099343]"
1870,"[0.03627063355744087, 0.038381468277419506, 0.03779486890863637, 0.03993817687194123, 0.040145049259953325]"
1871,"[0.037865985493480636, 0.040063942490419224, 0.03762044751618565, 0.03424418099036097, 0.04242797658092723]"
1872,"[0.03881582989111754, 0.03835595982972517, 0.038989227831296436, 0.039947808541630825, 0.0364521103559835]"
1873,"[0.03706395553713571, 0.03712545504683751, 0.036478198134415885, 0.04212013430410011, 0.0397512611680122]"
1874,"[0.035650186752556934, 0.03937280512282704, 0.038237085841325125, 0.04069304836782994, 0.038413445281833214]"
1875,"[0.035729933585406326, 0.03834496269346199, 0.0388346853754562, 0.03853322983181939, 0.04091810186313849]"
1876,"[0.039172144173732604, 0.037751326444934286, 0.03454306815573582, 0.03996534536553509, 0.04084086836811984]"
1877,"[0.03804648004582678, 0.03924457073456811, 0.0349354459674589, 0.04059550938271639, 0.03960964864688854]"
1878,"[0.04106290194269824, 0.03871437522687615, 0.03777658021159913, 0.03876223909902776, 0.03618267067873415]"
1879,"[0.037681066347208914, 0.041841342028068884, 0.0386769848328371, 0.03576142973044116, 0.03864091454935703]"
1880,"[0.03683242119505781, 0.038505936366754256, 0.04470177528331987, 0.03589671907138292, 0.03637894346255366]"
1881,"[0.037479503892321575, 0.039907584170607135, 0.041829554496434884, 0.03603972944340761, 0.03686230457728179]"
1882,"[0.038255894863426176, 0.03789139344374148, 0.03865660331751586, 0.037753854466625825, 0.04012411527925308]"
1883,"[0.03695407353294167, 0.04022664612193394, 0.0389428316283037, 0.037788491959875214, 0.038502686021013255]"
1884,"[0.040637069754951294, 0.03627292891852851, 0.04174014324134612, 0.038414514756886065, 0.035274761530828536]"
1885,"[0.03805724214747741, 0.038843897078977174, 0.040719202879092475, 0.03566631508538576, 0.039070105684385625]"
1886,"[0.03975270801947661, 0.03402219238452331, 0.0395026976786812, 0.04132665443158723, 0.03785487302751078]"
1887,"[0.03688453543503034, 0.03818023213982025, 0.03766424487654174, 0.03782474743369135, 0.04187953540860001]"
1888,"[0.03333004540495321, 0.04203080962081174, 0.037843040365306724, 0.03786413406191813, 0.04144977109798609]"
1889,"[0.04026302593701836, 0.03742469870146836, 0.04024995751631166, 0.03559780836350912, 0.03877112304477082]"
1890,"[0.03809366672682413, 0.03851076393687669, 0.040244391513935995, 0.036101881581362516, 0.039664331302064926]"
1891,"[0.04057805272026083, 0.04119687794339122, 0.03882787534182219, 0.03432836567266162, 0.03738717470440034]"
1892,"[0.03717979360267398, 0.03621608377110819, 0.04083695295153755, 0.04093932970959169, 0.0372467207863334]"
1893,"[0.03905295934649955, 0.04013149397851068, 0.037399974833436045, 0.03645992250992358, 0.03972871502566422]"
1894,"[0.04035407097019772, 0.03724473898970171, 0.0384703196347248, 0.036334344420100195, 0.040099515867999536]"
1895,"[0.03904300824655993, 0.03745038730803385, 0.04053778230858507, 0.03537859144829181, 0.04009783114508303]"
1896,"[0.039709583736354026, 0.03746511104173478, 0.04277388618018674, 0.03724267845357043, 0.03539913315646259]"
1897,"[0.03982673161100203, 0.03780451227611803, 0.03650229441271957, 0.0394582659020043, 0.03889593346100351]"
1898,"[0.039297162474137615, 0.03765095471393576, 0.038589045548449, 0.0386996389939982, 0.03826554637339441]"
1899,"[0.03763215931647401, 0.03710006870322491, 0.03983352924724792, 0.038661898686484286, 0.03935495319563975]"
1900,"[0.040059840840615424, 0.03638166182973812, 0.036839680144904685, 0.03973195826296816, 0.039550112396391834]"
1901,"[0.04009856513271515, 0.03879142930949819, 0.041911897195771264, 0.03735439581417577, 0.03426845490288832]"
1902,"[0.03778494974743929, 0.04157273779109305, 0.03220122311700968, 0.04004620928289315, 0.04066486922495849]"
1903,"[0.03804098407762202, 0.03624149083986883, 0.04027143485483753, 0.03931176745228204, 0.038768847317961486]"
1904,"[0.03729729199340204, 0.04094854380690116, 0.03890648700354893, 0.035398151856258386, 0.03989330631541621]"
1905,"[0.03958634537178585, 0.038807215235369896, 0.03856219469303124, 0.03661524789128279, 0.03897454835711911]"
1906,"[0.036471092399468, 0.036471323207141526, 0.039373916825606536, 0.040574241564454994, 0.03982559213300574]"
1907,"[0.03860909675274671, 0.03574987196855073, 0.0404277451624343, 0.0402106906200449, 0.03755258246275872]"
1908,"[0.038264515809574906, 0.04207590103995529, 0.039455528427615794, 0.03931174723435005, 0.033296272074937905]"
1909,"[0.03911822622685701, 0.03637585522289288, 0.03918506440986225, 0.038750612081307034, 0.03927680006884038]"
1910,"[0.04136027668642206, 0.03611964455633587, 0.03999819658730197, 0.03777855913414507, 0.03739130113915334]"
1911,"[0.03649239374177893, 0.04079422075032546, 0.039525306481839384, 0.039581276583434244, 0.036240850169015904]"
1912,"[0.03920128229552511, 0.03707834593587189, 0.036439814060435394, 0.04192237003926047, 0.03779402170643564]"
1913,"[0.04023804283616583, 0.03868390629172169, 0.03512861619826446, 0.03800978250498932, 0.04039056300933597]"
1914,"[0.038117162273332394, 0.03868496693670265, 0.03756840086429192, 0.03785622258798693, 0.03988941218578734]"
1915,"[0.04152616188386982, 0.03722956528599641, 0.03885109521737384, 0.03819959404670892, 0.03659724955076693]"
1916,"[0.03448210478140845, 0.037349569083349965, 0.04107278985245244, 0.04020296855022487, 0.03916114819267891]"
1917,"[0.04031045346180995, 0.037921420806338535, 0.04085962077275995, 0.037806711283281835, 0.03555805008782298]"
1918,"[0.04038154902341695, 0.03701039158474795, 0.038031565857766125, 0.03781053992456351, 0.03924483889567809]"
1919,"[0.03598144337414222, 0.03388557776760981, 0.038599055568314555, 0.041568791211385236, 0.042441135872310576]"
1920,"[0.03819909303067037, 0.039421174075707555, 0.035994461927384425, 0.04014373832270002, 0.038688921664823184]"
1921,"[0.03603930208560757, 0.03848734497496198, 0.03774444677058608, 0.03802015131310066, 0.04233076670031111]"
1922,"[0.03948569927994483, 0.03745898997809005, 0.03817872560942892, 0.03732646264474493, 0.04007117579195052]"
1923,"[0.04319724550052717, 0.03503425599303722, 0.037959669606560276, 0.04013159498315744, 0.03623596053611533]"
1924,"[0.038895251056295876, 0.03817177697984531, 0.0341874374570581, 0.039873980263166575, 0.04135938136608197]"
1925,"[0.036864300878901024, 0.03755383620789399, 0.03927956279542344, 0.04002995240703222, 0.0387296417274543]"
1926,"[0.03665249419211025, 0.03776728957302433, 0.04332076238332461, 0.03741006392936286, 0.03734539449862051]"
1927,"[0.03527831723899488, 0.040103784068860726, 0.038334530452869164, 0.04163565927183943, 0.03712470321418293]"
1928,"[0.039286134312401355, 0.03658414662500775, 0.039548154873906505, 0.038557394835722736, 0.03834227633221032]"
1929,"[0.03760213990014438, 0.03643621474251846, 0.04434398375951787, 0.03553416179446456, 0.038584894819414184]"
1930,"[0.03880889946080923, 0.0384376659209571, 0.039111677182553595, 0.037576122523856115, 0.03844894012916256]"
1931,"[0.03880527804530498, 0.03748614051202448, 0.04178440656562976, 0.03927523380689546, 0.03534188184016829]"
1932,"[0.03445788264378025, 0.039161889717471365, 0.039066814536307004, 0.04220326506523209, 0.03772107896373833]"
1933,"[0.03886555799597213, 0.03848594934750371, 0.03741674371849235, 0.03898708592563438, 0.03879398726763372]"
1934,"[0.040020527884012114, 0.038241828025685876, 0.0382910619076402, 0.031407517189368406, 0.04428376763840591]"
1935,"[0.03804341814162249, 0.04107321808423481, 0.03875363476052385, 0.03716193039500448, 0.03756871525512906]"
1936,"[0.04206204182094031, 0.0400979811733837, 0.03522213229141713, 0.03763085368165042, 0.03728364598310585]"
1937,"[0.038309418709744136, 0.038545040102957784, 0.03630623783353959, 0.04083699213796432, 0.03872252273107857]"
1938,"[0.03818946184084626, 0.038923572192786304, 0.040040487772441624, 0.03850517108842222, 0.036895330767155454]"
1939,"[0.0359947738443569, 0.038934286148893826, 0.040588003203643974, 0.039757807713100224, 0.03711162489345032]"
1940,"[0.038561770895316094, 0.03895822130975535, 0.04029900570572331, 0.04045057781943939, 0.03435988582928817]"
1941,"[0.03941907332233685, 0.039643064027481634, 0.03699984845463988, 0.03337395342668947, 0.043030840044369856]"
1942,"[0.03632625958186697, 0.03842862627417254, 0.03867648540487867, 0.03824301925875717, 0.040659015316729996]"
1943,"[0.03852447356887123, 0.037318766182166674, 0.037438846876193144, 0.03886520726514264, 0.04032664431034416]"
1944,"[0.039584470102550506, 0.039695621165536155, 0.04042988144533455, 0.03356293398278121, 0.038951161700918724]"
1945,"[0.03913361279768779, 0.03928593281709758, 0.037395678160917156, 0.038338133940712726, 0.03832361302884624]"
1946,"[0.03760236892685942, 0.039599880338736404, 0.03923071008922563, 0.041059561815107726, 0.03481997136132864]"
1947,"[0.03649001729948287, 0.037733791760447555, 0.04302358094335135, 0.04013431854127458, 0.034687517225557074]"
1948,"[0.03974980768394909, 0.03926859091301438, 0.0400312828176832, 0.03757074468267385, 0.03557663812964962]"
1949,"[0.041373544575158405, 0.037106896159543545, 0.03555227045310905, 0.03736510008631044, 0.04111180897252864]"
1950,"[0.03645223729563174, 0.040470612976842846, 0.03945779369582536, 0.039342373907878536, 0.0366704614255603]"
1951,"[0.038900436876311284, 0.03420464178801885, 0.0373576994210334, 0.04288510783602084, 0.039170726700423764]"
1952,"[0.040608136145621754, 0.04118059328544721, 0.03527542592278754, 0.036701472273920954, 0.03868300089406573]"
1953,"[0.03648410161670457, 0.03860593138237156, 0.041257561311128454, 0.03785779638160369, 0.03843467978749304]"
1954,"[0.0383597763818867, 0.039991710137360914, 0.04095294314746367, 0.03867924346685425, 0.03467220135032678]"
1955,"[0.03852113861959694, 0.041943781059122776, 0.03840489574425732, 0.03478702867703487, 0.03895811121659243]"
1956,"[0.04089284334786136, 0.04105249041408099, 0.03463537560625041, 0.034025364460462115, 0.04190215504707506]"
1957,"[0.03954922199389699, 0.03747726727288203, 0.0376053609334972, 0.03911153982020832, 0.03883584233677384]"
1958,"[0.03928222668695014, 0.04266015311052296, 0.038265866614713095, 0.03640712232153542, 0.03590728143909583]"
1959,"[0.03732553978523734, 0.041866880353229274, 0.039996891459870176, 0.037404381319943725, 0.03590739443148472]"
1960,"[0.035618269237194244, 0.03735514563886966, 0.04039073913795499, 0.039060542519978814, 0.0400664112634056]"
1961,"[0.03937207517309593, 0.037799754517077955, 0.03918934298025023, 0.040800609114772346, 0.03537094809956953]"
1962,"[0.036849895665550414, 0.04133786152488561, 0.03705612732626762, 0.03519966835696131, 0.042045519883340265]"
1963,"[0.04171630356592282, 0.03777698102576599, 0.03727945951981637, 0.03691362364215234, 0.038730682860175]"
1964,"[0.03680351173492602, 0.03751979521553972, 0.039418644608636755, 0.041235197822849345, 0.03753987771962075]"
1965,"[0.04377958124280634, 0.03970344411339133, 0.037791100225398666, 0.03567278923691808, 0.03542785670907489]"
1966,"[0.037507744232317175, 0.039986817791795914, 0.03714031518493499, 0.041376658029720015, 0.036197724950466026]"
1967,"[0.03949738923752544, 0.03849329804593804, 0.037894698566629526, 0.03941650582225953, 0.03735738601773764]"
1968,"[0.040417461660973486, 0.03759829964190353, 0.03908097111969189, 0.03738433782822248, 0.03799196695907958]"
1969,"[0.0340670865589211, 0.03980589706222459, 0.038243368243820575, 0.040398357111748995, 0.03982893972546997]"
1970,"[0.03749859821574664, 0.03777107197998586, 0.04000049100204184, 0.03622580815808141, 0.0409573445403838]"
1971,"[0.0389472360953983, 0.035633400208652466, 0.0405176452027467, 0.03859904415277282, 0.038561859654237085]"
1972,"[0.03518677307627016, 0.0391114858551983, 0.04273320921755919, 0.03491111468064023, 0.04031220859605278]"
1973,"[0.040692841205883123, 0.03640463069745181, 0.03964430046964629, 0.03683256924813061, 0.03875792930384048]"
1974,"[0.04106737661438631, 0.038655235138770894, 0.038198341324903184, 0.040153937870234246, 0.03455947672213833]"
1975,"[0.03901827095525601, 0.037457657863506855, 0.04014283565119703, 0.039878409874448795, 0.03606416013642]"
1976,"[0.04219314972298127, 0.037062689321171405, 0.039429831270562876, 0.03838376434368451, 0.03552136676088369]"
1977,"[0.03956046670136182, 0.03633721149614144, 0.04123365180360794, 0.038389522276008003, 0.03693580824707687]"
1978,"[0.03829022640757285, 0.03819322064106734, 0.04135356602327822, 0.037618536861702245, 0.036937478513798916]"
1979,"[0.03617217423490815, 0.03475022434437158, 0.04225842973723981, 0.03947311673088816, 0.03986860960414462]"
1980,"[0.03744638193234595, 0.03956146516987724, 0.03518824053017067, 0.04109374694841306, 0.03901601722097359]"
1981,"[0.03749523526383336, 0.034854585053124, 0.04052307140249123, 0.04011458643666954, 0.03957452818328644]"
1982,"[0.03682908193456447, 0.03725039541941311, 0.03837407208242938, 0.0384480733042567, 0.041601123413683716]"
1983,"[0.03706070747540613, 0.03959104675766589, 0.0369214482478053, 0.0383866074519138, 0.04059765044606145]"
1984,"[0.0373323897876221, 0.04135958550548913, 0.03880630835323151, 0.03813833516215581, 0.03715422589624262]"
1985,"[0.037739454424783325, 0.03998993946057838, 0.034578146610350524, 0.041522705505386504, 0.038825801630705814]"
1986,"[0.03944925888413042, 0.03897326536780599, 0.03684721579485861, 0.03783303258721882, 0.03940376443795102]"
1987,"[0.039137708917979186, 0.03625553313758223, 0.03871380847003769, 0.042300750681657506, 0.03596369832719826]"
1988,"[0.0407684968419445, 0.03930366624255066, 0.036549121112838145, 0.03894141460183431, 0.036665099130936074]"
1989,"[0.0422130283956047, 0.040074659070914675, 0.04204570193972579, 0.03819198881020791, 0.029678146740525713]"
1990,"[0.03639658379838051, 0.03914351290022189, 0.039301386254735005, 0.040994769690747335, 0.036333605498718]"
1991,"[0.04243573760419839, 0.03811558220779099, 0.040670936405936, 0.03442688090929513, 0.036792413077742614]"
1992,"[0.04000604099873517, 0.036264577918142527, 0.03834162491829918, 0.03883282183119663, 0.03919572341327715]"
1993,"[0.036620000864955315, 0.04055207611526257, 0.037844890130558806, 0.0389617237351525, 0.03843903435542173]"
1994,"[0.04016553959092917, 0.04083484713355867, 0.03878451356683443, 0.037679162396775934, 0.03496122567000193]"
1995,"[0.041365233956405345, 0.03822438197147893, 0.038941870354517016, 0.03660678496488434, 0.03749835992515593]"
1996,"[0.03727742219268981, 0.04015602328446655, 0.03640531594082952, 0.03916295985765006, 0.03954682584283564]"
1997,"[0.039003351768822525, 0.035832944445889914, 0.04131905959939264, 0.037770312827393626, 0.038704744307532124]"
1998,"[0.03859159136107171, 0.03584405721063899, 0.04023142299892413, 0.038047118433389815, 0.03970152419194617]"
1999,"[0.04025196811730103, 0.041136010809902035, 0.03572525118283698, 0.03785412248824882, 0.037533832268555334]"
