,roc_auc
2823,"[0.7038320206631651, 0.6950664476196666, 0.699398612775087, 0.6932923508018287, 0.6884999594756639, 0.6928182443691527, 0.7016519768248819, 0.6978125510912027, 0.7105363214772594, 0.6988150367524752]"
2824,"[0.6933994440846296, 0.6979343238939976, 0.694212142480497, 0.7030091135542734, 0.7111055425919625, 0.7064200501887022, 0.6921002582014323, 0.6947721835615316, 0.7013337463457513, 0.6873047840260833]"
2825,"[0.6914243721437023, 0.7015777664498132, 0.6987290462090207, 0.7087407802827197, 0.7016806529104052, 0.6903900287995259, 0.7042482340773675, 0.6924752825722176, 0.6954107050368529, 0.6963737839860314]"
2826,"[0.6944928143509399, 0.7018756524102936, 0.6982932244523848, 0.6925948985833661, 0.7064653447759355, 0.7021342409410716, 0.6862331737772114, 0.6922808626642956, 0.7029020436799248, 0.7049331369652442]"
2827,"[0.6970952006248298, 0.697298815716699, 0.7039072957090493, 0.690943383875278, 0.6959116277901436, 0.7056808218557448, 0.6860416046416221, 0.7031712508878749, 0.6974583108337645, 0.7039375916711782]"
2828,"[0.6934218089568553, 0.6984316643277818, 0.7034087684802685, 0.6928067244828262, 0.7081988373738127, 0.7000125321138219, 0.7013435199660449, 0.6926463511215534, 0.6965157436171096, 0.6944473607092798]"
2829,"[0.6968476873361162, 0.6971077593560514, 0.6972070079543259, 0.6924861222661375, 0.7078584929752397, 0.6988174999729622, 0.689614226305262, 0.6996749527027224, 0.7041783054839624, 0.6968811437422281]"
2830,"[0.6924676493386248, 0.7038156590548499, 0.7055005232754971, 0.6955554845663416, 0.7056027935092403, 0.6954416542908277, 0.6988225538120589, 0.6952727254130445, 0.6917006970499837, 0.6970783777854663]"
2831,"[0.6930300668150413, 0.6990390385686723, 0.6984663130395714, 0.6949697890297395, 0.7107156280135757, 0.697894014858013, 0.6933487941471117, 0.6957835185531029, 0.6985997550895845, 0.6986174733667606]"
2832,"[0.7027993624545453, 0.6954235959338474, 0.6974018110408734, 0.6923046577597168, 0.6932290447729627, 0.689984472514636, 0.7036915467581233, 0.6994314830539206, 0.7029263278319385, 0.7038917710798306]"
2833,"[0.701131033055751, 0.6926774065334214, 0.691636147991242, 0.6952540082686514, 0.6930813931482965, 0.7078383320860417, 0.7039856401604415, 0.6960580816419998, 0.7027931171445362, 0.69726016357103]"
2834,"[0.7031254842591511, 0.7102468246823231, 0.6834730412929817, 0.7022183822634268, 0.7109892597434134, 0.6939678944634876, 0.6942116393151758, 0.6978706381973147, 0.6932105076906484, 0.6915977573814238]"
2835,"[0.6890532014571211, 0.6992579846275668, 0.6877868948695651, 0.7006625316177083, 0.6963404636810919, 0.6995387400011677, 0.7035927681759926, 0.6970875464825238, 0.7044846065180329, 0.7032911462634998]"
2836,"[0.7017957119962501, 0.6930269193549479, 0.7008172721194771, 0.6988848545116252, 0.6973136697441713, 0.7033311612822443, 0.697374725089504, 0.6980456435350371, 0.697977592625978, 0.6934647151666644]"
2837,"[0.6942509643665973, 0.7002244195284821, 0.6964264171309744, 0.6962089511570451, 0.7109313487156165, 0.6922474753160603, 0.7006730802911623, 0.6957496053734025, 0.7024510142360262, 0.6930249405834611]"
2838,"[0.7052760762215597, 0.697572548867452, 0.6988957926033224, 0.6979611785102912, 0.6952220269915556, 0.6990228610930005, 0.6926541015510375, 0.7059135918811165, 0.6894564167380324, 0.6994000430611117]"
2839,"[0.6974948580634394, 0.6970733262482851, 0.6952238885110212, 0.7050767299154496, 0.7011170895514639, 0.687451668200724, 0.6963550360867667, 0.6999775103398188, 0.7025193223859805, 0.7000007661048316]"
2840,"[0.6984981397837421, 0.6991931716240016, 0.6967940779564852, 0.7007781015682065, 0.6929094430401372, 0.6937044785820716, 0.7041404089098721, 0.7004212523802117, 0.6925689562767753, 0.7016873029180639]"
2841,"[0.6948443180543971, 0.7005736455913187, 0.7000098236151556, 0.6904295155201201, 0.7009178588610679, 0.7034818203974554, 0.68329518356075, 0.7032631675044563, 0.7004974355295629, 0.7045365663524293]"
2842,"[0.6942299910494216, 0.6914740455562337, 0.6933038636142794, 0.7037091085800476, 0.6946591416137321, 0.7001353367452176, 0.7048916718700721, 0.7016588886608831, 0.7016499229247574, 0.6954854419457086]"
2843,"[0.6996858429038825, 0.7017271851190215, 0.6917578742297935, 0.6944219427164966, 0.6972093036017248, 0.7010656286651289, 0.6992976988004501, 0.7056596835779216, 0.6998116973898427, 0.6909907456869153]"
2844,"[0.7004401148506025, 0.704864732067677, 0.6926046134883158, 0.6990049368766932, 0.6933739709755896, 0.7075502409058326, 0.6965157116126364, 0.6910600392965703, 0.6947178013007368, 0.7016836520958928]"
2845,"[0.6896098979712041, 0.6923170513907099, 0.6970663788980006, 0.689096760920568, 0.7024061441500644, 0.7035332161957529, 0.6988299434476031, 0.702769596420074, 0.7037399016589226, 0.7019955802203266]"
2846,"[0.6953757691286373, 0.697698377226808, 0.7019352902935441, 0.6958462496886301, 0.6958399223049136, 0.6994011289642265, 0.7021000247805314, 0.6942736609956894, 0.7011421523815217, 0.6984024219512975]"
2847,"[0.701672589464017, 0.692590430487814, 0.6978447458977968, 0.6964308686370064, 0.7074699620089372, 0.7063251052172227, 0.6867270815926828, 0.6975149336243884, 0.6993866210547145, 0.695025253595599]"
2848,"[0.6934896664598512, 0.6974319231476203, 0.6967280926921362, 0.7024156803283554, 0.7008352845626565, 0.6971274288179168, 0.693409314941077, 0.6938003599370892, 0.7071238803754483, 0.6990296118036027]"
2849,"[0.7028640434111693, 0.6936531981888392, 0.6975047926005146, 0.6973339661518345, 0.6994202350006189, 0.7037744066782347, 0.6947933077741304, 0.6965398299449256, 0.6980885150979808, 0.6980193115258793]"
2850,"[0.6958381892543805, 0.6983227625274633, 0.6980003474352223, 0.7026543118707381, 0.6959344411539141, 0.6935882106995784, 0.7026652119875922, 0.7033454912459768, 0.6997596536642633, 0.6912377581687396]"
2851,"[0.6920335058906781, 0.6968862034901973, 0.6970034051402025, 0.7087573469056042, 0.6960536566050528, 0.70857044890415, 0.6993060530335841, 0.6975842871875991, 0.6954257536250562, 0.6897624949452719]"
2852,"[0.7045519247004344, 0.6968790600235297, 0.6989345526906824, 0.6974714990074969, 0.6992817120922004, 0.7022478360806697, 0.6918558565829269, 0.6984358824442936, 0.694852879556634, 0.6966384649619315]"
2853,"[0.6946109320294216, 0.7018238210803609, 0.6990062663748009, 0.6930476318404076, 0.7006306490360433, 0.694676971868234, 0.6957336666481502, 0.6992966796280703, 0.707370577800001, 0.6958191589815476]"
2854,"[0.6886452901120262, 0.690361319949373, 0.6908843982752925, 0.6935019524850194, 0.6966423049123914, 0.7039243142429945, 0.705556274801254, 0.6987264262940814, 0.7110915026678853, 0.7020503455926584]"
2855,"[0.7076111364907218, 0.6905855404555428, 0.696786492455591, 0.6906320926224211, 0.702790258133049, 0.7048233228518, 0.699832855741744, 0.695533537229227, 0.7013503907155408, 0.6912976409067962]"
2856,"[0.6908102701395131, 0.6970570705810184, 0.7021860978606567, 0.7077347092427603, 0.6912435581727936, 0.6902581704766456, 0.6929125466329782, 0.7086420086622366, 0.7004063824224865, 0.7000642300612394]"
2857,"[0.6949978944821014, 0.6946569580762356, 0.7016960218843968, 0.707297117548938, 0.7004730496100381, 0.6931987575705671, 0.7056362369510055, 0.6946270448726682, 0.6943116437672724, 0.6947820402077303]"
2858,"[0.6960505249051792, 0.701830785748487, 0.6993444943593805, 0.6951924789732777, 0.6955943863149211, 0.7022269097954089, 0.7018478556236243, 0.7015943918717702, 0.699164169466874, 0.6889913431265409]"
2859,"[0.6831420248430924, 0.7024024284160927, 0.706369559360093, 0.6924847335945862, 0.698705253526769, 0.7013738121671659, 0.6937300815339005, 0.7086751399254034, 0.7022566934506146, 0.6925385517162613]"
2860,"[0.7024160931259705, 0.6902690938993095, 0.6998775282667521, 0.6947796777246336, 0.7072360379345173, 0.6995024581614442, 0.6967487013616626, 0.7055112423534923, 0.6879587156959217, 0.696289320278878]"
2861,"[0.6959107201839326, 0.697372576453667, 0.7076905715194118, 0.7007240796872362, 0.6896590446540404, 0.6960105774367968, 0.6916777232273619, 0.6990283139606875, 0.7029294739853271, 0.7001697922630428]"
2862,"[0.6923087806594603, 0.7008484729962574, 0.7008768386113609, 0.7053161454375269, 0.7002703214716491, 0.6954486718223339, 0.6889945713484127, 0.7025822468193541, 0.6970964761593137, 0.6977208671337661]"
2863,"[0.7033392443670976, 0.696368295432334, 0.6944583650496821, 0.688953151460741, 0.6938560064682524, 0.7048952862421508, 0.7060413199125785, 0.6915024943153124, 0.7012707904586045, 0.7006626606830428]"
2864,"[0.6971202106335707, 0.7028845680518039, 0.6960746451384056, 0.7050754703614477, 0.6925245689580627, 0.7005060380042762, 0.6959705277471514, 0.7043233215575874, 0.6845212420657484, 0.7025480603466696]"
2865,"[0.7045700448600966, 0.6966146421217156, 0.7045580731384171, 0.7012828676672103, 0.698904605345813, 0.6949232451511652, 0.6947772533938474, 0.7026326272261785, 0.6916523595082945, 0.6918441631164791]"
2866,"[0.696115978139898, 0.6960516518662285, 0.7008179775280898, 0.6919659779339741, 0.6948125241066203, 0.7033792575987983, 0.6963396665215347, 0.7065547998540513, 0.6954105497151855, 0.6993230760516516]"
2867,"[0.7120894841387957, 0.6986328141422297, 0.6967485973164508, 0.704399297649968, 0.6924505334363539, 0.6907218257584012, 0.6872816908789987, 0.7008276024138058, 0.7008875315845922, 0.6976089219152288]"
2868,"[0.6935902893312329, 0.7001888256091773, 0.6904743393647166, 0.7064886814188885, 0.7045895081778631, 0.7066893119729045, 0.6987491631656986, 0.6935208221308355, 0.69999240456808, 0.6870806966648875]"
2869,"[0.6921345586070908, 0.7054532077989686, 0.6938229844082071, 0.7039985144669857, 0.6979869792142874, 0.6980643874702146, 0.6982149273659243, 0.6967461399805254, 0.697309952620173, 0.697617741605819]"
2870,"[0.6975246579322283, 0.7015628561754181, 0.7017808276105972, 0.7057654599298939, 0.694233912387465, 0.6983842054621614, 0.6948414459697976, 0.6914192299303525, 0.7025135271438602, 0.6931294925112331]"
2871,"[0.700704180037844, 0.7071142015616613, 0.6865671928989995, 0.6920185907321316, 0.6958290860828881, 0.696027554890773, 0.7018124268330369, 0.6993792272818458, 0.6979894310014886, 0.7047966624725308]"
2872,"[0.6946524283347597, 0.6967006783273523, 0.6905016418683748, 0.6967910334847146, 0.7008974045574112, 0.695584447580013, 0.6964134487650306, 0.7040507763567214, 0.7009762172118285, 0.7056823598864448]"
2873,"[0.6906480094689448, 0.7044919445186506, 0.7011599052594869, 0.6917066636389225, 0.6990484947882994, 0.6989449067070871, 0.6991270325304109, 0.695822409551498, 0.7024023754413559, 0.6978488344702238]"
2874,"[0.7049725827413341, 0.6973046716526374, 0.6962563017601956, 0.7048268437197271, 0.6952988764392165, 0.69351955576204, 0.6940835226822144, 0.6994942395962083, 0.6992240968946225, 0.6958481156372912]"
2875,"[0.7053226101078489, 0.6942987522332201, 0.7018786184743211, 0.7060928151280236, 0.6940427845917504, 0.6932427362197716, 0.70239192124536, 0.6950737599975821, 0.6881036462177448, 0.70145295219855]"
2876,"[0.6947269726544392, 0.7005932136234829, 0.6993660411329812, 0.6996581835649495, 0.7032418208023332, 0.6966603825692642, 0.6934454277206378, 0.6937193947819538, 0.69175101736331, 0.7082639034058911]"
2877,"[0.6941679441116825, 0.6930456919166668, 0.7004110394770433, 0.6983855748051818, 0.6984072383669646, 0.7003259684134601, 0.6954848353962629, 0.6985314513565175, 0.6939193447567716, 0.7089111122128536]"
2878,"[0.7007696327893616, 0.6989743186036199, 0.6967354597042803, 0.6892596551684772, 0.6876699643879631, 0.7106968175586534, 0.6987241980414546, 0.7032608141774529, 0.6955598736782006, 0.6989891199255178]"
2879,"[0.6913169084047344, 0.7003559014590417, 0.7060384134076836, 0.6990821581697532, 0.7042508406621949, 0.6997404658755759, 0.6933001920185694, 0.6882481251439779, 0.694450977026522, 0.7038177135306041]"
2880,"[0.7022541662770119, 0.698336905069979, 0.6899937684809154, 0.6965344741687146, 0.6985619751082173, 0.6974213687441395, 0.7025966062100516, 0.7018668031256, 0.6923321912690569, 0.7015540086213591]"
2881,"[0.6832893637328127, 0.702256328778695, 0.7039155748929401, 0.7023593867671257, 0.6982926649625274, 0.7001275852083313, 0.695581309403866, 0.6981029760939194, 0.6973870721296983, 0.6997282305344503]"
2882,"[0.6976082418339168, 0.68377370421706, 0.694429521166264, 0.6953680772182259, 0.7059243319436169, 0.6950582404436829, 0.7015848698238636, 0.7029469459794332, 0.7050539579311419, 0.6999994358565838]"
2883,"[0.6912557802880785, 0.7006997795840236, 0.7028050959860954, 0.6939810944168023, 0.7033282350055537, 0.6977757911847975, 0.7092320515086238, 0.6863932766550738, 0.6994466403032898, 0.6965229999737103]"
2884,"[0.6965171453625227, 0.7003438303932945, 0.7017390503357525, 0.6933777205671491, 0.6953248114459767, 0.7016508984949377, 0.6951289687605393, 0.7039661236934828, 0.6961085263038593, 0.6982612204654723]"
2885,"[0.6910480228251412, 0.6909731083552497, 0.6991440071802122, 0.6921353715057484, 0.6976954841308809, 0.6998742325944258, 0.6927794306798173, 0.7063964573497961, 0.7096971717692668, 0.7026475648891051]"
2886,"[0.704152038147731, 0.6995444176559809, 0.7022338938227825, 0.6944872087534325, 0.6928353813445471, 0.6971775127569775, 0.697596821966032, 0.6957437559997782, 0.6922970024451878, 0.705229889041967]"
2887,"[0.6986073452531736, 0.6916575925050468, 0.7080943078546694, 0.6922909293331663, 0.7048979754648267, 0.6970142268579651, 0.6981810808166659, 0.698936849373615, 0.6973613307222579, 0.6943144507462142]"
2888,"[0.7068922530290104, 0.6987419812585324, 0.6941997324407326, 0.6977620388525448, 0.7061798610689094, 0.692035530847814, 0.6905974434627749, 0.6930817489938846, 0.6972078555521628, 0.7052081356455981]"
2889,"[0.6970277878220258, 0.6947930723751725, 0.7009205294161381, 0.6991843851516354, 0.695938523925129, 0.6980545451445199, 0.7056538956595567, 0.6864711659348722, 0.7005900913674047, 0.7028351421633828]"
2890,"[0.7008465184810714, 0.7031790356332859, 0.6980910707976544, 0.705638976887493, 0.6894662991574789, 0.6963545387635606, 0.6908501188853601, 0.7076899785522782, 0.6960131250574578, 0.6932754358227434]"
2891,"[0.6968824976402684, 0.7042453303919871, 0.691489303449282, 0.6961539504789048, 0.6996704613300062, 0.6909742019315692, 0.6979094540449295, 0.7013146515372737, 0.6991366288262962, 0.7038206789874845]"
2892,"[0.7004198258446477, 0.7027758819404655, 0.7023523390950381, 0.6928580731874282, 0.6952641296239009, 0.7006708984685336, 0.7027844677725916, 0.6982610706833805, 0.6902761047213507, 0.6953272535558918]"
2893,"[0.6834770243985447, 0.7044666930714887, 0.6975286275575321, 0.703638511524913, 0.6925279347190251, 0.7013755537407639, 0.6983291290991283, 0.6951592181147257, 0.7048765617628708, 0.6990182215182495]"
2894,"[0.7085733638567425, 0.6889143654292964, 0.6985516874649365, 0.7000834245020173, 0.6950948150813618, 0.7007333164662664, 0.6936975428554819, 0.706060451055345, 0.6953704753405601, 0.6944822623953683]"
2895,"[0.6999645513652832, 0.7061157139119107, 0.6919060464863103, 0.7073636880384859, 0.695853477080983, 0.7000302010823858, 0.683065025621889, 0.6951625441677021, 0.7006724506641118, 0.7015350934263405]"
2896,"[0.6931788386292226, 0.693247706878394, 0.7051469290978315, 0.702075722900593, 0.6995129163658313, 0.6914705611325562, 0.7066127644713003, 0.6941249996097324, 0.6925370850985725, 0.702600292570986]"
2897,"[0.6951611258682863, 0.7015603609175051, 0.6979367168506514, 0.6957307811291363, 0.7039087370046281, 0.6919425729539661, 0.6961371487172252, 0.696648771381805, 0.698325638681125, 0.7044371195381884]"
2898,"[0.6994504736289104, 0.6945621434578806, 0.6969371687986887, 0.7054445638818573, 0.6894564594901423, 0.691297191285437, 0.6924503485153515, 0.7005685364852762, 0.704329045673815, 0.7072258196241834]"
2899,"[0.6946512187929553, 0.7040782257803194, 0.7022052283436028, 0.7000548217076918, 0.6966896589165898, 0.6861376307081213, 0.698443867401001, 0.7014081876325378, 0.6996429733437683, 0.6979197416362777]"
2900,"[0.6932700638530034, 0.6988656327855807, 0.6962984416343843, 0.7081420658580817, 0.6933673317928403, 0.6938321362946642, 0.6996365485734881, 0.6963603552836976, 0.7004539870552261, 0.7014190614712943]"
2901,"[0.7034835279903197, 0.7029997728666442, 0.7020143006599411, 0.6932030972271332, 0.6977529629512825, 0.6970910091118978, 0.6881190500332895, 0.6968505661556286, 0.704139265032756, 0.6951228630255079]"
2902,"[0.6957485145052765, 0.6924155438948677, 0.6908732384689067, 0.6960026372852853, 0.706344402269477, 0.6987895439841796, 0.7003523320118923, 0.7019907843027585, 0.7000294849575055, 0.6989459079743356]"
2903,"[0.688254155016167, 0.6972838827092562, 0.7033374342884633, 0.6923713212610931, 0.7079577329970618, 0.7023385649891147, 0.694376198854185, 0.6996973889102273, 0.6996254143842803, 0.6962318576153097]"
2904,"[0.7016745927751709, 0.6845427493921873, 0.7118888433468614, 0.7014572276580362, 0.6931277046357996, 0.6997612771742023, 0.69663004979977, 0.7013906673529436, 0.6985607719183544, 0.6928216445726695]"
2905,"[0.7015510782876738, 0.6953495371364323, 0.7064952111190819, 0.6975444651276054, 0.6884248853719949, 0.6937164440129427, 0.7101103990918364, 0.6994781474133652, 0.6960463788353259, 0.6921400842171457]"
2906,"[0.7002876721316434, 0.6896673871084376, 0.692833748438412, 0.7066006557087865, 0.6952975729334131, 0.7058359073433638, 0.6915034125131847, 0.7035290970962141, 0.6919438850525874, 0.7045342233626163]"
2907,"[0.6933218854910006, 0.6995229997632179, 0.7026483126075583, 0.7013883272332001, 0.6961335556683111, 0.6868673785457404, 0.7010539367251862, 0.6936706512215198, 0.7013881166042182, 0.7054298156400403]"
2908,"[0.6958457229413421, 0.6911999874876952, 0.700618297280751, 0.6950036790625391, 0.6994484715430082, 0.7030655064087824, 0.7101202235964783, 0.6962584124315537, 0.6922699694309149, 0.6980403706370409]"
2909,"[0.7008690462150622, 0.707813335540866, 0.6917522051551729, 0.6947786077475301, 0.6981612561104161, 0.6951803217221694, 0.6910163127023581, 0.6980179786262405, 0.6999200076373403, 0.7045604840886476]"
2910,"[0.7004971947322589, 0.6966802740180621, 0.69659046253679, 0.696479864485564, 0.6984501300446153, 0.6982326276986536, 0.7071678440563463, 0.6899302058735673, 0.6994670796022792, 0.69859519626268]"
2911,"[0.7066089010352896, 0.696886277319771, 0.6998778654301999, 0.692516688961904, 0.7007398280131292, 0.7000163511140647, 0.6987366605015137, 0.6995460862989369, 0.7005683233261831, 0.686356987391613]"
2912,"[0.6969752911613671, 0.6923642347218567, 0.7068133235382746, 0.6914351982960132, 0.7000399767274729, 0.6962254485967774, 0.7003415598384303, 0.7005379989833771, 0.7002332435327561, 0.6963649089189995]"
2913,"[0.7012818828766191, 0.6930663702236254, 0.701893382638299, 0.7026364185537664, 0.6978010683904999, 0.6885362207245136, 0.7033782473088812, 0.7027547297237221, 0.7008352556310942, 0.6895906513601727]"
2914,"[0.696539183435859, 0.6992731573411175, 0.6996528057331259, 0.6943015343259397, 0.6960990629612493, 0.6995154008891512, 0.7026177003610289, 0.6987583427877695, 0.6942800385479311, 0.7006549689810521]"
2915,"[0.6993306032976845, 0.7005142317667876, 0.6882621178374781, 0.7021503949177293, 0.6998361721916625, 0.6996396951378668, 0.6951695088920085, 0.7029828274999584, 0.6975073481068615, 0.6963465464862031]"
2916,"[0.6930054027877478, 0.7029485030933907, 0.6886238711821562, 0.699279611729212, 0.6916716814686581, 0.6979106265173867, 0.7044517863025658, 0.6959418945248192, 0.7042072605394016, 0.7036658217883285]"
2917,"[0.7015641174925855, 0.6861324326059833, 0.7016331806020849, 0.6940616483384823, 0.7009454674863589, 0.6920855381926052, 0.705356393402641, 0.6964535641121321, 0.7050295646347758, 0.6977422855596185]"
2918,"[0.7071172752363019, 0.7033017393930755, 0.7028036411617326, 0.6961214982533784, 0.687775444689479, 0.6915051300039723, 0.6991355421927425, 0.6940455564234078, 0.7046130502962644, 0.6958111305650285]"
2919,"[0.6986159066732109, 0.7006181076013964, 0.7027627946346778, 0.699706399663878, 0.7020006128146636, 0.696967603135531, 0.7005774103850043, 0.7002463080415883, 0.687215159570248, 0.6926891643251544]"
2920,"[0.6966039153525809, 0.6920723915911603, 0.7066599031102007, 0.7015545600977897, 0.6999673055899875, 0.6939570802864414, 0.6973356341279724, 0.6926625848686483, 0.7040641843737125, 0.6962499659056814]"
2921,"[0.705561043816517, 0.6916688328179135, 0.6967112216428045, 0.6871877322390477, 0.6967348259478868, 0.6998226038583185, 0.7056719418267489, 0.704895946470193, 0.6927820056618856, 0.7006310420554605]"
2922,"[0.695861308224815, 0.6915656550834984, 0.68864334293831, 0.6948960367665206, 0.6916920953813671, 0.6987683184928439, 0.7055256286709719, 0.6961671435828001, 0.7091644510662711, 0.7078927606901535]"
2923,"[0.6968052843645961, 0.6856186061478521, 0.7003185000682899, 0.6992649016293897, 0.7035946153576706, 0.6955739004827969, 0.6937623074116285, 0.6960608734894504, 0.7047634652472254, 0.7053000497059033]"
2924,"[0.6891847161467284, 0.7055646386394538, 0.7037638155668597, 0.7013737148032567, 0.6951291203638312, 0.7038594887740952, 0.7000122546820747, 0.6976596087374782, 0.6980326064084568, 0.6871646667008113]"
2925,"[0.6813288802154364, 0.7011193828883778, 0.7021499210587795, 0.7066044862427919, 0.6926463163048552, 0.6952899403311651, 0.7103469358584256, 0.6928874533518097, 0.6919917693994873, 0.7067127644348591]"
2926,"[0.6929174419014422, 0.6989494030829031, 0.6989555414992027, 0.6948850195033118, 0.6930330384414324, 0.7007756442092943, 0.7072871258389868, 0.7013687212295987, 0.6967261497890138, 0.6968705178160783]"
2927,"[0.6962389658447476, 0.6929845542643314, 0.6981321350561548, 0.6944734377029613, 0.6894411352317775, 0.7030126146137282, 0.7065478357620371, 0.6932310303237105, 0.7028040452362377, 0.7051089081237997]"
2928,"[0.7007549871717808, 0.6946192249301304, 0.6979171540326995, 0.7044419487044683, 0.7066070821746315, 0.6974988559702266, 0.6975537694157105, 0.6951912578398539, 0.6907078407821006, 0.6953367239852437]"
2929,"[0.7024283476773958, 0.69477523290834, 0.7143500666672354, 0.6931273930845443, 0.700179471107303, 0.6906514835974984, 0.7023302996251085, 0.6922724097214508, 0.6924227380044081, 0.6993481794729]"
2930,"[0.6959618769848083, 0.7008936215882153, 0.7011919807202344, 0.7030653175985447, 0.6869932752728599, 0.7037483700961832, 0.6963985879650656, 0.7004615376453629, 0.6919531175051103, 0.7006564436313347]"
2931,"[0.703067712167593, 0.7026857515496258, 0.6913123838566513, 0.6967336984662573, 0.6942029670212917, 0.70263064117383, 0.6999044525396525, 0.6939290136435846, 0.6952779768387156, 0.7018693354677105]"
2932,"[0.6878242869196369, 0.7029007799681849, 0.6923508131665161, 0.6997299723452935, 0.6970178834205489, 0.6927111269406031, 0.7033159039103754, 0.7032251346750508, 0.7034630677699374, 0.6986866148409755]"
2933,"[0.696581721138231, 0.6894711965655901, 0.6917450498529315, 0.6975862118500931, 0.7002190867212666, 0.6970048870218526, 0.707276226680489, 0.7014751027394329, 0.700282557543694, 0.7003336117274411]"
2934,"[0.6933014970308142, 0.7031475806998019, 0.6909394771060389, 0.6946318815425985, 0.6990061858680039, 0.7083848948349672, 0.7094455491598047, 0.692734783212347, 0.6955094603364784, 0.6950602561529714]"
2935,"[0.7059915770479037, 0.7037536748505313, 0.6975065978473223, 0.7003416295176522, 0.691999245551417, 0.689103666903774, 0.7027961652970629, 0.6916283382239503, 0.6968329567718654, 0.7021389060260419]"
2936,"[0.6968521318696015, 0.6984517050219751, 0.7023188067320728, 0.6991723599828865, 0.7106548427268933, 0.6992113720795683, 0.6890408333041553, 0.692875306177544, 0.69350424642303, 0.6996571070143652]"
2937,"[0.7012169618002243, 0.7034895847741882, 0.7015689123030311, 0.7027306737739166, 0.6760511175185535, 0.6957604070552286, 0.6888228492161577, 0.69738205159027, 0.7041993630107077, 0.7091986551749503]"
2938,"[0.6953632028260006, 0.6954127399607971, 0.7013292614343035, 0.6955927541248864, 0.6972469853222547, 0.7017339445001115, 0.6953597777015205, 0.7008163525419234, 0.7032176648231476, 0.6955439667048546]"
2939,"[0.6945192201286005, 0.6924233883696147, 0.7073537439094236, 0.6905210571014637, 0.7008335951374431, 0.7043018759113966, 0.6975372028028896, 0.699347146799423, 0.6954254193963184, 0.698952626757711]"
2940,"[0.7000687938221966, 0.696883489634201, 0.7067373779308359, 0.6977888866054346, 0.6999607132803909, 0.6928249298277386, 0.7049636364754124, 0.6906590612839026, 0.6975384907365518, 0.6940606650379175]"
2941,"[0.7080228826846368, 0.7102893402947655, 0.7017893412190089, 0.699836843010519, 0.6892038877033518, 0.697087902899358, 0.6988009523520596, 0.6961873161329238, 0.6935069612841716, 0.6867087124431336]"
2942,"[0.7014762857483264, 0.6943497138017718, 0.7008571698422531, 0.7011602995649507, 0.6941175800157865, 0.6976320920415332, 0.7005474130119609, 0.6999688730468387, 0.693356828439849, 0.6986380380258497]"
2943,"[0.6948288592784937, 0.7019695965051643, 0.7053054246792758, 0.6898144403776889, 0.6989650492464724, 0.691677353910099, 0.6956992046917464, 0.7077233934583057, 0.6974244512814682, 0.6981270557113288]"
2944,"[0.7016594272930219, 0.7026775958500932, 0.708563384525619, 0.6941270061842093, 0.6947371338784031, 0.7025470615614644, 0.6945758844052363, 0.6909332006758222, 0.690233401917405, 0.7015547462761701]"
2945,"[0.6999545380003397, 0.7027609812665832, 0.6994740172698776, 0.6959003556400951, 0.6927109816270385, 0.7023971716281913, 0.6980884855774343, 0.6919162698672238, 0.6989795630606753, 0.699380440069649]"
2946,"[0.6857418313133051, 0.694035061791421, 0.6900239828131227, 0.6996054882961834, 0.6940801729125938, 0.6971839797416961, 0.7053723068377363, 0.7051035162111546, 0.7028838257581429, 0.7068349123743439]"
2947,"[0.6854005736681186, 0.7053374890740669, 0.6978693592656747, 0.702025310896286, 0.692105079367032, 0.7045780535312675, 0.6968385900660837, 0.6943420836398886, 0.6977656170361981, 0.7053920346648788]"
2948,"[0.697750627899543, 0.6870350442431843, 0.7040142183956668, 0.7038108586144417, 0.7104527542710736, 0.7033595681913212, 0.6825919612222346, 0.7015892743333076, 0.6974204241198221, 0.6944093895621065]"
2949,"[0.703242534164969, 0.6958371855509363, 0.6999837189815754, 0.6971256498193401, 0.7005252106907885, 0.7002467605248741, 0.6963762773254346, 0.6976713001501633, 0.6968806313602457, 0.6928255227754819]"
2950,"[0.6999391035577401, 0.6966814329317461, 0.7087390935572563, 0.6997505540292202, 0.6945893093448339, 0.6905778984688161, 0.6960057705919895, 0.693627146908928, 0.69622315934666, 0.7056096155558291]"
2951,"[0.6971505139431189, 0.700841376607092, 0.7014730703521697, 0.6982424245532979, 0.6993654403189722, 0.6935187403892399, 0.7008597626112921, 0.6983345683464474, 0.6957879757636373, 0.6960132246026919]"
2952,"[0.696342831914894, 0.7013615598392452, 0.6939799196577799, 0.69397671214871, 0.704489157392826, 0.697438578765875, 0.6922734788211142, 0.6884420053466588, 0.7090314442080058, 0.7041723281539618]"
2953,"[0.695272558444396, 0.7056962292613821, 0.6890028171733169, 0.7033985933261383, 0.6953962043827723, 0.7030950604276176, 0.7004321264172861, 0.6973383829973928, 0.6950874659810389, 0.6975847980340648]"
2954,"[0.7014948612858926, 0.6947718621402955, 0.6997209516397447, 0.6904075585202466, 0.7029634049893563, 0.6910303226040138, 0.6961214506845865, 0.7007474431213926, 0.701096792107824, 0.7028804673624904]"
2955,"[0.6948791479069983, 0.7042751830449299, 0.7018286193681154, 0.6941166891600884, 0.6973543156001138, 0.6985161032421054, 0.685121268529388, 0.7044866130541338, 0.6958900162951657, 0.7039510809473144]"
