,r2
844,"[0.04279745282413039, 0.03764680428923961, 0.039852561424098876, 0.033853093760490394, 0.03954149804721119, 0.04282996213358703, 0.03862652673543854, 0.036951669869535686, 0.03376171960097374, 0.03925809817122938]"
845,"[0.04303723301859641, 0.03605763304506293, 0.0353501210212932, 0.038929739460663915, 0.029801810366616333, 0.03788204512144844, 0.04001687347167093, 0.03813718940064148, 0.04719150347320911, 0.03800601847719187]"
846,"[0.037131068990021165, 0.03869247539344989, 0.04184086263161235, 0.03351285088264011, 0.0358969150549151, 0.04334974846711914, 0.03488102801154869, 0.04134282232243036, 0.03873130229180022, 0.039550517889729964]"
847,"[0.03987867707196813, 0.04132042014570658, 0.0368576590262184, 0.03567210856825864, 0.03531488928831583, 0.04822541056674845, 0.03553864079226465, 0.03438503508097679, 0.03973628716600597, 0.03788995415849472]"
848,"[0.038083375324202806, 0.03761068750486596, 0.039105160908095904, 0.037441209980961676, 0.03710769218697729, 0.03764201734940187, 0.040676180278536034, 0.04306819985584287, 0.035910205889556845, 0.038026961292160544]"
849,"[0.04411369091554518, 0.041748065438867665, 0.03520555911701506, 0.03952186130728863, 0.032004165072016755, 0.037317297765154356, 0.04109699118532695, 0.033972838670469185, 0.03877883098613577, 0.04089559080247218]"
850,"[0.03990591872187488, 0.03954976901240359, 0.03823993828190364, 0.03149696652892564, 0.034990651149079954, 0.04222406993189498, 0.03978615290975018, 0.03842929458950928, 0.03639269903141629, 0.04386013214396878]"
851,"[0.036606029237964854, 0.03412134261394151, 0.0483082030190789, 0.03979393484968341, 0.03453627878911314, 0.039712720940454305, 0.033186483755613505, 0.04335984005119797, 0.036238180223493566, 0.038169098465539175]"
852,"[0.03581605673497734, 0.03938332186158844, 0.03814336230024784, 0.03596988335938056, 0.036805130211900794, 0.04348989960527416, 0.03452641297102499, 0.03978752376572303, 0.041474183768736905, 0.03968531893254956]"
853,"[0.038616287561955565, 0.03886699501481661, 0.03604530220835911, 0.03409830256141, 0.040432562338142186, 0.04419863731260942, 0.04061672829600904, 0.039440321286521085, 0.034276216981409924, 0.03827564875573253]"
854,"[0.04539090562183434, 0.035513574270996995, 0.04103946094169586, 0.03555627362866953, 0.03659400751581254, 0.0347415648365349, 0.04032656118156075, 0.041695459086871334, 0.03562168424956136, 0.038497085461857705]"
855,"[0.03858763037810686, 0.03617205660103251, 0.03841773873023724, 0.036926858805862106, 0.03987394235468933, 0.039141441664950705, 0.0372408351913438, 0.04127113191475462, 0.03760709720041999, 0.039949961082124896]"
856,"[0.03766263092085553, 0.03862427958316683, 0.03827608397941751, 0.040336791512524894, 0.03906296626458139, 0.035103095409719676, 0.04312919908336621, 0.041034856280370735, 0.03433929945646941, 0.03700416188782085]"
857,"[0.03629900096491878, 0.03875622614560903, 0.03761720646183797, 0.03998345880252341, 0.03788336960199001, 0.035337274271065366, 0.043037264147937404, 0.03935077678851928, 0.03833261510157904, 0.038433849231707784]"
858,"[0.03275761572715452, 0.044773158316374295, 0.035542652297608, 0.046517090210640766, 0.037890225142066636, 0.04175159147354823, 0.03683832418757205, 0.03531606029435874, 0.04164146735615648, 0.030907119710939845]"
859,"[0.04054263188743512, 0.03889552795393292, 0.039083019563103116, 0.03822735124460375, 0.0361563638223259, 0.03740276196572301, 0.037722332922876745, 0.033935349747788446, 0.04148844848530964, 0.04150850706801257]"
860,"[0.040733542871492, 0.0347177802182459, 0.036629206130272984, 0.042260360188233426, 0.038348258755276476, 0.04037332814033612, 0.036524134866329105, 0.03830720692589118, 0.043261878614877625, 0.033613264672183174]"
861,"[0.03932420093451616, 0.04619467962389312, 0.03136347380729865, 0.0377628982025644, 0.03615841562930089, 0.04099186634572949, 0.03843306282340386, 0.04101853890878837, 0.03591899216311045, 0.03732877629859721]"
862,"[0.03438341754726326, 0.041262653623927226, 0.03768325980575671, 0.036285868792265585, 0.038932358015783985, 0.04169842325169537, 0.03825950983492277, 0.03651889701882094, 0.039974044168190837, 0.040120772165989305]"
863,"[0.04436226737006621, 0.03894051269170962, 0.03748865021237868, 0.03619800132370765, 0.04430188178765082, 0.03869415632343953, 0.04012896153651968, 0.03757773455685931, 0.02765390019496128, 0.039373208087101874]"
864,"[0.03470160896857333, 0.036241335055385515, 0.03606805307978944, 0.038465452164517244, 0.04078904211565959, 0.038203760594038294, 0.03535989577720344, 0.03955051179748004, 0.0395220376256904, 0.045757609962193246]"
865,"[0.03581438462910291, 0.03604769508759542, 0.03720015744249894, 0.038575849205690016, 0.034591527948637735, 0.04311260260766947, 0.03973252314585318, 0.038581877246791074, 0.04375574818634742, 0.03759409799061575]"
866,"[0.03304596358812839, 0.034161946607222604, 0.038294227331735264, 0.03772538000874759, 0.045648294854075955, 0.03623606471525487, 0.042946440878400494, 0.04004220938172032, 0.036587349706368455, 0.04005801530192199]"
867,"[0.037802006129012855, 0.045390493489176786, 0.03750373876772273, 0.035189673421224366, 0.04148682273827564, 0.03847029724204876, 0.03878003463239288, 0.04003217701924788, 0.03368734325822542, 0.036353294844723605]"
868,"[0.03393731000786704, 0.043888910290290406, 0.038503092007769024, 0.04342520528799898, 0.037073209771627424, 0.04371774688697461, 0.03183653023202582, 0.036373341144382954, 0.04079004382493279, 0.03519860971257571]"
869,"[0.03717040112439074, 0.03939141650919031, 0.037034772425245444, 0.03858008352490583, 0.03780480833220068, 0.0352472327886868, 0.041168449771925686, 0.04487024568911624, 0.03694351249555816, 0.036452947430027915]"
870,"[0.037563358468963304, 0.04221750791536405, 0.033430503613706475, 0.042847136647047535, 0.032069742635079335, 0.03846790233552422, 0.04446987730153629, 0.04181923356490591, 0.03640003250808921, 0.03502860446188749]"
871,"[0.039259744185806245, 0.036685903845619316, 0.03284983033809885, 0.03882894803649384, 0.038613590083847016, 0.038507550665050294, 0.03777562952909663, 0.037600965936959385, 0.041962646009164106, 0.0423527699578824]"
872,"[0.038224460312352715, 0.03735215656116586, 0.03828763074043995, 0.03631053844111065, 0.036821635010701126, 0.03481732224664813, 0.040528348620689214, 0.03949999900410406, 0.037930621659702735, 0.045510182292249346]"
873,"[0.035144928428318845, 0.040296062002851185, 0.043392744952177154, 0.04618178701087483, 0.04076698449799099, 0.044732265661697856, 0.03605164544028794, 0.03443285635424598, 0.0367582872265525, 0.025781040909816366]"
874,"[0.0316946411857153, 0.03652310014242799, 0.0392115828432299, 0.03906420136660593, 0.04833527166099372, 0.04109222138751889, 0.03613162690928651, 0.03928923271760998, 0.038368934019627376, 0.03453777210812159]"
875,"[0.03943081029490303, 0.037940950231734605, 0.03657490679447495, 0.036693904342705363, 0.03708887740485145, 0.038816895017261044, 0.036528219139025375, 0.03941532777410739, 0.04022657015724307, 0.04226468590376509]"
876,"[0.045620963697010075, 0.04094553956391789, 0.03511595159488534, 0.035483183647544325, 0.0377598278435336, 0.03384899935992469, 0.035916601117813696, 0.04437294267991987, 0.03483803366604954, 0.04105560790996177]"
877,"[0.03865096423153458, 0.036683023382883095, 0.04192865672667989, 0.0371666473064165, 0.037256784264055764, 0.03711622582595864, 0.03702905771314946, 0.043718220115917084, 0.034642308519902576, 0.04084783092032607]"
878,"[0.03808324571384647, 0.027625808698847676, 0.03953077235221847, 0.039109877880759925, 0.04418372437743057, 0.03783290337457823, 0.03857598032237308, 0.03828210600888504, 0.04148292739152937, 0.039974828095669324]"
879,"[0.03799199525411212, 0.03769894171197463, 0.03425840285356774, 0.040232587618527105, 0.0469816630632206, 0.038062553340387884, 0.03968220993187943, 0.035110639094768525, 0.03655946370977492, 0.0377977161542693]"
880,"[0.04183419942085398, 0.037763975990266374, 0.042908600582617584, 0.03825347738586815, 0.033703571961485435, 0.03518509959113425, 0.03747574137750931, 0.0412757134033126, 0.03704919180310928, 0.03873722557746573]"
881,"[0.037494817300738115, 0.041155806778707005, 0.03320292262676239, 0.037279450707698114, 0.04808465668951656, 0.03392357900744425, 0.03898710555682372, 0.0381278837859097, 0.04034015204903152, 0.036527671855607236]"
882,"[0.0399491693785452, 0.041087441277781744, 0.04184366378745108, 0.043084762967329326, 0.036512681041628636, 0.03355069024249757, 0.037003456729442274, 0.034785348505184666, 0.03742827591314912, 0.0393599774386747]"
883,"[0.042759274368446176, 0.045007629576099384, 0.046210444349795154, 0.030969970726148377, 0.03813694040985838, 0.032399469843447326, 0.03546806678664349, 0.03686445600914856, 0.0336709926228671, 0.04243628597640303]"
884,"[0.042061491333342915, 0.03954742759344021, 0.03772940468495789, 0.03693306123197182, 0.03832703298267681, 0.039210969435222065, 0.0389724481413628, 0.039971478017814976, 0.035850186638334725, 0.036323618313286676]"
885,"[0.040346266938295905, 0.032955098775923175, 0.041435823550814654, 0.03799070632857471, 0.04242124651342161, 0.03543241232364225, 0.03697826235464019, 0.042436220831546856, 0.03445209708337782, 0.04009819701988704]"
886,"[0.037813879463421296, 0.039153912836489724, 0.03917084217657052, 0.03843522480384054, 0.04416306611658105, 0.04005499303499338, 0.038036303736200816, 0.03668885831198487, 0.03428162594365192, 0.03718630846906401]"
887,"[0.03596875573187419, 0.038990196957663814, 0.03462287079069126, 0.040692309241377456, 0.03672188230006168, 0.04118922305244055, 0.0388257672737633, 0.04007974393036895, 0.0360598270818584, 0.041362300994926104]"
888,"[0.03507431874414302, 0.040729602196802106, 0.03526567314508, 0.038345105815140945, 0.040655939680395825, 0.03548769425193332, 0.03979171074209398, 0.034904899241543386, 0.042066300950058144, 0.04255949748132304]"
889,"[0.03917591783901109, 0.03838243495585447, 0.037558763677421725, 0.03743294366240679, 0.03915032831826459, 0.03731227162754547, 0.039353888651625146, 0.039481649909892114, 0.03993161980998583, 0.037216353138473934]"
890,"[0.040985348243672615, 0.03567032825926264, 0.033174348277854815, 0.03901746114406812, 0.03908618155392918, 0.043216392705788254, 0.037004122303612275, 0.04288045171131105, 0.03779430686743457, 0.03613985972479039]"
891,"[0.04266081144380751, 0.037928173173428004, 0.03685521140262138, 0.042260350954863246, 0.038630269046795895, 0.04317319216548632, 0.03482368933201585, 0.03571275261240836, 0.03241675415656908, 0.04007510595146957]"
892,"[0.04139755734034223, 0.036460266351956094, 0.04141401284996704, 0.030209498778998256, 0.04372232989778824, 0.03645784863550616, 0.03497921155502648, 0.03557618512440275, 0.03992543159847217, 0.044220960143595334]"
893,"[0.035753123792803376, 0.032201834699590814, 0.039752973230258726, 0.03706168286219669, 0.04192918966568826, 0.04197825279120049, 0.03558014523952591, 0.03834865028454382, 0.03892527274285573, 0.04334285299299856]"
894,"[0.03818111353561304, 0.04173603055347841, 0.04191808621549642, 0.03605606677497719, 0.03888793190667017, 0.0379057989806999, 0.03994657608409791, 0.040268874716438474, 0.03556465494632499, 0.03441386190025941]"
895,"[0.03875401322667038, 0.039453805121642205, 0.040532645598443606, 0.035744203359810434, 0.038923385824037426, 0.036645190345481415, 0.033845018876490496, 0.03961588479797251, 0.03659662062875779, 0.04449754848237697]"
896,"[0.04034879732473573, 0.03377004631050484, 0.037738825974708234, 0.043151705186855516, 0.04209695418758275, 0.0365879491851816, 0.0374365777306781, 0.03546845926765485, 0.03997673529270973, 0.037944399765845516]"
897,"[0.027589412955245085, 0.042715041353235894, 0.041847715757671655, 0.03887046890153445, 0.03922338116121726, 0.03962095350822026, 0.040913593324287456, 0.03494338536810393, 0.03782833294364163, 0.04102604962344203]"
898,"[0.04225749074998497, 0.03715594229492947, 0.03973224338481296, 0.03253589468303264, 0.04252488843266222, 0.03889571008756176, 0.036188077102004335, 0.04178147123647202, 0.033499994324188154, 0.039715941748475925]"
899,"[0.03498955248568658, 0.04020640893520644, 0.032538872124464824, 0.04559073407679759, 0.04035691441036948, 0.038634657280491314, 0.036488742555368714, 0.03841451536471163, 0.0423189747827889, 0.03536927322909633]"
900,"[0.04154587729929082, 0.033218265018767124, 0.040289038415250666, 0.03490779636756436, 0.037398247687408404, 0.04007891239899142, 0.03785482903367299, 0.043979288692698404, 0.038268359709691224, 0.037201964168400714]"
901,"[0.041143994877546275, 0.0377277971296317, 0.039291385628738684, 0.03310971488622849, 0.03762158795199666, 0.047379747807441475, 0.04047363372725288, 0.03433459925578031, 0.03719205134318082, 0.036232618996341115]"
902,"[0.042002114591908724, 0.03733402373792194, 0.04046268213803694, 0.04173110786142953, 0.03583262374246565, 0.038869432177884966, 0.039122230989648066, 0.035937296342585245, 0.037581890331850554, 0.03591051311692239]"
903,"[0.03298819573852896, 0.03487183136812744, 0.03931697298658998, 0.036998867100956345, 0.040741124029913034, 0.039245387009958055, 0.04128197207313833, 0.043209003836350846, 0.03793455960481207, 0.03757416005056191]"
904,"[0.037785111879741096, 0.03659032213385993, 0.03904161797420802, 0.03902305334335676, 0.044475465544815296, 0.03727392503218796, 0.03974143914936845, 0.03349372242040194, 0.036883475857345194, 0.04027222572616507]"
905,"[0.03942563988349257, 0.04114801214247399, 0.03912196274436819, 0.03459652436772531, 0.04108586270097325, 0.041583823153738764, 0.03972806154548725, 0.038682831524753936, 0.036800946304897275, 0.032830134619371454]"
906,"[0.03851658210696829, 0.03902776584627898, 0.03764237748060539, 0.040598556018115795, 0.03557506591101689, 0.043267977228817034, 0.0356752983270594, 0.03614970346674384, 0.037883378914647214, 0.04025680069945481]"
907,"[0.038883458946015304, 0.03631228821129384, 0.03596583738306336, 0.037586558890371324, 0.038269456828492476, 0.043681781446029966, 0.040597402152350526, 0.038148921150585324, 0.03532261729452624, 0.03983118606445868]"
908,"[0.0401987279748619, 0.037302013235101406, 0.03713809943640356, 0.03937155533615877, 0.03857525039246901, 0.04085770658939114, 0.042741495381711014, 0.033175178009951733, 0.03703643431160997, 0.03825398296274707]"
909,"[0.03955271628295054, 0.03471358265574909, 0.04478264884855199, 0.038425313108783166, 0.032966080295285916, 0.03466446309381599, 0.04142149017139196, 0.04253131324742132, 0.03858346148633218, 0.03722873019729289]"
910,"[0.03990064088603451, 0.03400717066320402, 0.03503458949874738, 0.045386233714214685, 0.0371701267170389, 0.038419964319393984, 0.04054605648086418, 0.037954063674697225, 0.03900506837843842, 0.037366303779167054]"
911,"[0.04138497067505653, 0.03643721160093427, 0.04224221081437396, 0.041751610214492474, 0.04173110627606946, 0.028885088010168647, 0.043494970465624005, 0.03289070064766042, 0.036701032529151245, 0.03930342364807293]"
912,"[0.03903352282300854, 0.038285452781072316, 0.03845481493104663, 0.04100579545096594, 0.04247847595342291, 0.03770362234953739, 0.03547508731953375, 0.038821293991518124, 0.03903931781066139, 0.03466662213284177]"
913,"[0.03777472931068282, 0.034978827552916036, 0.033106491176675634, 0.035823935659750505, 0.03743536910709455, 0.045324753890368275, 0.0376723541149121, 0.033320619874325885, 0.044824252949436816, 0.04387847346434692]"
914,"[0.03806995180713679, 0.04154693444311863, 0.03703694278005665, 0.041448740754596036, 0.04373506976127617, 0.04145081252403715, 0.034664009711351196, 0.033799185503718965, 0.03937992298402704, 0.03359627534008858]"
915,"[0.04154270513095393, 0.03193766789119867, 0.04121451035486523, 0.03833365303736824, 0.038398447882473596, 0.03681460670556358, 0.036925905036249373, 0.03905407312981868, 0.04207804814220595, 0.03814514738265484]"
916,"[0.039798069223744625, 0.03631916211482944, 0.042141999088657345, 0.03865527399417967, 0.039091672674931965, 0.038073054370070136, 0.03558925364224452, 0.040527851403613036, 0.0386167179295972, 0.035952858928671616]"
917,"[0.0438387725632291, 0.035417208883561035, 0.03337672901356825, 0.03975328694444835, 0.040851327849464214, 0.034182521082322226, 0.03682930815401586, 0.040174903728245615, 0.046403802219461276, 0.03393525206708181]"
918,"[0.035136015568251855, 0.03578552878632735, 0.04607095464932187, 0.041907442780633186, 0.039109926911544135, 0.0403550068005184, 0.035135753351014265, 0.03334608296862751, 0.04171899255663436, 0.035974663072432134]"
919,"[0.03867076982773743, 0.03285563356963772, 0.034908123269034474, 0.03911505684039562, 0.039804048811625914, 0.041261499872056295, 0.03290546165978803, 0.03910478111231652, 0.04388960592001645, 0.042285646402231314]"
920,"[0.03591772744343602, 0.03740036685820547, 0.039264325870383865, 0.031563369682023, 0.04058028859353602, 0.04192094785638145, 0.037677461716149385, 0.039452749593864356, 0.03937699664417538, 0.04147568066281537]"
921,"[0.037330307549438, 0.03681837819728784, 0.03504032124198975, 0.03905101617491791, 0.03674504088198727, 0.039585245040006045, 0.038755721966198475, 0.03948841725144314, 0.0415704363793441, 0.040216293324785046]"
922,"[0.03384309964224019, 0.03724300617352616, 0.03401762378976436, 0.038828750673802315, 0.033055827647602065, 0.040262203792167606, 0.03481428223226102, 0.0457742033783719, 0.044795387798028385, 0.0419005558529949]"
923,"[0.039524186940730344, 0.03883953826394293, 0.03633981305849243, 0.03432353944452016, 0.03510452626320382, 0.04713520413118222, 0.04020261114790169, 0.039024998503227715, 0.039349864367005494, 0.03535867657960945]"
924,"[0.03207809689166152, 0.0369189587403187, 0.036720879527047834, 0.03886709057748605, 0.04095748689738077, 0.03936223379440151, 0.03941665321319887, 0.0354187226589584, 0.04442000285345293, 0.040591582377934476]"
925,"[0.03853680506591939, 0.03738089650597265, 0.04159662210685211, 0.03959871720416119, 0.03597759299961034, 0.0340244746721694, 0.03952584873628184, 0.042374621268475465, 0.037706208615559955, 0.03786183929253806]"
926,"[0.03948351036933162, 0.03111079787618798, 0.03490814479946547, 0.03735569280626838, 0.038987645968957096, 0.03871644631139748, 0.040197713505041976, 0.04006222408723825, 0.04552810678467811, 0.038505516281943986]"
927,"[0.033616325536154124, 0.04173075494168921, 0.03269890438853118, 0.04466225576662142, 0.042374178834603926, 0.037616222886328154, 0.04331519341724965, 0.038827463428385056, 0.035249781038617756, 0.03476567974842737]"
928,"[0.04197735446132411, 0.03928067310479877, 0.041010832592604296, 0.041126670425777445, 0.03156509664916718, 0.029582020230608963, 0.03843992108385719, 0.04584351994352576, 0.032292413215603055, 0.04359808204368798]"
929,"[0.039927137141450464, 0.039643089900006534, 0.037794329699820994, 0.03349204725354582, 0.03925267187513071, 0.0365429850102158, 0.04228731711829026, 0.04652028070497427, 0.03214694584719047, 0.037534278436353374]"
930,"[0.03465925138357728, 0.03903068590677938, 0.043626410952948724, 0.03891979915688182, 0.04069940843467368, 0.04023549121441872, 0.036422914964094444, 0.03919680036814854, 0.03603227118821839, 0.03586318767411378]"
931,"[0.040271156128984464, 0.03630271015945452, 0.04317238324818995, 0.04060254541043906, 0.040367469255644495, 0.03790661838423848, 0.0364554614418473, 0.034167639853428855, 0.03683827542010798, 0.038819804319908835]"
932,"[0.040288117335894436, 0.03795837655207113, 0.03668460354979319, 0.03882459342457345, 0.034838446956674485, 0.043329011036810416, 0.04166628337633693, 0.038454958664092986, 0.03651904969482089, 0.036262188022596065]"
933,"[0.04079305054723836, 0.040795505422221656, 0.0336475316476893, 0.03812636677434167, 0.037145000055264776, 0.036379793826307294, 0.035378847001879654, 0.04004567929328107, 0.03804225585665866, 0.04449806544459045]"
934,"[0.03932142091215762, 0.03767637948357605, 0.03831138439338244, 0.04020285390903611, 0.039575922970617405, 0.03623113737933337, 0.03824267535809267, 0.04150146355153628, 0.036529598567137445, 0.03766049443382291]"
935,"[0.03267960723949648, 0.04711154151884478, 0.04141878438808311, 0.03749271784694863, 0.03704048770686952, 0.044575085737731945, 0.03606437677751706, 0.03471613024586462, 0.0334133783659567, 0.03990590485928702]"
936,"[0.037771802404531485, 0.034700379769681544, 0.03545830500713931, 0.04406245971136824, 0.038362730217674335, 0.03068652726611054, 0.042600773512997514, 0.03627737214085347, 0.04028111417615543, 0.04395593026112199]"
937,"[0.031730921307376425, 0.03784168730974724, 0.038338552461555264, 0.04182344905730617, 0.0356849706828295, 0.041878075743258525, 0.03803298292607793, 0.04106767376517262, 0.03583636674701984, 0.04191632647064858]"
938,"[0.03669489602856901, 0.039852110849224354, 0.0359545052452086, 0.04289925752732682, 0.03849665939702096, 0.0384644342963425, 0.03830350562928231, 0.03838718732188262, 0.037704973720954826, 0.03806309761364346]"
939,"[0.03953963682779238, 0.03518312918386157, 0.04011389963637313, 0.041046903245193445, 0.03212899717618911, 0.040196342549809416, 0.04103486853941374, 0.037878227589806635, 0.04256404944722003, 0.034356836723975714]"
940,"[0.03783554062963412, 0.03704126332237856, 0.043951039182911655, 0.04075678317120568, 0.040268207534052025, 0.040682308902601494, 0.03429456640410222, 0.03219349027792584, 0.03749599443246521, 0.04032506712821182]"
941,"[0.0376475678792253, 0.043044185386347245, 0.040486294398192624, 0.04095834720775027, 0.034627943712957854, 0.044431798449407034, 0.035739024188618074, 0.03172351778653071, 0.03334226009348651, 0.04256233136648668]"
942,"[0.03335270613816943, 0.04091227312665757, 0.0388966933849062, 0.04155937713686897, 0.04021156991490871, 0.03644784022183145, 0.034433405013043594, 0.042147785819306116, 0.04148922134041877, 0.0352894621302936]"
943,"[0.04399984769285825, 0.034276364949020866, 0.03878485328364634, 0.04070398385969631, 0.037377098897274696, 0.03841441627721498, 0.03802445675255117, 0.03964382574894665, 0.039680221828972795, 0.033672064098584364]"
944,"[0.03893664987020318, 0.0362036583628208, 0.03740990277965062, 0.036078378732073535, 0.04329660463504814, 0.04157733639131467, 0.04034804712984952, 0.03601631270153571, 0.041337573092700364, 0.03365283793098384]"
945,"[0.039102367960383466, 0.03749060064976961, 0.037215794975843486, 0.036900597000633084, 0.04443520763671793, 0.04213137473236883, 0.03439787019689311, 0.035996909820054546, 0.042367782561857026, 0.034985053356857754]"
946,"[0.0393676014501797, 0.0313214629206795, 0.04141137744764445, 0.04003686453763888, 0.03668447474729619, 0.04000280782802201, 0.040652276228860806, 0.035858149897947666, 0.03835340021907485, 0.04104809163346945]"
947,"[0.040741242444434, 0.03595922428081999, 0.045205380488388736, 0.041005537777302314, 0.03602469459843227, 0.03824718895472523, 0.03276083782882988, 0.04072491097827713, 0.03767316874165705, 0.03629468814849246]"
948,"[0.03804164645889263, 0.038297829064504185, 0.03788269341863004, 0.045816230706755334, 0.04380244286703261, 0.032881637065323654, 0.038779510429698294, 0.036828623499589375, 0.03448330137484168, 0.037856967495199734]"
949,"[0.03337766799263564, 0.04046907939527411, 0.041728908374774054, 0.03773741929708596, 0.040121341685269596, 0.03507904060370448, 0.039529064559589266, 0.0403698134672823, 0.039478505822569177, 0.036430953316979875]"
950,"[0.03961100566994824, 0.041362303770776765, 0.03871774593473487, 0.031644859798133806, 0.04092726086444953, 0.03879620309131604, 0.03913376299103588, 0.03745040281881329, 0.03731560037400383, 0.039496146363983575]"
951,"[0.036959839393927996, 0.03394009888984306, 0.04242668961051321, 0.037885480650122094, 0.03733609753853506, 0.0419297660618666, 0.03935093974285131, 0.035459800725706536, 0.03726339254807143, 0.0413858976463749]"
952,"[0.03800542775867766, 0.03717418296388686, 0.03711395866193723, 0.03814326852030936, 0.04002799892251785, 0.03151373632622789, 0.04021261709001289, 0.040016617975857316, 0.041767337680625904, 0.04078604358030602]"
953,"[0.03708926159219872, 0.03631286648070875, 0.04019085446310555, 0.04361162785986783, 0.03703248316895791, 0.031616881356967386, 0.040564185642922856, 0.040846492173508664, 0.038075057167850646, 0.03902629006557068]"
954,"[0.044937932693492444, 0.039327333605807646, 0.03302408727725381, 0.04245621030960567, 0.03959766371204554, 0.04015614434557979, 0.03564335924846129, 0.03275871462936797, 0.04014484698931098, 0.036257422497828706]"
955,"[0.030977312488301045, 0.04251979821778984, 0.04092770641996912, 0.04018089804287106, 0.036995037295361244, 0.04478017739324602, 0.03145872149182727, 0.0373371338295484, 0.04131913482260674, 0.038104951937191545]"
956,"[0.0387634655193001, 0.03694324429574658, 0.036036365173193086, 0.035090459103959915, 0.03750704377134506, 0.036331766009375266, 0.035570530300633174, 0.04281511597683019, 0.04014673197879304, 0.04542852457017876]"
957,"[0.04384810375203774, 0.03742671334684966, 0.03518261972496939, 0.03309058686875499, 0.04533947720842402, 0.03844034352960535, 0.04037799095246242, 0.03743497288296138, 0.0364179906282307, 0.03716484526291497]"
958,"[0.03243702701573192, 0.04193685014013393, 0.044924457156976016, 0.039915788107083516, 0.03878901831803161, 0.030295410620709395, 0.03718949131424787, 0.036670134844868474, 0.044635476762812654, 0.03738089891374574]"
959,"[0.04285560527341137, 0.040894102110293984, 0.039934136062624415, 0.032881751871097764, 0.038236082364804025, 0.041275344615168796, 0.03417108951853576, 0.04121050673514237, 0.0402355077429245, 0.033072101173596824]"
960,"[0.038221710445938806, 0.042514792067047225, 0.03939912341922969, 0.03963933092099525, 0.034913145732911044, 0.04166670421034713, 0.0367349714102444, 0.03561983203150265, 0.03291923135079733, 0.04353802069291568]"
961,"[0.03709932834699636, 0.036467929208897853, 0.03999020042038026, 0.036077503873540806, 0.04016698427277687, 0.04001251255063798, 0.0398831457982628, 0.03487050272884784, 0.038651563504313424, 0.04134819011653634]"
962,"[0.03927873247035785, 0.03836103347331821, 0.04010457917791033, 0.03858332312902579, 0.04090275990742476, 0.04133517760070382, 0.0378176981709103, 0.03227941052891148, 0.03681571313680265, 0.0388645108258856]"
963,"[0.03533293375478874, 0.039597970511139, 0.03842116493097203, 0.045109245446417146, 0.03985159657578874, 0.037109112452503146, 0.03632929019415565, 0.04072793556667953, 0.03645678752647008, 0.035167305375303215]"
964,"[0.03461630917761249, 0.04000018466440458, 0.042111292241945986, 0.037491943802518635, 0.035997841943026576, 0.042662063158875774, 0.03770187411081283, 0.03736271273236125, 0.03674306505911784, 0.04025542786698211]"
965,"[0.03774459936582919, 0.04288737715872426, 0.035616455077053355, 0.04493677280422981, 0.03965435459908062, 0.03704209099780453, 0.03865243756205139, 0.03823940447791363, 0.033302316825659095, 0.03647935690500714]"
966,"[0.04466373443904004, 0.03601550542941412, 0.034646405343551345, 0.04298170361910558, 0.03811427293238112, 0.03337018812181858, 0.04047483630262172, 0.03270697476135109, 0.03887367168002631, 0.04235766928711682]"
967,"[0.03186583835057033, 0.035844338771652495, 0.03775275524006927, 0.03350758106445917, 0.03680234912994618, 0.047969725417200904, 0.042564195870106736, 0.04253050218722121, 0.037243189285254275, 0.03834422263748327]"
968,"[0.040949953036575004, 0.04014094892054554, 0.035498310026494506, 0.03854441306079104, 0.03777358952831156, 0.039413025405077295, 0.03779459176798683, 0.03835142488434906, 0.03616882913996544, 0.04014389685731101]"
969,"[0.03697561334769628, 0.04093179185200735, 0.0384936810553852, 0.039276308323381026, 0.03719628636953809, 0.038030796965159874, 0.04223512484669145, 0.03627476992662493, 0.03564415680752331, 0.03962912181329714]"
970,"[0.0411209859223457, 0.042655288288957705, 0.037911826070711974, 0.03974870821831633, 0.03576610118988577, 0.03611964801452772, 0.0409502466213687, 0.03796294987349125, 0.03584678436727484, 0.03683259015394358]"
971,"[0.0381381309545572, 0.03997311968321826, 0.04047179897501574, 0.041506574109575145, 0.03822793486111831, 0.03827332530729444, 0.03909882865323144, 0.03550617787280319, 0.03622162331925327, 0.0373960855021237]"
972,"[0.036454235270184876, 0.03969654535820821, 0.04200808357287367, 0.03780952461005427, 0.04009527307669625, 0.03995710251318363, 0.03961439868304162, 0.029144266448666634, 0.03611769149079447, 0.04445589764127311]"
973,"[0.038782429073500824, 0.04794138097142098, 0.0315136567736346, 0.04766536985583547, 0.03723348891298284, 0.03972059078444168, 0.03538137921283635, 0.03619163959346594, 0.03456398193776611, 0.03520013683536427]"
974,"[0.036173970664223454, 0.03719364258458746, 0.04016625745385782, 0.04152568191729622, 0.03669223030852953, 0.0338902789163269, 0.039822698662269285, 0.03814374063439907, 0.039762332678328516, 0.04151882518135297]"
975,"[0.044040187716316126, 0.0357529982172754, 0.04287802113258887, 0.03584433691948419, 0.03467903925249405, 0.03288250537990545, 0.040877933738808214, 0.03676950490419362, 0.03803135777260236, 0.04285167498774867]"
976,"[0.03666042280447113, 0.03902182384359698, 0.044548290528441115, 0.03687377316003648, 0.035322017953819396, 0.03466350984998656, 0.03927221502815992, 0.040531758070569746, 0.040188065176729904, 0.037656120997893616]"
