,roc_auc
1102,"[0.696124421741249, 0.7020223152449446, 0.690620722635777, 0.702457586158843, 0.6993174920684433]"
1103,"[0.6941110850478592, 0.6990126009032841, 0.6933144473182327, 0.7071254194303168, 0.6971803334179572]"
1104,"[0.7001209294532142, 0.7013675863891938, 0.6989206980690229, 0.6948458183559967, 0.6950432296309131]"
1105,"[0.7018127848056953, 0.6929185136221244, 0.692991969309462, 0.6959808670767538, 0.7068631203581524]"
1106,"[0.6992444179799266, 0.6982244053552011, 0.6890213580479018, 0.6994043477710948, 0.7043607805135647]"
1107,"[0.6947661418971883, 0.7001757667218174, 0.7015377488032806, 0.6976408423819694, 0.696596651364782]"
1108,"[0.6996607360036228, 0.6984466286477118, 0.7006942324498362, 0.701899335067311, 0.6898761238287036]"
1109,"[0.6986529641355725, 0.7003308014212579, 0.6974681252431241, 0.6959677217647028, 0.6982615920546749]"
1110,"[0.6978208945179339, 0.6936557137088953, 0.6998102184410582, 0.6981756364408801, 0.7012897880472329]"
1111,"[0.7065198603446481, 0.7012123107662943, 0.7000818420544911, 0.6878991919653141, 0.6953268621677204]"
1112,"[0.6984271078858159, 0.6998122846901456, 0.6999855605712832, 0.6937158738809053, 0.6992168798657895]"
1113,"[0.7029169676014853, 0.6999338542282246, 0.6937896941123216, 0.6946695965781292, 0.6997416012369184]"
1114,"[0.7055142764857467, 0.6936822716339058, 0.6977368380019495, 0.6937053482447799, 0.6994810754790788]"
1115,"[0.6984363997750249, 0.704586515578376, 0.6996523150948533, 0.6916951457795382, 0.6960541638337207]"
1116,"[0.6922602999272414, 0.6970185533297942, 0.6931745536904068, 0.7048402732812327, 0.7033709311121288]"
1117,"[0.7040832529532373, 0.6940006374423885, 0.6939441429554333, 0.6998510350876387, 0.6985311885665709]"
1118,"[0.6982079083046772, 0.6950867625335966, 0.699183864138025, 0.6958893637765105, 0.7031909999703395]"
1119,"[0.6950583228715959, 0.6970880192033114, 0.7042398051562968, 0.6966076021329504, 0.6972843473886029]"
1120,"[0.696119977635155, 0.6994687718065306, 0.7040649350920679, 0.6920120420335698, 0.6994717934225937]"
1121,"[0.6979754380853994, 0.6952330536618627, 0.6962202733966427, 0.6999367488691468, 0.7010124409595708]"
1122,"[0.7026072029724021, 0.6981771683469145, 0.6979694929773711, 0.6982984409085743, 0.6935282400230675]"
1123,"[0.6931349340527218, 0.7028635202142366, 0.6995279912661574, 0.6999556795402293, 0.6953801868676551]"
1124,"[0.7015090425451022, 0.6958288880568061, 0.697362621171, 0.6959467416664117, 0.7001508571739555]"
1125,"[0.6997695676939756, 0.6947065350409111, 0.6956398365009389, 0.7010775569248097, 0.6995725678529227]"
1126,"[0.699360946568075, 0.6964163988827492, 0.6965101255354927, 0.6985473269991485, 0.6997484399070785]"
1127,"[0.6955341375069596, 0.7021052002059697, 0.697960242784955, 0.6973686158565151, 0.6978837142073562]"
1128,"[0.6974159559484985, 0.7004135929154447, 0.699679667232982, 0.6937290661273019, 0.6992305183755105]"
1129,"[0.6983213149752381, 0.696744126704736, 0.7012435934930712, 0.7031550990770224, 0.6916177676340759]"
1130,"[0.6961864543316549, 0.6983384133805755, 0.7015487851706295, 0.6968402231427995, 0.6974130179988014]"
1131,"[0.7018194073631298, 0.6916899367305138, 0.6995686983807938, 0.6977290010680812, 0.6999309787890067]"
1132,"[0.7048978168754029, 0.6981622107772107, 0.6981539811292109, 0.6925165352171107, 0.697101821886479]"
1133,"[0.6979039142692705, 0.6983286332923245, 0.701551108022696, 0.690776439214261, 0.7023818979141729]"
1134,"[0.6990956639565332, 0.7022220886093281, 0.6947295138194333, 0.697865979371096, 0.6970091887176284]"
1135,"[0.6953960770723299, 0.6928233734081426, 0.7026948266448336, 0.6998118174365487, 0.699344332057181]"
1136,"[0.6960472028306408, 0.6955084792521781, 0.7032451894372638, 0.6986126076457738, 0.6973891794741534]"
1137,"[0.6946065871288503, 0.697118942561005, 0.7103682553192673, 0.6967237671849364, 0.6915793494619858]"
1138,"[0.6956016895325846, 0.6993228890333671, 0.6991465512745546, 0.6996436435466302, 0.6971621307128592]"
1139,"[0.6973544808464698, 0.697708926412119, 0.697996859816939, 0.6992085364824042, 0.698561565847164]"
1140,"[0.6995288215681396, 0.6959175669182293, 0.7039725054762009, 0.6925183355130107, 0.699016990640964]"
1141,"[0.7035330649127981, 0.6989355785240392, 0.6881158119770167, 0.7013664232272879, 0.6989754230215198]"
1142,"[0.7022600964789417, 0.6985029775456271, 0.6958293612000238, 0.6935921073337552, 0.6996214570104393]"
1143,"[0.6945879986656434, 0.6970435142759744, 0.6962006422138785, 0.7017400655414046, 0.7017080615270181]"
1144,"[0.7031137947139643, 0.6953944629338392, 0.7003630831609515, 0.696120653508546, 0.695476518354197]"
1145,"[0.6957123204858561, 0.6952034514018434, 0.6965117003348438, 0.7060186892736368, 0.6972363898690421]"
1146,"[0.7008842253579448, 0.704826674945752, 0.6921833383575805, 0.6937210046345242, 0.6987110656673344]"
1147,"[0.6969572740657488, 0.7032633587540433, 0.6926700636694174, 0.6987739519171545, 0.6991254195769857]"
1148,"[0.706750286996931, 0.6939210368846177, 0.6933337662520583, 0.6982936652538971, 0.6989908887740462]"
1149,"[0.6972207819131295, 0.6973625877659428, 0.705395864750771, 0.6918087772987334, 0.6987660735194237]"
1150,"[0.6986821402773816, 0.6993256061461283, 0.6984165705421246, 0.6954541364309919, 0.6987636407638977]"
1151,"[0.6954832314199058, 0.7031717201959362, 0.6968868786937064, 0.6982568676326412, 0.6971428713896661]"
1152,"[0.6923740041818522, 0.7028113710507646, 0.6965346701740867, 0.6977362782346123, 0.7014116771576224]"
1153,"[0.6996501158984415, 0.7030033756280866, 0.6997313668723422, 0.694171104552465, 0.6938713816887191]"
1154,"[0.7002452082833803, 0.7019960450090917, 0.6995999156429058, 0.6902576277029873, 0.6987007514096331]"
1155,"[0.6921624560482813, 0.6989663036166561, 0.7032888273023723, 0.7006425039384796, 0.6956693019739784]"
1156,"[0.6935424521780117, 0.7043697049365646, 0.6884149276871724, 0.6997191993667601, 0.704689905466647]"
1157,"[0.6897199733436316, 0.7010130738209154, 0.6992125536851709, 0.7026335259384642, 0.6977663612904389]"
1158,"[0.6981110131855411, 0.6960685168615269, 0.7009408054040948, 0.693434116560328, 0.7024094263063332]"
1159,"[0.6936614278834528, 0.6998767249620279, 0.6970187627106165, 0.6973291020360888, 0.7020888815525104]"
1160,"[0.7059898890034711, 0.6989627856528647, 0.695688329996005, 0.6963488365158033, 0.6936940909534598]"
1161,"[0.7010232701207102, 0.6974156381037471, 0.7027442534834943, 0.6939762300126336, 0.6946879251603302]"
1162,"[0.7003289457226205, 0.6910428225420643, 0.6998460326641532, 0.6982796811234017, 0.7016363672997232]"
1163,"[0.6926193661692963, 0.6995623639141801, 0.7053792905364018, 0.694484888946962, 0.6986646830874073]"
1164,"[0.7047639885088884, 0.6973775309023, 0.7010713065048895, 0.6888942955683206, 0.6983819080510909]"
1165,"[0.6964467142935186, 0.6972146050629764, 0.701651830777356, 0.6972281497599542, 0.6975958755468891]"
1166,"[0.6946626288040341, 0.7004276976819754, 0.7006587811647217, 0.6997290506617797, 0.6951797606375292]"
1167,"[0.7019401566465728, 0.6993395676086003, 0.6991396403727761, 0.6986480862976681, 0.6917030799861694]"
1168,"[0.6992124627902497, 0.6971585481276776, 0.695768895877473, 0.6991584901103244, 0.6992926798408827]"
1169,"[0.6998540485279161, 0.6949570828168774, 0.6976958154766145, 0.696411188904134, 0.7022199749703097]"
1170,"[0.6977325959956203, 0.7022107519001466, 0.6988945159905589, 0.6987884964374051, 0.6932664585415089]"
1171,"[0.6990172940474499, 0.7003101142650916, 0.6973765946300857, 0.6956272107155906, 0.6984489490503519]"
1172,"[0.6940281276642503, 0.6995899959082732, 0.697854691375429, 0.6976108611982916, 0.7018111449153965]"
1173,"[0.6890548257591323, 0.7021501840391466, 0.6918292981890659, 0.7000004653522072, 0.7081103938257383]"
1174,"[0.6991674271078647, 0.702655258815001, 0.6943980063870354, 0.6969404408412015, 0.6976422393148022]"
1175,"[0.7002833056305399, 0.6973228434556635, 0.6896199058002319, 0.7005825311755065, 0.7030626113017624]"
1176,"[0.6998377276193698, 0.6989304079202114, 0.6999163423540451, 0.6965404302783545, 0.6948195706894079]"
1177,"[0.7036507539241292, 0.6927798044080752, 0.6923087558080675, 0.7028914075900777, 0.6991123030134925]"
1178,"[0.7014821062704996, 0.6942770856265915, 0.6941773975794062, 0.7020290131528868, 0.6986627097762208]"
1179,"[0.6956195174715911, 0.6910892982859287, 0.7006661716743305, 0.700141069406545, 0.7031200332102145]"
1180,"[0.6974803173977752, 0.6998946435293566, 0.7062744834882918, 0.6937533526750999, 0.6931326493766921]"
1181,"[0.6989147500903773, 0.6969961680492599, 0.6936897691484933, 0.7102583510744532, 0.6908008200719347]"
1182,"[0.6964911965714866, 0.70319179711947, 0.701566761942801, 0.6968655457783686, 0.6925152708857918]"
1183,"[0.7010002056927374, 0.6922860512738304, 0.7019181447962588, 0.701658973711514, 0.694232917436037]"
1184,"[0.703929899033629, 0.6976841915425276, 0.6907517601173718, 0.6937854025778614, 0.7046910850609436]"
1185,"[0.6980558346588965, 0.6952856854799294, 0.705958474694346, 0.6961707776078396, 0.6953458321398773]"
1186,"[0.6977025280822652, 0.6898890190332209, 0.7035738565016971, 0.6988498238335265, 0.7008122254876714]"
1187,"[0.7022884889341893, 0.6973173948912899, 0.6952588049387393, 0.697846211065632, 0.6977658924772909]"
1188,"[0.6995586594322637, 0.6991918591593351, 0.7009410504918924, 0.7014270541938802, 0.6897724145499058]"
1189,"[0.6950037819695947, 0.6963013945491344, 0.7024381294023604, 0.7009742480255389, 0.6959642299882649]"
1190,"[0.6984362270544033, 0.697348439716742, 0.6990049692957947, 0.700125939029066, 0.6958941309254032]"
1191,"[0.6934052787978373, 0.6955713985412696, 0.7037375491008432, 0.6959615012852438, 0.7012685168038155]"
1192,"[0.6985846815780439, 0.6955624719634613, 0.695021586959623, 0.6976971353759573, 0.7038250689554699]"
1193,"[0.7008567441226295, 0.69715479391191, 0.6984455991699854, 0.6969894407153274, 0.6976376582418942]"
1194,"[0.6934565511140277, 0.6979869117377325, 0.6965070806186375, 0.7044530115122497, 0.6984734319768809]"
1195,"[0.7025409189520356, 0.698625193533006, 0.6975651984983143, 0.7002019133091447, 0.6918213303651144]"
1196,"[0.700598817532246, 0.6996615687093735, 0.6948103569204654, 0.6997451912869961, 0.6958695502259684]"
1197,"[0.6971807809979594, 0.6949342840109592, 0.7014921713141236, 0.7010941116999925, 0.6960666606037298]"
1198,"[0.701201781163638, 0.6962957843732898, 0.6944345300754955, 0.7005783915654106, 0.6979052510092771]"
1199,"[0.697266372842293, 0.6976475600763015, 0.7066282590054399, 0.6909748382022196, 0.6986332546312582]"
1200,"[0.6990233355166903, 0.6881279208925717, 0.69626830647297, 0.702730455612368, 0.704679190319361]"
1201,"[0.698743833966013, 0.6971006647258177, 0.6943814890891937, 0.7034585102165056, 0.6972933370854825]"
1202,"[0.7002535827515133, 0.6982820376472479, 0.6989216108468452, 0.6990154399416573, 0.6941782073386151]"
1203,"[0.7045144616047413, 0.6989157226441352, 0.6958843335034169, 0.6997374330052846, 0.6920316076637261]"
1204,"[0.7017369896923796, 0.697019465069199, 0.6976717377388424, 0.6914918553497906, 0.7028446389023648]"
1205,"[0.6975648399180363, 0.6991434750317859, 0.6934419817587506, 0.701219227977608, 0.6991081075751822]"
1206,"[0.6957047874707823, 0.6938433746526717, 0.7025189683808523, 0.7016209294445159, 0.6972303159182784]"
1207,"[0.7040193466202519, 0.693998846371916, 0.692994906572338, 0.70301384703374, 0.6970688176866379]"
1208,"[0.7004564628029861, 0.7009204758090648, 0.6966543160056815, 0.6962025268429536, 0.6966319941356232]"
1209,"[0.699052928451787, 0.6959079743944663, 0.7001092929082717, 0.6956574882920432, 0.700549398400449]"
1210,"[0.6981400137481006, 0.6910471842152954, 0.6987723552091609, 0.7079982029175842, 0.6947514768849483]"
1211,"[0.6993214883130668, 0.696384518258373, 0.6952360135517236, 0.7023469048911405, 0.6976169908973568]"
1212,"[0.700466965165887, 0.6983518817695724, 0.6978702739928754, 0.6985329704151244, 0.6955643588465179]"
1213,"[0.7019219178622224, 0.6956705013724116, 0.6944825047256615, 0.7055865650597563, 0.6927728818299794]"
1214,"[0.700441914002011, 0.6973648880574738, 0.7003831786806942, 0.6991046273130803, 0.6936711301733925]"
1215,"[0.6949398889927656, 0.7032489277493065, 0.6998784711562481, 0.6966058228435323, 0.6966480510762438]"
1216,"[0.7028582303363466, 0.6982190006661374, 0.6942263939813553, 0.6955412608621493, 0.7000933542905755]"
1217,"[0.6981253288573037, 0.7031156730490645, 0.6926248901205642, 0.695107906568814, 0.7021358509259191]"
1218,"[0.6998567859146946, 0.6924507444902344, 0.7040130258007942, 0.696762514906788, 0.6970838945332283]"
1219,"[0.7050937041739448, 0.6952474730208388, 0.6948570892551106, 0.6943483366024817, 0.7006147354806896]"
1220,"[0.6976796441700402, 0.6998604902621316, 0.7014227149683274, 0.6943402929906187, 0.6973928537407019]"
1221,"[0.6940043976819545, 0.7041123477620385, 0.6996267506300958, 0.7007499244078953, 0.6922149295528573]"
1222,"[0.6993273957254917, 0.6979896473338041, 0.6964843779226113, 0.6972739364733426, 0.699764420376098]"
1223,"[0.6979657835282914, 0.692399242654327, 0.6964577963011205, 0.7011411011246886, 0.7026681430508669]"
1224,"[0.693956714998982, 0.6925684053847074, 0.7001425095971676, 0.6998980093926686, 0.7040580025661277]"
1225,"[0.6940069547568223, 0.7035752263271047, 0.7044279036549455, 0.6899264568440229, 0.6988547881816269]"
1226,"[0.6973831642502955, 0.7008583927691934, 0.7009297460638175, 0.6959688479792919, 0.6953060952268768]"
1227,"[0.7009725500670817, 0.6995861947808266, 0.6958990863105243, 0.6926545884148527, 0.7015106212835103]"
1228,"[0.6984043011280738, 0.6986417020682149, 0.7011050525829682, 0.691082875354218, 0.7010825933601909]"
1229,"[0.6995064937935204, 0.6968431490537587, 0.6973021769213791, 0.6915693191233577, 0.7052854353106893]"
1230,"[0.7003420596518986, 0.697351531329844, 0.697999099267689, 0.695148638306138, 0.70004750968279]"
1231,"[0.7014288140430119, 0.6991909361549461, 0.6990071835491231, 0.6933359588389751, 0.6976543241048699]"
1232,"[0.6943048759811945, 0.6953711503067597, 0.7037614387026145, 0.7007896464872021, 0.6966147458858302]"
1233,"[0.6978718496452714, 0.6962371974040277, 0.7020047184721643, 0.6987664785203853, 0.6957566275852495]"
1234,"[0.6948777716143262, 0.6971974141874533, 0.7013431440997138, 0.695249132365327, 0.7022549058241053]"
1235,"[0.6945494723643213, 0.7041990989204526, 0.6959576322646832, 0.6964511154563781, 0.6997870301750662]"
1236,"[0.696356732237784, 0.6992080206152932, 0.7008722110174922, 0.6954734071574266, 0.699310089840748]"
1237,"[0.7012025655475931, 0.7013583408585795, 0.6940817564035661, 0.6916282119674275, 0.7026154948040519]"
1238,"[0.7000337552807123, 0.7011062119672503, 0.6975064673671523, 0.6945610589381959, 0.6973418553071733]"
1239,"[0.703316557167078, 0.698514963811039, 0.6944323192916486, 0.6990474873334914, 0.6951844516318209]"
1240,"[0.7027011345393174, 0.695894203936315, 0.6970546863506609, 0.6963584175506259, 0.6987143956700583]"
1241,"[0.6961947753087212, 0.6969319377845247, 0.6965892736795429, 0.6991697265800412, 0.7020192206513524]"
1242,"[0.692064158076954, 0.7059429575513357, 0.7014100566712493, 0.6960677829979349, 0.6957017968311954]"
1243,"[0.6955120673251177, 0.6994458296538217, 0.6995739212785954, 0.6997177895151825, 0.6966133519630645]"
1244,"[0.7010829999312105, 0.6974149732286046, 0.6960527634373717, 0.695608877160594, 0.7002890648608269]"
1245,"[0.7009673661270098, 0.7017617778125801, 0.6905299913916679, 0.6983819911619165, 0.6986641283165462]"
1246,"[0.6957694675692911, 0.7018144766283462, 0.6985072874481394, 0.6973398045952529, 0.6977396180186961]"
1247,"[0.6933051812068222, 0.700052436754486, 0.6977782271298076, 0.7028920995951301, 0.6966432339871999]"
1248,"[0.6986860600369988, 0.6964759224502859, 0.7044410736244532, 0.6914581369458748, 0.699772089210145]"
1249,"[0.7028102458573776, 0.6999492044072357, 0.6975677922249552, 0.7002370728415483, 0.6899892028758965]"
1250,"[0.694378680365422, 0.6951562001799488, 0.7044723306716384, 0.7002854787401832, 0.6964934576605011]"
1251,"[0.7008233630245803, 0.6945448403063135, 0.6951228150715134, 0.6999446857562368, 0.7001605536908797]"
1252,"[0.696343728961307, 0.7004319263270248, 0.6980135173529454, 0.6996585145912633, 0.6964134430760829]"
1253,"[0.6962841080596089, 0.7003213696999581, 0.6997456210530899, 0.6916392177840127, 0.7013156406913098]"
1254,"[0.6973811293770045, 0.6983644678169623, 0.702193461115568, 0.6986171024431738, 0.6939461073876712]"
1255,"[0.6970265058997044, 0.695705308376412, 0.6978323295596057, 0.6984938832220144, 0.7017540225887431]"
1256,"[0.6948552095148196, 0.6961117927900883, 0.7003178144255164, 0.7012004474021024, 0.6984127514102745]"
1257,"[0.7011983722094625, 0.6941182037922783, 0.6997269166304487, 0.6979858487077581, 0.6978897939109104]"
1258,"[0.6925856594083482, 0.6982067518777424, 0.70339208612722, 0.6972867708187039, 0.6991358168328732]"
1259,"[0.6966497054843338, 0.6976851365299459, 0.6982730120292218, 0.7021089910573262, 0.6954178890049123]"
1260,"[0.6964686868768555, 0.6961008488126129, 0.6978176997320473, 0.6984311292090194, 0.7020561332231164]"
1261,"[0.6982178380670876, 0.7050482364657064, 0.6994206258312029, 0.6937032644320897, 0.6944549814143977]"
1262,"[0.6942009535870144, 0.6991473629406617, 0.6950304923032807, 0.702917336528743, 0.699482043157857]"
1263,"[0.7019231778316917, 0.693399129376119, 0.7066075161765593, 0.6906977216665676, 0.6980892930979463]"
1264,"[0.6925458131854276, 0.7070028842628805, 0.6913665797253911, 0.6989387885423899, 0.7008354309563918]"
1265,"[0.6973271820173118, 0.6956164171956677, 0.6985693748179819, 0.6973052374590402, 0.7020949329202416]"
1266,"[0.6965573332041937, 0.6962579983538121, 0.6998875361903695, 0.6991817188349163, 0.6987957722060699]"
1267,"[0.7001129121938526, 0.6944291709234965, 0.7056780765774611, 0.6965735168125673, 0.6933414121698641]"
1268,"[0.701657672692267, 0.6988937289976151, 0.6911724747510497, 0.6973786424612618, 0.7018837560859994]"
1269,"[0.7008187009646236, 0.6912730298979981, 0.700851329339232, 0.6973207466590653, 0.6999461873329955]"
1270,"[0.7009885452443082, 0.6979268782799859, 0.6925889261915901, 0.6991497473293438, 0.7000176381399192]"
1271,"[0.7070993109383792, 0.6987880777663127, 0.6946198286930291, 0.6940144646673935, 0.6966224426682006]"
1272,"[0.6949569914532255, 0.6980384880439391, 0.6944909839448409, 0.6971218865870473, 0.705347622506503]"
1273,"[0.6937550689763151, 0.7041955269726768, 0.7027604317723606, 0.6962295637252229, 0.6937660411045683]"
1274,"[0.6974555340693016, 0.7013133087324241, 0.6934581023503094, 0.6950364949885416, 0.7029785003548807]"
1275,"[0.6948252167148301, 0.6984689065004157, 0.6964355043424026, 0.7005064029735916, 0.7004811834658301]"
1276,"[0.7055068593449401, 0.7012285412793899, 0.696799868920239, 0.6942959760652744, 0.6926498683837192]"
1277,"[0.6962987198049543, 0.6923781255544281, 0.6999447182188113, 0.6997145921533907, 0.702384380125076]"
1278,"[0.7018881800181955, 0.6910259134925254, 0.7010032308150894, 0.6977858560302772, 0.6989576356122296]"
1279,"[0.6973866213650868, 0.6961224488457567, 0.703403096599, 0.698892110664323, 0.6947891539814162]"
1280,"[0.6981653201625853, 0.6994699665501313, 0.6956904370597458, 0.696429635497474, 0.7011320855635094]"
1281,"[0.6974243152680586, 0.7023646985850518, 0.6900005791811781, 0.7022478908767028, 0.6990611098467141]"
1282,"[0.6992390937818136, 0.6999331837050244, 0.6973518309424822, 0.6937288380156225, 0.7002737590729532]"
1283,"[0.6998887219258896, 0.6943252369733626, 0.6990842548777148, 0.6987818814078074, 0.6988099520074439]"
1284,"[0.7006528540934306, 0.6974895527447418, 0.6973546617717022, 0.6949682053535408, 0.7002888349957719]"
1285,"[0.7018861099334923, 0.697870265468979, 0.699426207986046, 0.6953316051947686, 0.6963591791356321]"
1286,"[0.6999607833892569, 0.6974818397706586, 0.697084541228401, 0.6988289037003962, 0.6973227841789363]"
1287,"[0.695750981246617, 0.6981646107636981, 0.7000931856988415, 0.6997733454460145, 0.6969017666270488]"
1288,"[0.6978474397603877, 0.6963895127452049, 0.6982458488129757, 0.7009611207352434, 0.6972157331577041]"
1289,"[0.6983680539293811, 0.7030797808470719, 0.6937481408418296, 0.6966323693317167, 0.6986894729210934]"
1290,"[0.697328880678492, 0.6998876462172294, 0.6958654802429294, 0.6967529878288956, 0.7007215833539239]"
1291,"[0.6991891403857008, 0.6980457575519088, 0.6986436275939167, 0.6982370190649617, 0.6967623632979452]"
1292,"[0.7015016540247163, 0.6922698534405046, 0.7063415864033877, 0.6964250928797835, 0.6937895305859075]"
1293,"[0.700310559605574, 0.6952128819141692, 0.6983691203570106, 0.6989233541375443, 0.6979351205286284]"
1294,"[0.699352221869344, 0.7001820316129641, 0.6962178952763888, 0.7011750900660882, 0.6938578373287025]"
1295,"[0.7005656233205487, 0.703792113759673, 0.6969634984242419, 0.6975192348052842, 0.6921367964178227]"
1296,"[0.6933568303755755, 0.7013413439439383, 0.7042805284420149, 0.6957503202885342, 0.6961512694584426]"
1297,"[0.698866628630197, 0.70133693433006, 0.700091098052983, 0.6960070398898115, 0.6945137631323919]"
1298,"[0.698442093183508, 0.7053611111612357, 0.6959485099986134, 0.69759407328656, 0.6937661549923719]"
1299,"[0.6953154611299436, 0.6992859067099411, 0.691756197174794, 0.6989736052932806, 0.705013561587723]"
1300,"[0.7030478755892238, 0.696943759769366, 0.6985627331360891, 0.6915785501211648, 0.7002555008869044]"
1301,"[0.6986880342395585, 0.6944902607904748, 0.7028179358331179, 0.6987084493111075, 0.6952621844092742]"
1302,"[0.6916508721872417, 0.7017849549526203, 0.6995632470353597, 0.6951135630492653, 0.7020581092785063]"
1303,"[0.6958986857674886, 0.6879490328073912, 0.705036536464271, 0.7048396785169022, 0.697636433939686]"
1304,"[0.6961426990941242, 0.6937586541647599, 0.6977774093722369, 0.6995443218591332, 0.7029991258362769]"
1305,"[0.6986589554179652, 0.6937613112382887, 0.7004444620612483, 0.7000095016273981, 0.6978358963622501]"
1306,"[0.6978925417349372, 0.6971239015506059, 0.7001482231958248, 0.6992568284004801, 0.6966993964647303]"
1307,"[0.6978863543931482, 0.6976078455403414, 0.698475229762262, 0.7014669325593956, 0.6954032971527222]"
1308,"[0.7004879717055579, 0.695947097345914, 0.6922152023665713, 0.6981653432992732, 0.7041090208714289]"
1309,"[0.6973058127175322, 0.701831150330134, 0.6947679059989341, 0.7001192837074658, 0.6967947391741869]"
1310,"[0.700174509582918, 0.6973033355657273, 0.696024960274965, 0.7002387376677701, 0.6964500818964295]"
1311,"[0.6958913361932744, 0.695401722194826, 0.6952449960386321, 0.7019068135855301, 0.7026577219309779]"
1312,"[0.7004098045542749, 0.695919761442328, 0.6957738304383293, 0.6999758940476247, 0.6987441390688346]"
1313,"[0.6951045427708976, 0.70355842741243, 0.694559561866981, 0.6969759002874658, 0.7007854404654703]"
1314,"[0.698037453927969, 0.6983873095047786, 0.6972011580730849, 0.6972124280308818, 0.7000078183995415]"
1315,"[0.6982517242725205, 0.6963113552548562, 0.6984967849765711, 0.7018303408645511, 0.6952353712973923]"
1316,"[0.7013651076599682, 0.6981773009990077, 0.6969939065125758, 0.7032835202108536, 0.6910076991678709]"
1317,"[0.6948607152605824, 0.6969022534440177, 0.6947649717179566, 0.7036112810665178, 0.700679987693036]"
1318,"[0.7057929475402951, 0.6957575603001058, 0.6985797804681341, 0.6938271816903647, 0.6963674463826224]"
1319,"[0.6960422220376112, 0.7008710207991928, 0.695369726279162, 0.6916840165066263, 0.7067076351792632]"
1320,"[0.7001166795354513, 0.6942111446846644, 0.6981305100375576, 0.7019924448519076, 0.6957102899724718]"
1321,"[0.6952876377516513, 0.7002200722813814, 0.7002810527598655, 0.704256399398702, 0.690857500441937]"
1322,"[0.6950375496571045, 0.6961278602580172, 0.6953672152500907, 0.70709642478204, 0.6975089867459086]"
1323,"[0.6975824281459684, 0.689559824079585, 0.7020518911007434, 0.7008264245620477, 0.7005627633083843]"
1324,"[0.7013524211716055, 0.6946737475006135, 0.6990170868239849, 0.7013865751950301, 0.6942716958556592]"
1325,"[0.7032952795480341, 0.696882213469572, 0.6981456329317886, 0.6940798705465703, 0.698143874527227]"
1326,"[0.698640998024887, 0.6998908207378006, 0.6949771291307059, 0.7030553919983951, 0.6938766708890374]"
1327,"[0.7000709542757608, 0.6985547188051424, 0.7031309375096688, 0.6975874442895165, 0.6910799908187983]"
1328,"[0.7071622659030591, 0.6977863923004293, 0.699187324931679, 0.6941666210940822, 0.6922568784027724]"
1329,"[0.7008982114540157, 0.6939404048351494, 0.6951620224703171, 0.6994336831148283, 0.7013563016144087]"
1330,"[0.699733148637536, 0.6990504116433356, 0.6987678695955684, 0.6974747902315614, 0.695778123051234]"
1331,"[0.6982955191031935, 0.7032278039605597, 0.6980183764404572, 0.6948313127798293, 0.6965431783383916]"
1332,"[0.698243589821804, 0.6971404385661081, 0.70515442672452, 0.6925394424233632, 0.6971060839884106]"
1333,"[0.6964017598927075, 0.6993044242657712, 0.7011407241731318, 0.6964214727354494, 0.6973224824384513]"
1334,"[0.6909190647076865, 0.7041990561759268, 0.701860370895403, 0.6954028054788021, 0.6982309658477213]"
1335,"[0.698129468237005, 0.6976873010214242, 0.6997655587654439, 0.6966003133756615, 0.6977659814012063]"
1336,"[0.6999551240542603, 0.6974131025733961, 0.6974455647275705, 0.6963997192939548, 0.6990813566590872]"
1337,"[0.6956166478299222, 0.6973861651573167, 0.6986108100863255, 0.6953512560938907, 0.7031241261955451]"
1338,"[0.695565946605415, 0.7014548095109281, 0.7031951430842557, 0.6951935829934299, 0.6954206476406914]"
1339,"[0.6991635977300075, 0.7016390214146291, 0.6959425393325973, 0.6929990918477694, 0.7008656110383125]"
1340,"[0.6927745927976853, 0.697403921425312, 0.6979222734503592, 0.7002442517517983, 0.7021389939811759]"
1341,"[0.704609182614819, 0.696023651622292, 0.6949682021477754, 0.695499644504086, 0.6992414249291823]"
1342,"[0.7012751981194874, 0.698535770782601, 0.6982069053814512, 0.69597318500528, 0.6965467090763185]"
1343,"[0.7020365855425185, 0.6994506626170139, 0.7005483319569392, 0.6985243334475443, 0.6903208999615148]"
1344,"[0.6975849207029834, 0.6998844325561318, 0.7030684419167619, 0.6951377553320887, 0.6947040512078071]"
1345,"[0.6946871390872235, 0.695060828851181, 0.6975385632392048, 0.7023562943390096, 0.7013882043513329]"
1346,"[0.6972415068871649, 0.6989147868995873, 0.6974968845826649, 0.6989535566490809, 0.697977589601543]"
1347,"[0.6942721121846231, 0.7028281363847015, 0.6966993537681659, 0.6982495176611274, 0.6985821756618432]"
1348,"[0.6973740221882282, 0.7013912300621155, 0.6956534123620717, 0.7006199305192007, 0.6959015887424511]"
1349,"[0.6974445012818149, 0.698061079549573, 0.6973360453417909, 0.6969920814403487, 0.7009695823893631]"
1350,"[0.6993774196651856, 0.6916656499640674, 0.7055537937061122, 0.694723750638208, 0.699167922985739]"
1351,"[0.6995590166064125, 0.6941280056435887, 0.693096622480046, 0.7026029171259123, 0.7009461743933243]"
1352,"[0.7004781711029797, 0.6990635333929209, 0.6965530526925388, 0.6951694073003004, 0.6990990012387326]"
1353,"[0.6968157841986322, 0.7012952577354038, 0.6975875506228091, 0.6993006479606644, 0.6955792275483149]"
