,roc_auc
292,"[0.6707367021909855, 0.6659369443432792, 0.6793009062340127, 0.6866298906018197, 0.6814979180894072, 0.670303508023157, 0.6667168037997454, 0.6697745753046896, 0.6766986190949054, 0.6723409028504287]"
293,"[0.6737670225886665, 0.6757360395440231, 0.6739076135511651, 0.6633953469210662, 0.6681655004344078, 0.674962001229832, 0.6809084540930833, 0.6786454448959803, 0.6723946944293786, 0.6784458555619841]"
294,"[0.6767661537552933, 0.6796531467369895, 0.6681965830398285, 0.6752413640933801, 0.6599797876183908, 0.6695330173446621, 0.6753688121725702, 0.6777021356064407, 0.6800205842819058, 0.6769524541361135]"
295,"[0.6760477954279462, 0.6646729185491473, 0.6717113451010949, 0.6851051481039202, 0.6718355197580433, 0.6724054629845149, 0.678674645112826, 0.6742651267814884, 0.6676936230324059, 0.6777663583841484]"
296,"[0.6690565778456109, 0.6663702418992705, 0.66272719509155, 0.6739981386251592, 0.6803877827434672, 0.6803843682008022, 0.6737008414593924, 0.6725903682374778, 0.6722454194431191, 0.688831221961613]"
297,"[0.6777518576765936, 0.6670961987904854, 0.6821043662105015, 0.6689225181441624, 0.6693389029240352, 0.6748737961793723, 0.6766915411361301, 0.6776821367402457, 0.6789598234011536, 0.6672271661847553]"
298,"[0.6705342107452933, 0.6680765003326101, 0.6736685094465777, 0.6740219862993493, 0.6777739310082769, 0.6787255521797978, 0.6713106898112983, 0.6793561233531835, 0.6736758627934805, 0.6733923993818975]"
299,"[0.6716507933898788, 0.6766768167537486, 0.6807046018001776, 0.672671450703711, 0.6780071061391206, 0.6728291917562624, 0.673560937888669, 0.6668028643777534, 0.6733177330253792, 0.6742527284982811]"
300,"[0.6802923621712255, 0.6767909782445318, 0.6843585823216963, 0.6751998399260845, 0.6714653958470446, 0.6722979389740408, 0.6679497266340461, 0.6633751226374273, 0.6711421048052567, 0.6772177180665969]"
301,"[0.678998388121199, 0.6693661594842724, 0.6788937524246429, 0.67446017131572, 0.6733125733973755, 0.6717542425404858, 0.6698832336625451, 0.6747003145317902, 0.6730759634789819, 0.676089540548805]"
302,"[0.676123538058988, 0.671043735732966, 0.6711787526173137, 0.6665467753050229, 0.6743830649142835, 0.6858163020912453, 0.6788368956695378, 0.6717278825540312, 0.6713256624775154, 0.6737302610467222]"
303,"[0.6831554335679562, 0.6709406026074041, 0.677033120115471, 0.6770344823247236, 0.6772288696720165, 0.6697456169787013, 0.6724026220611296, 0.667989082619677, 0.6718702804051347, 0.6723586731618861]"
304,"[0.6825510315382982, 0.6790178119240848, 0.6621585897288008, 0.6593563967875389, 0.6746390169556562, 0.6798075020522601, 0.6745884660002096, 0.6710760610966373, 0.6755498933196737, 0.6815384851303026]"
305,"[0.6714758558230329, 0.6710264014179783, 0.6757434052210014, 0.674917911013349, 0.6733174247915912, 0.6713136253810276, 0.6691607896861103, 0.6779242130961127, 0.6810035223900912, 0.6738442767378496]"
306,"[0.6713669082003565, 0.66614393670249, 0.6709174471994838, 0.6693783154487294, 0.6735013836843553, 0.674631235298232, 0.6759832610791523, 0.6828636325909004, 0.6849626773415481, 0.6696533874870313]"
307,"[0.6714042317911744, 0.6700051580650513, 0.6740646901736889, 0.669687137426213, 0.673604870986349, 0.6783434952841214, 0.672084826127416, 0.6813215423937543, 0.677358798252346, 0.6722635922809808]"
308,"[0.6870308517656406, 0.6717443260572173, 0.6711609906042869, 0.6636075018631741, 0.6669202771198569, 0.6787945504293428, 0.6754014276744936, 0.6754392138788977, 0.6733509592146275, 0.6761867164905518]"
309,"[0.6803926153080343, 0.6739856112465198, 0.6752810190919762, 0.6827596865009032, 0.6730879270919212, 0.6769455174859839, 0.6765520856736315, 0.6681673466379244, 0.6678543945848456, 0.6664028947988537]"
310,"[0.6697653286235873, 0.6726406726933251, 0.6690337184154926, 0.6694278433012189, 0.671767241171152, 0.6728415304498175, 0.6791089918718879, 0.6788199538591057, 0.6738614172581444, 0.6831083063653244]"
311,"[0.6742555773356034, 0.6766320920795308, 0.6780313394146534, 0.6731029107809308, 0.6654471216921257, 0.6814152772743748, 0.6663998111048008, 0.6696246046346395, 0.6753023929656816, 0.6796924686589089]"
312,"[0.6693031604698417, 0.6745557098845681, 0.6788028793061277, 0.6700996904642025, 0.6683002017092811, 0.6864267822276966, 0.6755482880204821, 0.6642300477453152, 0.6776062028438499, 0.6751159614140128]"
313,"[0.6846391536904732, 0.6710440630367989, 0.6758904873302348, 0.6638865374405466, 0.6764666383237583, 0.6674317822110029, 0.6718311740093024, 0.6787835744049213, 0.6707711424105611, 0.6796744419542157]"
314,"[0.6728335252235024, 0.6735056758239171, 0.6836503609493789, 0.6798204853423767, 0.6655481840206721, 0.6712227494103941, 0.6730530160490797, 0.6804139786907122, 0.67499507905984, 0.6650221993709396]"
315,"[0.6699472921605648, 0.6689989037458406, 0.6815731577971098, 0.6728089199995638, 0.6794752440167745, 0.6738955018264134, 0.672757792676701, 0.6769105236945027, 0.6701884505022307, 0.6736617603583801]"
316,"[0.6748371958190518, 0.6795847645945916, 0.6660159514805983, 0.6712569537159272, 0.6702469561502141, 0.6790458964716943, 0.6669274099088671, 0.6762380678006938, 0.6798167971749246, 0.6766022526418306]"
317,"[0.6754062000889878, 0.6767396083762944, 0.6670842429443568, 0.6699909168508, 0.6794362690285298, 0.6819784567633012, 0.6682384004221497, 0.6766556814826123, 0.6721699863071259, 0.6725779707670719]"
318,"[0.6755172971742922, 0.6711620482519141, 0.6721231174604761, 0.680830493176408, 0.6855475853798023, 0.6705559330603338, 0.682388833036482, 0.6619619776864661, 0.661358801079855, 0.6798404107711632]"
319,"[0.6774842103387386, 0.6756390681406789, 0.6726465768310004, 0.6738427100731335, 0.6717183254725165, 0.6706669158706424, 0.6705831505173241, 0.677516933129824, 0.670645277305489, 0.6796600019117118]"
320,"[0.6718185566334, 0.6784497936203379, 0.6740797127067244, 0.6785375061088258, 0.6698825849378938, 0.6665668382858217, 0.6695374711806794, 0.6787631591326511, 0.6827732225507739, 0.6700979869917439]"
321,"[0.673907341911941, 0.672345809193784, 0.6719047050329249, 0.6756236795131998, 0.6703457882270415, 0.6780979192516099, 0.6677507849986841, 0.6741862975656957, 0.6706557087036283, 0.6855065790644231]"
322,"[0.6766735568101114, 0.680164535401482, 0.6779637348928662, 0.6763192797318045, 0.6756932809469229, 0.6644742610118858, 0.6728101721354659, 0.6806819214172156, 0.6669125401183716, 0.6684316976904124]"
323,"[0.6731196910655531, 0.6752715469675109, 0.6709955413371361, 0.6725215603367245, 0.668863566308501, 0.6785911590271035, 0.6811336247865654, 0.6761146288691042, 0.6675913265884174, 0.6760065113240213]"
324,"[0.6732305113491709, 0.6831707949383694, 0.6712122154726112, 0.6788860807049109, 0.6778073329676783, 0.6778228000440816, 0.6691431391512469, 0.6640079535427826, 0.6735877191035959, 0.671927026037524]"
325,"[0.6689979106309148, 0.6809696914084661, 0.6697973800295989, 0.6690547982035713, 0.6833911964619246, 0.6732063051657993, 0.6724671510718887, 0.6723444840833034, 0.6790824815772336, 0.6713248571889361]"
326,"[0.6763022001867761, 0.6670476294380857, 0.6724078621618184, 0.6723317867850239, 0.672667544356665, 0.6748166092309063, 0.6785797465977124, 0.6742577229223479, 0.6785925113455173, 0.673056444767993]"
327,"[0.6691007042566351, 0.6689106516927534, 0.6774810880548119, 0.6716794718530908, 0.6750166897342709, 0.6780806845158602, 0.6788784021770335, 0.675148831639668, 0.6658084017655905, 0.6798623588892777]"
328,"[0.6720159379440785, 0.6732973725648963, 0.6683782475347776, 0.6812657483465434, 0.6683787277555419, 0.6802017314082502, 0.6777034974903395, 0.679495374341129, 0.6667908676923507, 0.6725135060542697]"
329,"[0.6697970191117557, 0.6678005362662442, 0.6777723695831295, 0.6742021229820027, 0.6715957696646336, 0.6737798956506698, 0.6726002150385512, 0.6752177895119074, 0.6748262740744767, 0.6826134649107773]"
330,"[0.6694317228894171, 0.6763090868809336, 0.6744153306904751, 0.6818820975670118, 0.6708430402738915, 0.6721856612765025, 0.6660782114489264, 0.6857257270046223, 0.6713105015911959, 0.6720215294234371]"
331,"[0.6753218037747195, 0.6762245596689358, 0.6716621037782389, 0.6832932374615832, 0.6700020556392177, 0.6784190162304597, 0.668269614307745, 0.6713522956557765, 0.6819471370364367, 0.6642043027431013]"
332,"[0.6712712382120355, 0.6758694430116859, 0.6780306071862943, 0.6696834276079933, 0.6814003103682384, 0.664299003556861, 0.6752500090971156, 0.664675045292786, 0.6743245089068515, 0.6850099796273496]"
333,"[0.6736582103083125, 0.6788198197651388, 0.675674611620553, 0.6750895647948106, 0.666060631446836, 0.6737803417316088, 0.6722074671807453, 0.6735774929047191, 0.6793804077173811, 0.6718784907099306]"
334,"[0.6803415795321757, 0.6806432782667663, 0.6836545549978528, 0.6638486723371572, 0.6786520556347949, 0.6801990392738022, 0.6722204649319132, 0.6655022231782802, 0.6718743662872562, 0.6631932864013846]"
335,"[0.6726408992400446, 0.6778454909276085, 0.6746090031393505, 0.6751928799860485, 0.6705383024000304, 0.6750538782167452, 0.6674551073930002, 0.6675350093802025, 0.6806976018293863, 0.6782377797046454]"
336,"[0.6763626310846526, 0.6781480226893178, 0.6762755853942253, 0.6684881821431908, 0.6745659202792743, 0.6697021355981295, 0.6726267705671924, 0.6733385925156756, 0.6689241892932277, 0.6815425276565618]"
337,"[0.6761822078893578, 0.6750539071187738, 0.6736233094508542, 0.6812778371960819, 0.6709704133593941, 0.6680169851398247, 0.65821014302383, 0.6735283213755132, 0.6857886119809506, 0.6779242311607138]"
338,"[0.6759084900370474, 0.6756826946759324, 0.6745695545104771, 0.6690088794061754, 0.678421785687075, 0.673077350722327, 0.6684916029995774, 0.6773923779607327, 0.6787586585672704, 0.6692029599537037]"
339,"[0.6666395532364212, 0.6821931139682695, 0.6775730238096435, 0.6795252261261889, 0.672990515378441, 0.6830793787713461, 0.6746200613235619, 0.6626632375670506, 0.6724795474279239, 0.6678463626687775]"
340,"[0.6778919523916842, 0.676332115455253, 0.6729720520809359, 0.6635705892757667, 0.6740919741591976, 0.6688214191151579, 0.67901051105473, 0.6736830516189155, 0.6847503843275419, 0.6688679482247117]"
341,"[0.6741564176323532, 0.6727918307407386, 0.6704394699327955, 0.6750636424986196, 0.6715956058676488, 0.6696687616248083, 0.6815344431576082, 0.6761071852060763, 0.6762983161487932, 0.6726695515094558]"
342,"[0.6749559880454382, 0.6703301504750241, 0.66823713306429, 0.6824601955290512, 0.6761624642668328, 0.6736947494372615, 0.6668330934522555, 0.6810659938596103, 0.6766082538077419, 0.669924804598669]"
343,"[0.6763891395339897, 0.6775383198996986, 0.6784080386276469, 0.6791971049045209, 0.6786201570528473, 0.6624615706706948, 0.6754258504922074, 0.6727700241776848, 0.6680344268254799, 0.6708550684308965]"
344,"[0.6779595473094443, 0.677722259725602, 0.6737356140335945, 0.6754904681945599, 0.6642646946583151, 0.6693413111657646, 0.6741786316493366, 0.6826616517936013, 0.6762782404251534, 0.6685430268559365]"
345,"[0.6732850391154563, 0.6787315864761864, 0.67505048031375, 0.6779653111544175, 0.6740545140115579, 0.6695331806128443, 0.6675050438778474, 0.6701502426956659, 0.667324424352384, 0.6862057448908305]"
346,"[0.6724383109822399, 0.6808592134444748, 0.6679265221092859, 0.6722360685560483, 0.6778434122549385, 0.6689810295613318, 0.6699063504501014, 0.6808706124845817, 0.6698316924448217, 0.6789486449934353]"
347,"[0.6748495235582598, 0.679335111898263, 0.6739727604573299, 0.6724617666084166, 0.6811925907150417, 0.6693302928456817, 0.6788912511288944, 0.6673391629058878, 0.6718062973159369, 0.6710074281987435]"
348,"[0.6716007066253438, 0.6774610692750097, 0.6777238894368289, 0.6803838872948188, 0.6774630310834671, 0.6682023326684726, 0.6727491959902998, 0.669538112905406, 0.6714488627472904, 0.6733740106945735]"
349,"[0.6811586731538153, 0.6797680473800088, 0.6680468433959514, 0.6751593943805682, 0.6713430650455638, 0.6727734597571028, 0.6765882594158775, 0.6754138071810052, 0.6694558296804106, 0.6701933722782841]"
350,"[0.6656258552824621, 0.6685131202657835, 0.6744266996335772, 0.6792626517730539, 0.6767645207399796, 0.6769132394435591, 0.6669727408708173, 0.6803993798033946, 0.6757386825610827, 0.6755131668625377]"
351,"[0.6739331354785244, 0.6677220544141834, 0.6737913802866162, 0.6803351253125667, 0.6701904717364029, 0.6665801287564804, 0.6804308686087208, 0.6769470700314386, 0.6781645568227358, 0.6724347886709617]"
352,"[0.6784337329100165, 0.6807132118526352, 0.6714455572477018, 0.6712317328088858, 0.6710961977203918, 0.673079311049879, 0.6728422338453521, 0.671244087217702, 0.6731152254935499, 0.6769059525733282]"
353,"[0.6714915559236392, 0.6664136164484697, 0.6715852166154708, 0.6742657404659848, 0.6726577960596691, 0.6803764114401727, 0.6792669447459417, 0.6683399461245456, 0.677477007282443, 0.6782344253211642]"
354,"[0.6707779066410383, 0.67407369047678, 0.6698909691496848, 0.6869050686012174, 0.6605971517637863, 0.6694316211722269, 0.6722294944185502, 0.6755662419777823, 0.6831194277105159, 0.6776597921653369]"
355,"[0.6737302864070284, 0.6780087027005569, 0.6676556508213367, 0.6738721239445825, 0.6778995108892933, 0.6797596753639223, 0.6673953525650705, 0.6764134909609714, 0.6766968416681487, 0.6683136147783927]"
356,"[0.6761868666678427, 0.6627843634049627, 0.6713100611699109, 0.6881117789324736, 0.6765170794608105, 0.6739080497074423, 0.6640045780609368, 0.673434681167335, 0.677797038204491, 0.6763615856896911]"
357,"[0.6731504749388162, 0.6648796840723136, 0.6733622696719498, 0.6748152742736568, 0.6777631303866785, 0.6631284057103849, 0.6794030035695495, 0.6843906491889278, 0.6766914417414918, 0.6725115075953046]"
358,"[0.6714323549579495, 0.6819878038562907, 0.6748206415367888, 0.6697485496458794, 0.6758863503064363, 0.6713277334600857, 0.6744480044448391, 0.6751231113687279, 0.6769561422146599, 0.6684133182567835]"
359,"[0.6693743772431251, 0.668524233603184, 0.6721378566661004, 0.6690939445336607, 0.6735497257320594, 0.6734753128228165, 0.6777548810435813, 0.6715185092435111, 0.6749632752135242, 0.6900146984246663]"
360,"[0.6667136761058258, 0.675069336827569, 0.6695003901563865, 0.6712301373732228, 0.6734310825518803, 0.6732323869577767, 0.6841283072681533, 0.6827397844388556, 0.6676723519564122, 0.6760549992281888]"
361,"[0.6648304298605688, 0.6710487736799866, 0.6762511437123904, 0.6779222601122025, 0.6726240182278099, 0.6667845071622277, 0.6729609653686064, 0.6870630162313439, 0.673592216707984, 0.6770530750037211]"
362,"[0.6751933763138227, 0.6732973378729841, 0.6734128818580616, 0.6634129935710548, 0.6728637530781669, 0.672378538996101, 0.6743171083199204, 0.681718405967399, 0.6769738580338085, 0.6765568743833719]"
363,"[0.6685607479955605, 0.6799360619228715, 0.6659220451831692, 0.6801684294295403, 0.6798249081147673, 0.6785500008256734, 0.6687854051020339, 0.6754778262962486, 0.6709986580406025, 0.672371585121746]"
364,"[0.6740529123490514, 0.6693819028230559, 0.6724423836716618, 0.6685149437326727, 0.6733445621157372, 0.6721698715461302, 0.6693751969810341, 0.6791918335670785, 0.6833277470225396, 0.6783227976242807]"
365,"[0.6669669576578497, 0.6800834187879056, 0.6810825620413757, 0.6739285438841189, 0.6697754326178184, 0.674135919775088, 0.6637278699348138, 0.6645970047675583, 0.6821273907201818, 0.6833221020371334]"
366,"[0.6797053121035707, 0.6807960439942917, 0.6691537075456402, 0.6833676981166048, 0.6725807640938275, 0.6773527055246639, 0.6699591349567025, 0.6642857187920216, 0.6702230910165472, 0.6725805088117117]"
367,"[0.6695978031944814, 0.6798599183924413, 0.6794683981148405, 0.6756531368237881, 0.6776568192572638, 0.6714440348964208, 0.6654832777626037, 0.6803050244696792, 0.6750892847717426, 0.6649788695625618]"
368,"[0.6646345103337274, 0.6782066094655941, 0.6680662489524912, 0.6748369724803974, 0.6738016821940733, 0.6802595896196484, 0.6878572136203336, 0.6707283313144786, 0.6727242123143717, 0.6689962127437895]"
369,"[0.674985649562452, 0.6763243429567936, 0.6655866210345559, 0.6724290663684778, 0.6753588587108224, 0.6777768257883666, 0.680179684077029, 0.6662882499772955, 0.6808371234843941, 0.6705658661155813]"
370,"[0.6753814835335608, 0.6775026800788005, 0.6812364797394859, 0.6807139328896634, 0.6682942631268107, 0.6757471360433684, 0.6746474327425289, 0.6677311482265986, 0.6713425709190138, 0.6676563044434681]"
371,"[0.67260122045378, 0.6778349778343356, 0.6745212913223066, 0.6709846080351637, 0.6776259952165256, 0.6744173331556825, 0.6671979027736563, 0.6776893631239135, 0.6773822510529572, 0.6700932452894712]"
372,"[0.6706513789438445, 0.6808322938282949, 0.6796195235799198, 0.6817228264403971, 0.6643427127727977, 0.6795864195600217, 0.6658985376829616, 0.676198581646001, 0.6647147725457998, 0.6769552572672567]"
373,"[0.672287958926208, 0.6782408448584001, 0.6777510020412126, 0.6800421667989967, 0.6742143548071615, 0.6689916772202693, 0.6707134755169124, 0.665530249971492, 0.673944522114053, 0.6785082203606998]"
374,"[0.6821177524114282, 0.6815672956925195, 0.6662007575622158, 0.6703088993174571, 0.6734282180339122, 0.6703641505659926, 0.6665120682010695, 0.6742644496443669, 0.6836541349712821, 0.6723664731300211]"
375,"[0.6703157486782868, 0.6744505928562134, 0.6691303351420326, 0.6748967618124668, 0.6690022948135012, 0.6813673641004252, 0.6749432006981468, 0.6761260944508333, 0.671482957619106, 0.6785273571642629]"
376,"[0.6644948756265614, 0.6799616435844223, 0.6734019979812776, 0.6763520298055664, 0.6792396901432897, 0.6713853970337618, 0.6718681780450309, 0.6746695099573203, 0.6740119092391629, 0.6752941449197174]"
377,"[0.6751709090991955, 0.6745019613527444, 0.6742960592208028, 0.6763101877694604, 0.6801563682800085, 0.6784949763944568, 0.6690621034019116, 0.6743212428073155, 0.674400472536157, 0.663943816433092]"
378,"[0.6664893324139635, 0.6703424647749399, 0.6736104255176805, 0.6765067489841889, 0.6763488473230298, 0.6731418107488585, 0.6698811768044202, 0.6747253035520115, 0.679435715505066, 0.6796372690902176]"
379,"[0.6670881469289387, 0.6779946968183059, 0.6815977349724291, 0.6682623749387828, 0.6715995813013295, 0.6665120951017002, 0.6759608614128944, 0.6786967112774048, 0.6808400864037961, 0.6725061152515491]"
380,"[0.6658285878462863, 0.666633862884365, 0.6749833578531553, 0.6765950346391858, 0.6765717286352548, 0.6760641736389671, 0.6810942585623585, 0.6679442821915543, 0.6761447630408015, 0.6785131881517424]"
381,"[0.676114705846694, 0.6815595216238972, 0.6756703606326352, 0.6771453171076413, 0.6807699891264952, 0.6714003880517635, 0.6626242331169209, 0.6686363583944231, 0.6787238193142173, 0.6677520599066068]"
382,"[0.6793022492060412, 0.6774567501706957, 0.6631692881707191, 0.6665572795007481, 0.6831710261069817, 0.6668903138364065, 0.6852349425124342, 0.6692971863218902, 0.6783633026040367, 0.6711121213440225]"
383,"[0.6763028604747262, 0.6799128165528051, 0.6747458318231243, 0.6738752643231869, 0.6674002974353177, 0.6760304216069979, 0.6719188021223715, 0.669103649288936, 0.6780215438896243, 0.6727261829893294]"
384,"[0.6708203203686706, 0.675344140633469, 0.6709788573621671, 0.677499867750317, 0.6769640109703742, 0.678113914027598, 0.6710993631801662, 0.6767968097986277, 0.6710859103281961, 0.6718156538032117]"
385,"[0.6714489712115334, 0.674701178051934, 0.6692542445966528, 0.6743233651335906, 0.6711719964159076, 0.6788660914448013, 0.6707514399648434, 0.6668993690576408, 0.6822232327967455, 0.6807654545043526]"
386,"[0.6682112641331387, 0.6692728337296254, 0.6748896424918187, 0.6819347591244691, 0.6746464173571975, 0.6674449024184411, 0.678534480716804, 0.666467262523629, 0.6793641422896073, 0.6792641626829797]"
387,"[0.6681722060441495, 0.6761093588416635, 0.6742659414949099, 0.6744987640488072, 0.6739433444145004, 0.6709791070387753, 0.6711104576185036, 0.6776859558822128, 0.6773793844268562, 0.6760209601129872]"
388,"[0.6683799641089214, 0.6724540127565235, 0.6669094999218438, 0.6867302978018134, 0.6877866699052653, 0.6803939060816961, 0.6713476757883291, 0.6641216406882179, 0.6702104193285581, 0.671734601490593]"
389,"[0.6876715843771902, 0.6730585861086164, 0.6651733815489943, 0.6818940211336426, 0.680284938292178, 0.6639145271346917, 0.675092541521113, 0.6752200611317254, 0.6680264650288346, 0.6704804026115607]"
390,"[0.6749118765127246, 0.6726808723186695, 0.6829935615639345, 0.6675343359285794, 0.679341210107956, 0.668045817092467, 0.6724066471226998, 0.6759085300358229, 0.6703562553355877, 0.6760569798942937]"
391,"[0.6688957461137757, 0.6736300064709185, 0.6697717693077332, 0.674371444792467, 0.6706894965336304, 0.6774864283169074, 0.6726545037679397, 0.6804115417391327, 0.6728159492553649, 0.6799675527834639]"
392,"[0.6818183347787378, 0.6679484456560547, 0.6647412449569108, 0.6780935262187652, 0.6812691068014665, 0.6607874161365644, 0.676325051145418, 0.6775039118512273, 0.6766018993135638, 0.6750727223966854]"
393,"[0.6736119986972137, 0.6738239934447359, 0.6701778048396995, 0.6690008586570654, 0.6838187693270853, 0.662530477688907, 0.6769891179678377, 0.6755608447403362, 0.6816523695937725, 0.6729367956960037]"
394,"[0.6779474095563707, 0.6677479104454427, 0.6740974671379355, 0.6761415002984122, 0.6778256222498957, 0.6726764998283219, 0.6757310020343317, 0.6711047413054753, 0.6664128039759287, 0.680873411505719]"
395,"[0.682067505076795, 0.6849219091200923, 0.6730694855308433, 0.6707574526309596, 0.676288092268676, 0.670657253500227, 0.6613563021504932, 0.6678961686408491, 0.6766033980439302, 0.6769346292892863]"
396,"[0.6652957401833597, 0.6809401402742018, 0.6705092605010088, 0.6664021381942393, 0.6717562237006403, 0.6759616361295101, 0.6788003584975638, 0.6825100490257292, 0.673869997880019, 0.6745572795301902]"
397,"[0.6713961275333599, 0.6754841871029097, 0.6770259057493766, 0.6768489579380433, 0.669481678806126, 0.6617922825335071, 0.676098859064877, 0.6760786029422459, 0.6753996133158835, 0.6806162710584954]"
398,"[0.6763121591371152, 0.663760077383219, 0.6650009083276686, 0.671417133001206, 0.6710535945513766, 0.6761341118756294, 0.6829789432248472, 0.6690144042237488, 0.6842352796525949, 0.6803972976986222]"
399,"[0.6746105161246481, 0.6778383054087902, 0.6715660271084677, 0.6811410712790325, 0.6791665062144366, 0.6698529432489362, 0.6665851212338028, 0.6786794521396797, 0.6693746219615314, 0.6717192716319572]"
400,"[0.6709434863910432, 0.6678182294814985, 0.6791432851851564, 0.6741676356013087, 0.6800517514063192, 0.6594288807032341, 0.6670805234241737, 0.6758417995343481, 0.6830876693329156, 0.6819596388291632]"
401,"[0.677606029690612, 0.6680408319848109, 0.6800946256722565, 0.6751400890585089, 0.6741230518303732, 0.6790941072948575, 0.6771539353818792, 0.6705040976604388, 0.6688635417842448, 0.6696434649068423]"
402,"[0.6836124358494157, 0.6730583972731283, 0.6706669628869293, 0.6820302225336909, 0.673948370008868, 0.6731435383727802, 0.6686649501556925, 0.671387999326449, 0.6683287619874092, 0.6750896405077964]"
403,"[0.6733195419009526, 0.678907780817864, 0.670326934324303, 0.6700593812987277, 0.6759154314489261, 0.6804411153100941, 0.6713335481386455, 0.6722722086735898, 0.6729059613994456, 0.6750469447644807]"
404,"[0.6777880843984425, 0.6692132653964167, 0.6675470483116873, 0.676535950189023, 0.6714118792875845, 0.6655844021917713, 0.6852625136863167, 0.6751771106473513, 0.6806177656200407, 0.6710901466049036]"
405,"[0.6744521725599498, 0.6744834729609187, 0.6688696764212522, 0.6766198398102767, 0.6673776201719199, 0.673730630557599, 0.6825699143856331, 0.6682802529906104, 0.6808685588247856, 0.6728430918149524]"
406,"[0.6726937982132914, 0.673810124882016, 0.6755631653040551, 0.6704581632197634, 0.6762689715722551, 0.6712933392554857, 0.6782438440242967, 0.6688688475580479, 0.6727836951439384, 0.680524240482726]"
407,"[0.6629499761507505, 0.6775410791953604, 0.6739192166398362, 0.6804862065113996, 0.6832207607549035, 0.6665192645889678, 0.6768479590513202, 0.6724517185703371, 0.6717883884202089, 0.6740942006623311]"
408,"[0.6677213970080317, 0.677956595575066, 0.6797198558085623, 0.6679550945566844, 0.6744940466176103, 0.672698882519976, 0.6756193756208941, 0.6874392634032582, 0.6682771507258984, 0.668308956451768]"
409,"[0.6714428169796754, 0.6696769662166129, 0.6694500700664042, 0.671712082296443, 0.667298898756424, 0.674211973773401, 0.6851113507868261, 0.6863955530612651, 0.6679197004046872, 0.6764396632923485]"
410,"[0.6822265382671533, 0.6740427757720973, 0.6732075812468998, 0.6712885729690492, 0.6747688573266047, 0.6723579175627232, 0.6869945923728926, 0.6703284519410584, 0.6715897934351079, 0.6636731477017627]"
411,"[0.6709203227810124, 0.6721606400779024, 0.6733579749363685, 0.6714444262180952, 0.682046717339824, 0.6701872899442956, 0.673758974134786, 0.67597820269967, 0.6782840131571974, 0.6722004923196118]"
412,"[0.6775436551545237, 0.6741418270371464, 0.6778665556942711, 0.6772725070713752, 0.6678359014406451, 0.6719379706045898, 0.6664858463915647, 0.6818046974287117, 0.6714975094328689, 0.6741065286186021]"
413,"[0.6715053779929849, 0.6789046322232298, 0.6720458402381629, 0.6728147335991301, 0.6759155889868491, 0.6798688906493362, 0.666407879914071, 0.6687201504841912, 0.674742569073101, 0.6792606636948886]"
414,"[0.6742078540924985, 0.669499970715628, 0.677642980530769, 0.6721509408281654, 0.6723049099870314, 0.6747692807590548, 0.6699073989428874, 0.6797672015572065, 0.6745609053456644, 0.674835107321091]"
415,"[0.6708030996649147, 0.6776661438962872, 0.6779501334897303, 0.6813746511233628, 0.6727959290785906, 0.675557100834475, 0.6696793435061659, 0.6706516514152573, 0.6637497217968161, 0.6791870025284866]"
416,"[0.6713892258999384, 0.6744558962173022, 0.6754292637728566, 0.6755610262122866, 0.6836436345639681, 0.665252520641359, 0.6742323636132144, 0.6710575879939382, 0.6790439412781272, 0.6705698080192701]"
417,"[0.67567352209117, 0.670702212900307, 0.6682252406850177, 0.6833815428981103, 0.6682577135814959, 0.6847085400254772, 0.6691869388144844, 0.6698950741904056, 0.6823514507808685, 0.6676855345191006]"
418,"[0.6783946338271587, 0.675546919704066, 0.6707008481404184, 0.6654703494212199, 0.6759590022848115, 0.6591189146520174, 0.6801179575543944, 0.6822894459147973, 0.6858607984517452, 0.6671043624886971]"
419,"[0.6755732661678356, 0.6784307317578354, 0.6767896188061416, 0.677269561002128, 0.6700509437821037, 0.6739411358319704, 0.6743217481357257, 0.6778336571206374, 0.6693751094407788, 0.6669004545986285]"
420,"[0.6665100670532801, 0.6674350709792357, 0.6781963268738579, 0.6785759019200686, 0.6754376953905481, 0.6804650727769138, 0.6771277917014127, 0.6797044778615414, 0.6731782704741863, 0.6640613221869703]"
421,"[0.6721646383335113, 0.6676615499045381, 0.668406230850566, 0.6792346499323243, 0.6805895616207274, 0.6730947656004779, 0.6826198452500299, 0.675202074334544, 0.6658086812247539, 0.6754398076585572]"
422,"[0.6787140821388593, 0.6825843648257527, 0.6716762383338013, 0.6741985968089953, 0.6684724122902764, 0.6766247063881199, 0.665693487829432, 0.6748650138032007, 0.6726226252468485, 0.6748346599269385]"
423,"[0.667162096186306, 0.6809090260315582, 0.6779000778064274, 0.6688227266638064, 0.6801209268723987, 0.673167293403407, 0.6785718727900456, 0.6692128916105621, 0.668494420450373, 0.6758258794892105]"
424,"[0.6762777563483077, 0.6810246637122154, 0.6732599900326206, 0.6797691191819009, 0.675485105596594, 0.6831965628370319, 0.6752325977989528, 0.6639909097745562, 0.6703813234143643, 0.6615986784150691]"
425,"[0.6710623343413045, 0.6806462747853026, 0.6778016129988045, 0.6572755884867227, 0.671797400730705, 0.6833023403175281, 0.6762610409559319, 0.6770083636835537, 0.6740517316317469, 0.6715075704987215]"
